F:\Uni\Simulations\SwarmSimulation
MASS: 1.4476e-14 SIZE: 1.1538e-06
FORCE:0.3
0.05,3.4665e-17,0,0,4.1886e-06
0.1,3.4665e-17,1.1343e-19,0,8.3636e-06
0.15,3.4665e-17,4.5225e-19,0,1.2498e-05
0.2,3.4665e-17,1.0098e-18,0,1.6564e-05
0.25,3.4665e-17,1.7739e-18,0,2.0538e-05
0.3,3.4665e-17,2.7273e-18,0,2.4398e-05
0.35,3.4665e-17,3.8485e-18,0,2.8121e-05
0.4,3.4665e-17,5.1129e-18,0,3.1692e-05
0.45,3.4665e-17,6.4938e-18,0,3.5096e-05
0.5,3.4665e-17,7.9636e-18,0,3.8322e-05
0.55,3.4665e-17,9.4951e-18,0,4.1364e-05
0.6,3.4665e-17,1.1062e-17,0,4.4216e-05
0.65,3.4665e-17,1.264e-17,0,4.6877e-05
0.7,3.4665e-17,1.4207e-17,0,4.9349e-05
0.75,3.4665e-17,1.5745e-17,0,5.1635e-05
0.8,3.4665e-17,1.7238e-17,0,5.3741e-05
0.85,3.4665e-17,1.8673e-17,0,5.5673e-05
0.9,3.4665e-17,2.004e-17,0,5.7441e-05
0.95,3.4665e-17,2.1332e-17,0,5.9052e-05
1,3.4665e-17,2.2545e-17,0,6.0516e-05
1.05,3.4665e-17,2.3678e-17,0,6.1844e-05
1.1,3.4665e-17,2.4728e-17,0,6.3044e-05
1.15,3.4665e-17,2.5697e-17,0,6.4128e-05
1.2,3.4665e-17,2.6588e-17,0,6.5104e-05
1.25,3.4665e-17,2.7404e-17,0,6.5981e-05
1.3,3.4665e-17,2.8147e-17,0,6.6769e-05
1.35,3.4665e-17,2.8823e-17,0,6.7475e-05
1.4,3.4665e-17,2.9436e-17,0,6.8107e-05
1.45,3.4665e-17,2.999e-17,0,6.8672e-05
1.5,3.4665e-17,3.0489e-17,0,6.9176e-05
1.55,3.4665e-17,3.0939e-17,0,6.9626e-05
1.6,3.4665e-17,3.1343e-17,0,7.0028e-05
1.65,3.4665e-17,3.1706e-17,0,7.0385e-05
1.7,3.4665e-17,3.203e-17,0,7.0704e-05
1.75,3.4665e-17,3.2321e-17,0,7.0987e-05
1.8,3.4665e-17,3.258e-17,0,7.1239e-05
1.85,3.4665e-17,3.2812e-17,0,7.1463e-05
1.9,3.4665e-17,3.3018e-17,0,7.1662e-05
1.95,3.4665e-17,3.3203e-17,0,7.1839e-05
2,3.4665e-17,3.3367e-17,0,7.1996e-05
2.05,3.4665e-17,3.3513e-17,0,7.2135e-05
2.1,3.4665e-17,3.3642e-17,0,7.2258e-05
2.15,3.4665e-17,3.3758e-17,0,7.2368e-05
2.2,3.4665e-17,3.386e-17,0,7.2465e-05
2.25,3.4665e-17,3.3951e-17,0,7.2552e-05
2.3,3.4665e-17,3.4032e-17,0,7.2628e-05
2.35,3.4665e-17,3.4104e-17,0,7.2696e-05
2.4,3.4665e-17,3.4168e-17,0,7.2756e-05
2.45,3.4665e-17,3.4224e-17,0,7.2809e-05
2.5,3.4665e-17,3.4274e-17,0,7.2857e-05
2.55,3.4665e-17,3.4319e-17,0,7.2898e-05
2.6,3.4665e-17,3.4358e-17,0,7.2936e-05
2.65,3.4665e-17,3.4393e-17,0,7.2968e-05
2.7,3.4665e-17,3.4424e-17,0,7.2997e-05
2.75,3.4665e-17,3.4452e-17,0,7.3023e-05
2.8,3.4665e-17,3.4476e-17,0,7.3046e-05
