F:\Uni\Simulations\SwarmSimulation
48,6.7857e-12,0,0,2.1e-12,-0.00094084
76,6.7857e-12,4.4334e-19,0,4.41e-12,-0.00094084
95,6.7857e-12,9.3102e-19,0,9.261e-12,-0.00094084
122,6.7857e-12,1.9551e-18,0,1.9448e-11,-0.00094084
163,6.7857e-12,4.1058e-18,0,4.0841e-11,-0.00094084
179,6.7857e-12,8.6222e-18,0,8.5766e-11,-0.00094084
197,6.7857e-12,1.8107e-17,0,1.8011e-10,-0.00094084
214,6.7857e-12,3.8024e-17,0,3.7823e-10,-0.00094084
231,6.7857e-12,7.985e-17,0,7.9428e-10,-0.00094084
247,6.7857e-12,1.6768e-16,0,1.668e-09,-0.00094084
264,6.7857e-12,3.5214e-16,0,3.5028e-09,-0.00094084
279,6.7857e-12,7.3949e-16,0,7.3558e-09,-0.00094084
298,6.7857e-12,1.5529e-15,0,1.5447e-08,-0.00094084
319,6.7857e-12,3.2611e-15,0,3.2439e-08,-0.00094084
337,6.7857e-12,6.8484e-15,0,6.8122e-08,-0.00094083
356,6.7857e-12,1.4382e-14,0,1.4306e-07,-0.00094082
373,6.7857e-12,3.0201e-14,0,3.0042e-07,-0.00094081
392,6.7857e-12,6.3423e-14,0,6.3088e-07,-0.00094077
409,6.7857e-12,1.3319e-13,0,1.3249e-06,-0.00094069
428,6.7857e-12,2.797e-13,0,2.7822e-06,-0.00094052
445,6.7857e-12,5.8736e-13,0,5.8426e-06,-0.00094017
467,6.7857e-12,1.2335e-12,0,1.2269e-05,-0.00093943
493,6.7857e-12,2.5903e-12,0,2.5766e-05,-0.00093788
511,6.7857e-12,5.4396e-12,0,5.4111e-05,-0.00093463
528,6.7857e-12,1.1424e-11,0,-5.4082e-06,-0.0009278
548,6.7857e-12,-1.1418e-12,0,5.4081e-07,-0.00093132
562,6.7857e-12,1.1417e-13,0,1.1357e-06,-0.00093097
581,6.7857e-12,2.3976e-13,0,2.385e-06,-0.00093083
598,6.7857e-12,5.035e-13,0,5.0084e-06,-0.00093053
620,6.7857e-12,1.0574e-12,0,1.0518e-05,-0.00092989
643,6.7857e-12,2.2204e-12,0,2.2087e-05,-0.00092857
662,6.7857e-12,4.6629e-12,0,4.6384e-05,-0.00092578
