F:\Uni\Simulations\SwarmSimulation
54,0,0,0,0,0[-0.000947434961014374 -0.000399154630344613;-0.000947749933223757 -0.000307385364366369;-0.000946993003998218 -0.000355567806693961],[8.14132699888466e-06 0;8.14132699888466e-06 0;8.14132699888466e-06 0]
81,0,0,0,0,0[-0.000946865008495592 -0.000399154630344613;-0.000947179980704975 -0.000307385364366369;-0.000946423051479436 -0.000355567806693961],[1.62826539977693e-05 0;1.62826539977693e-05 0;1.62826539977693e-05 0]
105,0,0,0,0,0[-0.000946278968607328 -0.000399154630344613;-0.000946593940816711 -0.000307385364366369;-0.000945837011591173 -0.000355567806693961],[2.4423980996654e-05 0;2.4423980996654e-05 0;2.4423980996654e-05 0]
125,0,0,0,0,0[-0.000945627771766994 -0.000399154630344613;-0.000945942743976377 -0.000307385364366369;-0.000945185814750838 -0.000355567806693961],[3.25653079955387e-05 0;3.25653079955387e-05 0;3.25653079955387e-05 0]
177,0,0,0,0,0[-0.000943714368612997 -0.000399154630344613;-0.00094402934082238 -0.000307385364366369;-0.000943272411596842 -0.000355567806693961],[4.07066349944233e-05 0;4.07066349944233e-05 0;4.07066349944233e-05 0]
192,0,0,0,0,0[-0.000942688752223489 -0.000399154630344613;-0.000943003724432872 -0.000307385364366369;-0.000942246795207334 -0.000355567806693961],[4.8847961993308e-05 0;4.8847961993308e-05 0;4.8847961993308e-05 0]
204,0,0,0,0,0[-0.00094200482162363 -0.000399154630344613;-0.000942319793833013 -0.000307385364366369;-0.000941562864607475 -0.000355567806693961],[5.69892889921926e-05 0;5.69892889921926e-05 0;5.69892889921926e-05 0]
232,0,0,0,0,0[-0.00094018166923356 -0.000399154630344613;-0.000940496641442943 -0.000307385364366369;-0.000939739712217405 -0.000355567806693961],[6.51306159910773e-05 0;6.51306159910773e-05 0;6.51306159910773e-05 0]
248,0,0,0,0,0[-0.000939082075789795 -0.000399154630344613;-0.000939397047999178 -0.000307385364366369;-0.000938640118773639 -0.000355567806693961],[7.3271942989962e-05 0;7.3271942989962e-05 0;7.3271942989962e-05 0]
264,0,0,0,0,0[-0.000937698189333991 -0.000399154630344613;-0.000938013161543374 -0.000307385364366369;-0.000937256232317835 -0.000355567806693961],[8.14132699888466e-05 0;8.14132699888466e-05 0;8.14132699888466e-05 0]
279,0,0,0,0,0[-0.000936354925038963 -0.000399154630344613;-0.000936669897248346 -0.000307385364366369;-0.000935912968022807 -0.000355567806693961],[8.95545969877313e-05 0;8.95545969877313e-05 0;8.95545969877313e-05 0]
291,0,0,0,0,0[-0.000935182472582062 -0.000399154630344613;-0.000935497444791445 -0.000307385364366369;-0.000934740515565906 -0.000355567806693961],[9.7695923986616e-05 0;9.7695923986616e-05 0;9.7695923986616e-05 0]
