F:\Uni\Simulations\SwarmSimulation
39,0,0,0,0,0[-0.000949305918207959 -0.000363377037946818;-0.000948340673411812 -0.00038724630660237;-0.000941226997552501 -0.000336496353195062],[4.07066349944233e-06 0;4.07066349944233e-06 0;4.07066349944233e-06 0]
63,0,0,0,0,0[-0.00094906982519097 -0.000363377037946818;-0.000948104580394823 -0.00038724630660237;-0.000940990904535512 -0.000336496353195062],[8.14132699888466e-06 0;8.14132699888466e-06 0;8.14132699888466e-06 0]
88,0,0,0,0,0[-0.000948776712076745 -0.000363377037946818;-0.000947811467280598 -0.00038724630660237;-0.000940697791421286 -0.000336496353195062],[1.2211990498327e-05 0;1.2211990498327e-05 0;1.2211990498327e-05 0]
105,0,0,0,0,0[-0.000948467387366246 -0.000363377037946818;-0.0009475021425701 -0.00038724630660237;-0.000940388466710788 -0.000336496353195062],[1.62826539977693e-05 0;1.62826539977693e-05 0;1.62826539977693e-05 0]
158,0,0,0,0,0[-0.000947470001515076 -0.000363377037946818;-0.000946504756718929 -0.00038724630660237;-0.000939391080859618 -0.000336496353195062],[2.03533174972117e-05 0;2.03533174972117e-05 0;2.03533174972117e-05 0]
169,0,0,0,0,0[-0.000947103656707341 -0.000363377037946818;-0.000946138411911194 -0.00038724630660237;-0.000939024736051883 -0.000336496353195062],[2.4423980996654e-05 0;2.4423980996654e-05 0;2.4423980996654e-05 0]
181,0,0,0,0,0[-0.000946790170399332 -0.000363377037946818;-0.000945824925603185 -0.00038724630660237;-0.000938711249743874 -0.000336496353195062],[2.84946444960963e-05 0;2.84946444960963e-05 0;2.84946444960963e-05 0]
199,0,0,0,0,0[-0.000946171520978335 -0.000363377037946818;-0.000945206276182188 -0.00038724630660237;-0.000938092600322877 -0.000336496353195062],[3.25653079955387e-05 0;3.25653079955387e-05 0;3.25653079955387e-05 0]
210,0,0,0,0,0[-0.000945768746664033 -0.000363377037946818;-0.000944803501867886 -0.00038724630660237;-0.000937689826008574 -0.000336496353195062],[3.6635971494981e-05 0;3.6635971494981e-05 0;3.6635971494981e-05 0]
222,0,0,0,0,0[-0.00094528022480699 -0.000363377037946818;-0.000944314980010844 -0.00038724630660237;-0.000937201304151532 -0.000336496353195062],[4.07066349944233e-05 0;4.07066349944233e-05 0;4.07066349944233e-05 0]
236,0,0,0,0,0[-0.000944653345361066 -0.000363377037946818;-0.000943688100564919 -0.00038724630660237;-0.000936574424705608 -0.000336496353195062],[4.47772984938657e-05 0;4.47772984938657e-05 0;4.47772984938657e-05 0]
249,0,0,0,0,0[-0.000944067119132615 -0.000363377037946818;-0.000943101874336468 -0.00038724630660237;-0.000935988198477157 -0.000336496353195062],[4.8847961993308e-05 0;4.8847961993308e-05 0;4.8847961993308e-05 0]
261,0,0,0,0,0[-0.000943378747424965 -0.000363377037946818;-0.000942413502628818 -0.00038724630660237;-0.000935299826769507 -0.000336496353195062],[5.29186254927503e-05 0;5.29186254927503e-05 0;5.29186254927503e-05 0]
280,0,0,0,0,0[-0.00094229611093822 -0.000363377037946818;-0.000941330866142074 -0.00038724630660237;-0.000934217190282762 -0.000336496353195062],[5.69892889921926e-05 0;5.69892889921926e-05 0;5.69892889921926e-05 0]
299,0,0,0,0,0[-0.000941135677423384 -0.000363377037946818;-0.000940170432627237 -0.00038724630660237;-0.000933056756767926 -0.000336496353195062],[6.1059952491635e-05 0;6.1059952491635e-05 0;6.1059952491635e-05 0]
315,0,0,0,0,0[-0.000940159254843256 -0.000363377037946818;-0.00093919401004711 -0.00038724630660237;-0.000932080334187798 -0.000336496353195062],[6.51306159910773e-05 0;6.51306159910773e-05 0;6.51306159910773e-05 0]
328,0,0,0,0,0[-0.0009391904411541 -0.000363377037946818;-0.000938225196357953 -0.00038724630660237;-0.000931111520498642 -0.000336496353195062],[6.92012794905196e-05 0;6.92012794905196e-05 0;6.92012794905196e-05 0]
343,0,0,0,0,0[-0.000938091406730895 -0.000363377037946818;-0.000937126161934749 -0.00038724630660237;-0.000930012486075437 -0.000336496353195062],[7.3271942989962e-05 0;7.3271942989962e-05 0;7.3271942989962e-05 0]
362,0,0,0,0,0[-0.000936698824399696 -0.000363377037946818;-0.000935733579603549 -0.00038724630660237;-0.000928619903744238 -0.000336496353195062],[7.73426064894043e-05 0;7.73426064894043e-05 0;7.73426064894043e-05 0]
375,0,0,0,0,0[-0.000935559043588924 -0.000363377037946818;-0.000934593798792777 -0.00038724630660237;-0.000927480122933465 -0.000336496353195062],[8.14132699888466e-05 0;8.14132699888466e-05 0;8.14132699888466e-05 0]
410,0,0,0,0,0[-0.000932652882031735 -0.000363377037946818;-0.000931687637235588 -0.00038724630660237;-0.000924573961376277 -0.000336496353195062],[8.54839334882889e-05 0;8.54839334882889e-05 0;8.54839334882889e-05 0]
430,0,0,0,0,0[-0.000930862090720816 -0.000363377037946818;-0.000929896845924669 -0.00038724630660237;-0.000922783170065357 -0.000336496353195062],[8.95545969877313e-05 0;8.95545969877313e-05 0;8.95545969877313e-05 0]
448,0,0,0,0,0[-0.00092908347363545 -0.000363377037946818;-0.000928118228839303 -0.00038724630660237;-0.000921004552979992 -0.000336496353195062],[9.36252604871736e-05 0;9.36252604871736e-05 0;9.36252604871736e-05 0]
463,0,0,0,0,0[-0.000927617349043762 -0.000363377037946818;-0.000926652104247615 -0.00038724630660237;-0.000919538428388304 -0.000336496353195062],[9.76959239866159e-05 0;9.76959239866159e-05 0;9.76959239866159e-05 0]
477,0,0,0,0,0[-0.000926191846612851 -0.000363377037946818;-0.000925226601816704 -0.00038724630660237;-0.000918112925957393 -0.000336496353195062],[0.000101766587486058 0;0.000101766587486058 0;0.000101766587486058 0]
492,0,0,0,0,0[-0.000924710131558847 -0.000363377037946818;-0.0009237448867627 -0.00038724630660237;-0.000916631210903389 -0.000336496353195062],[0.000105837250985501 0;0.000105837250985501 0;0.000105837250985501 0]
508,0,0,0,0,0[-0.000922841884843512 -0.000363377037946818;-0.000921876640047365 -0.00038724630660237;-0.000914762964188053 -0.000336496353195062],[0.000109907914484943 0;0.000109907914484943 0;0.000109907914484943 0]
521,0,0,0,0,0[-0.000921360977263652 -0.000363377037946818;-0.000920395732467505 -0.00038724630660237;-0.000913282056608193 -0.000336496353195062],[0.000113978577984385 0;0.000113978577984385 0;0.000113978577984385 0]
541,0,0,0,0,0[-0.000919118373112538 -0.000363377037946818;-0.000918153128316391 -0.00038724630660237;-0.00091103945245708 -0.000336496353195062],[0.000118049241483828 0;0.000118049241483828 0;0.000118049241483828 0]
554,0,0,0,0,0[-0.000917407770195445 -0.000363377037946818;-0.000916442525399298 -0.00038724630660237;-0.000909328849539986 -0.000336496353195062],[0.00012211990498327 0;0.00012211990498327 0;0.00012211990498327 0]
569,0,0,0,0,0[-0.000915515951446448 -0.000363377037946818;-0.000914550706650301 -0.00038724630660237;-0.00090743703079099 -0.000336496353195062],[0.000126190568482712 0;0.000126190568482712 0;0.000126190568482712 0]
585,0,0,0,0,0[-0.000913430928980181 -0.000363377037946818;-0.000912465684184034 -0.00038724630660237;-0.000905352008324722 -0.000336496353195062],[0.000130261231982155 0;0.000130261231982155 0;0.000130261231982155 0]
