F:\Uni\Simulations\SwarmSimulation
0.028,0.021,0.021,0,3.3929e-11,0,0,8.018e-08,-0.00094145
0.044,0.043,0.022,0,3.3929e-11,1.6927e-14,0,7.9711e-06,-0.00094145
0.056,0.056,0.013,0,3.3929e-11,1.6828e-12,0,0.00025479,-0.00094131
0.079,0.079,0.023,0,3.3929e-11,5.3789e-11,0,0.00023662,-0.00093043
0.109,0.109,0.03,0,3.3929e-11,4.9954e-11,0,0.00021717,-0.00092369
0.124,0.124,0.015,0,3.3929e-11,4.5848e-11,0,0.00019614,-0.0009205
0.142,0.142,0.018,0,3.3929e-11,4.1409e-11,0,0.00017308,-0.0009172
0.164,0.164,0.022,0,3.3929e-11,3.6539e-11,0,0.00014729,-0.0009137
0.179,0.179,0.015,0,3.3929e-11,3.1095e-11,0,0.00020691,-0.00091163
0.209,0.209,0.03,0,3.3929e-11,4.3682e-11,0,0.00018493,-0.00090363
0.222,0.221,0.012,0,3.3929e-11,3.9041e-11,0,0.00016063,-0.00090146
0.24,0.24,0.019,0,3.3929e-11,3.391e-11,0,0.00022931,-0.00089878
0.255,0.254,0.014,0,3.3929e-11,4.8412e-11,0,0.0002093,-0.00089521
0.301,0.301,0.047,0,3.3929e-11,4.4187e-11,0,0.00018755,-0.00088695
0.348,0.348,0.047,0,3.3929e-11,3.9594e-11,0,0.00016353,-0.00087865
0.403,0.401,0.053,0,3.3929e-11,3.4523e-11,0,0.00013643,-0.0008707
0.465,0.421,0.02,0.041,3.3929e-11,2.8803e-11,0,0.00020009,-0.00086807
0.495,0.453,0.032,0.041,3.3929e-11,4.2243e-11,0,0.00017743,-0.00086004
0.531,0.49,0.037,0.041,3.3929e-11,3.7459e-11,0,0.0001522,-0.00085396
0.625,0.51,0.02,0.115,3.3929e-11,3.2131e-11,0,0.00021015,-0.00085105
0.648,0.532,0.022,0.115,3.3929e-11,4.4366e-11,0,0.00018848,-0.00084573
0.708,0.592,0.06,0.115,3.3929e-11,3.9791e-11,0.33333,0.00016456,-0.00083619
