F:\Uni\Simulations\SwarmSimulation
0.038,0.029,0.029,0,6.7857e-12,0,0,2.2145e-08,-0.00094727
0.057,0.056,0.027,0,6.7857e-12,4.6751e-15,0,2.2269e-06,-0.00094727
0.081,0.08,0.024,0,6.7857e-12,4.7012e-13,0,0.00015119,-0.00094719
0.117,0.116,0.036,0,6.7857e-12,3.1918e-11,0,0.00012209,-0.00093773
0.209,0.136,0.02,0.066,6.7857e-12,2.5775e-11,0,8.7109e-05,-0.00093545
0.302,0.156,0.02,0.144,6.7857e-12,1.839e-11,0,4.093e-05,-0.00093406
0.323,0.177,0.021,0.144,6.7857e-12,8.641e-12,0,-3.7932e-05,-0.00093371
0.355,0.21,0.033,0.144,6.7857e-12,-8.0081e-12,0,4.4616e-05,-0.000937
0.617,0.23,0.02,0.357,6.7857e-12,9.4191e-12,0,-3.0144e-05,-0.00093561
0.796,0.25,0.02,0.544,6.7857e-12,-6.3639e-12,0,6.3376e-05,-0.00093696
1.425,0.27,0.02,1.154,6.7857e-12,1.338e-11,0,4.5323e-06,-0.00093476
1.455,0.299,0.029,1.154,6.7857e-12,9.5684e-13,0,0.00021915,-0.00093586
1.47,0.315,0.016,1.154,6.7857e-12,4.6265e-11,0,0.00019828,-0.00093141
1.483,0.328,0.013,1.154,6.7857e-12,4.186e-11,0,0.00017543,-0.00092894
1.498,0.343,0.015,1.154,6.7857e-12,3.7036e-11,0,0.00014992,-0.00092651
1.516,0.36,0.017,1.154,6.7857e-12,3.1651e-11,0,0.00012062,-0.0009242
1.543,0.388,0.028,1.154,6.7857e-12,2.5465e-11,0,8.5274e-05,-0.0009215
1.556,0.4,0.012,1.154,6.7857e-12,1.8003e-11,0,3.8315e-05,-0.00092057
1.593,0.437,0.037,1.154,6.7857e-12,8.0888e-12,0,-4.3727e-05,-0.00092183
1.617,0.462,0.025,1.154,6.7857e-12,-9.2315e-12,0,3.2011e-05,-0.00092362
1.633,0.478,0.016,1.154,6.7857e-12,6.7579e-12,0,0.00021883,-0.00092272
1.648,0.493,0.015,1.154,6.7857e-12,4.6198e-11,0,0.00019794,-0.00091812
1.67,0.515,0.022,1.154,6.7857e-12,4.1788e-11,0,0.00017505,-0.0009141
1.686,0.531,0.016,1.154,6.7857e-12,3.6956e-11,0,0.0001495,-0.00091144
1.704,0.549,0.018,1.154,6.7857e-12,3.1561e-11,0,0.00012012,-0.000909
1.74,0.585,0.036,1.154,6.7857e-12,2.5359e-11,0,8.4646e-05,-0.00090574
1.772,0.617,0.032,1.154,6.7857e-12,1.787e-11,0,3.7404e-05,-0.00090353
1.796,0.64,0.023,1.154,6.7857e-12,7.8966e-12,0,-4.5771e-05,-0.00090306
1.813,0.658,0.018,1.154,6.7857e-12,-9.663e-12,0,2.7801e-05,-0.00090447
1.827,0.671,0.013,1.154,6.7857e-12,5.8693e-12,0,0.00022255,-0.00090377
1.839,0.684,0.013,1.154,6.7857e-12,4.6983e-11,0,0.00020198,-0.00089961
1.855,0.7,0.016,1.154,6.7857e-12,4.264e-11,0,0.0001795,-0.00089658
1.888,0.732,0.032,1.154,6.7857e-12,3.7896e-11,0,0.00015451,-0.00089155
1.905,0.75,0.018,1.154,6.7857e-12,3.262e-11,0,0.00012597,-0.0008889
1.921,0.766,0.016,1.154,6.7857e-12,2.6595e-11,0,9.191e-05,-0.00088709
1.951,0.796,0.03,1.154,6.7857e-12,1.9404e-11,0,4.7666e-05,-0.00088529
1.969,0.813,0.017,1.154,6.7857e-12,1.0063e-11,0,-2.3978e-05,-0.00088469
1.986,0.831,0.018,1.154,6.7857e-12,-5.0621e-12,0,7.9862e-05,-0.0008858
2.019,0.864,0.033,1.154,6.7857e-12,1.686e-11,0,3.0418e-05,-0.00088003
2.04,0.885,0.021,1.154,6.7857e-12,6.4218e-12,0,0.00021693,-0.00087972
2.059,0.904,0.019,1.154,6.7857e-12,4.5796e-11,0,0.00019587,-0.00087399
2.093,0.938,0.034,1.154,6.7857e-12,4.135e-11,0,0.00017276,-0.00086798
2.11,0.955,0.017,1.154,6.7857e-12,3.6472e-11,0,0.0001469,-0.00086514
2.125,0.97,0.015,1.154,6.7857e-12,3.1013e-11,0,0.00011707,-0.0008631
2.145,0.99,0.02,1.154,6.7857e-12,2.4715e-11,0,8.0823e-05,-0.00086116
2.158,1.002,0.012,1.154,6.7857e-12,1.7063e-11,0,3.1845e-05,-0.00086032
2.19,1.035,0.033,1.154,6.7857e-12,6.723e-12,0,0.00021489,-0.00086149
2.215,1.059,0.024,1.154,6.7857e-12,4.5367e-11,0,0.00019365,-0.00085474
2.228,1.073,0.014,1.154,6.7857e-12,4.0883e-11,0,0.00017031,-0.00085211
2.242,1.087,0.014,1.154,6.7857e-12,3.5955e-11,0,0.00014412,-0.00084989
2.271,1.116,0.029,1.154,6.7857e-12,3.0426e-11,0,0.00011379,-0.0008465
2.286,1.13,0.014,1.154,6.7857e-12,2.4022e-11,0,7.6665e-05,-0.00084501
2.301,1.145,0.015,1.154,6.7857e-12,1.6185e-11,0,2.5641e-05,-0.00084416
2.319,1.164,0.019,1.154,6.7857e-12,5.4131e-12,0,0.00022758,-0.00084428
2.361,1.192,0.028,1.154,6.7857e-12,4.8045e-11,1,0.00020742,-0.00083375
