F:\Uni\Simulations\SwarmSimulation
0.028,0.021,0.021,0,7.5397e-12,0,0,1.7818e-08,-0.00094745
0.045,0.044,0.023,0,7.5397e-12,3.7616e-15,0,1.7933e-06,-0.00094745
0.066,0.066,0.022,0,7.5397e-12,3.7858e-13,0,0.00013073,-0.00094739
0.078,0.077,0.011,0,7.5397e-12,2.7599e-11,0,9.7734e-05,-0.00094559
0.111,0.111,0.034,0,7.5397e-12,2.0633e-11,0,5.5635e-05,-0.00094401
0.133,0.132,0.021,0,7.5397e-12,1.1745e-11,0,-8.9209e-06,-0.00094311
0.152,0.152,0.02,0,7.5397e-12,-1.8833e-12,0,0.00011567,-0.0009439
0.167,0.167,0.015,0,7.5397e-12,2.442e-11,0,7.9056e-05,-0.00094147
0.183,0.183,0.016,0,7.5397e-12,1.669e-11,0,2.9227e-05,-0.00094052
0.198,0.198,0.015,0,7.5397e-12,6.1704e-12,0,0.00021928,-0.00094043
0.213,0.213,0.015,0,7.5397e-12,4.6293e-11,0,0.00019842,-0.00093571
0.244,0.244,0.031,0,7.5397e-12,4.189e-11,0,0.00017559,-0.00093023
0.261,0.261,0.017,0,7.5397e-12,3.7069e-11,0,0.0001501,-0.00092735
0.276,0.276,0.015,0,7.5397e-12,3.1688e-11,0,0.00012083,-0.00092527
0.294,0.294,0.018,0,7.5397e-12,2.5508e-11,0,8.5534e-05,-0.00092341
0.322,0.322,0.028,0,7.5397e-12,1.8058e-11,0,3.8681e-05,-0.00092178
0.337,0.337,0.015,0,7.5397e-12,8.1661e-12,0,-4.2792e-05,-0.00092139
0.355,0.354,0.017,0,7.5397e-12,-9.034e-12,0,3.3974e-05,-0.0009229
0.389,0.388,0.034,0,7.5397e-12,7.1724e-12,0,0.00020986,-0.00091914
0.42,0.42,0.032,0,7.5397e-12,4.4306e-11,0,0.00018816,-0.00090977
0.439,0.438,0.018,0,7.5397e-12,3.9723e-11,0,0.0001642,-0.0009065
0.459,0.459,0.021,0,7.5397e-12,3.4666e-11,0,0.00013715,-0.00090334
0.478,0.478,0.019,0,7.5397e-12,2.8955e-11,0,0.00010549,-0.00090097
0.494,0.494,0.016,0,7.5397e-12,2.227e-11,0,6.5949e-05,-0.00089949
0.524,0.524,0.03,0,7.5397e-12,1.3923e-11,0,8.7923e-06,-0.00089863
0.536,0.536,0.012,0,7.5397e-12,1.8562e-12,0,0.00025777,-0.00089866
0.555,0.555,0.019,0,7.5397e-12,5.442e-11,0,0.0002398,-0.00089002
0.573,0.573,0.018,0,7.5397e-12,5.0625e-11,0,0.00022059,-0.00088585
0.599,0.599,0.026,0,7.5397e-12,4.6569e-11,0,0.00019985,-0.00088048
0.613,0.613,0.014,0,7.5397e-12,4.2191e-11,0,0.00017716,-0.00087776
0.649,0.649,0.036,0,7.5397e-12,3.7401e-11,0,0.00015187,-0.00087243
0.662,0.661,0.012,0,7.5397e-12,3.2063e-11,0,0.0001229,-0.00087066
0.69,0.69,0.029,0,7.5397e-12,2.5946e-11,0,8.811e-05,-0.00086811
0.706,0.706,0.016,0,7.5397e-12,1.8601e-11,0,4.2351e-05,-0.00086685
0.725,0.725,0.019,0,7.5397e-12,8.9408e-12,0,-3.4864e-05,-0.00086657
0.739,0.739,0.014,0,7.5397e-12,-7.3604e-12,0,5.1736e-05,-0.00086745
0.754,0.754,0.015,0,7.5397e-12,1.0922e-11,0,-1.6107e-05,-0.00086598
0.786,0.786,0.032,0,7.5397e-12,-3.4004e-12,0,0.00010205,-0.00086881
0.798,0.798,0.012,0,7.5397e-12,2.1545e-11,0,6.1422e-05,-0.00086732
0.816,0.816,0.018,0,7.5397e-12,1.2967e-11,0,1.2326e-06,-0.00086676
0.833,0.833,0.017,0,7.5397e-12,2.6021e-13,0,9.8924e-05,-0.00086723
0.863,0.863,0.03,0,7.5397e-12,2.0884e-11,0,5.7239e-05,-0.00086167
0.877,0.876,0.013,0,7.5397e-12,1.2084e-11,0,-6.0383e-06,-0.00086105
0.909,0.909,0.033,0,7.5397e-12,-1.2748e-12,0,0.00011133,-0.0008639
0.925,0.925,0.016,0,7.5397e-12,2.3504e-11,0,7.3528e-05,-0.00086166
1.046,0.945,0.02,0.09,7.5397e-12,1.5523e-11,0,2.0844e-05,-0.00086066
1.162,0.965,0.02,0.197,7.5397e-12,4.4006e-12,0,0.00023997,-0.00086077
1.19,0.993,0.028,0.197,7.5397e-12,5.0662e-11,0,0.00022077,-0.00084976
1.21,1.013,0.02,0.197,7.5397e-12,4.6608e-11,0,0.00020005,-0.00084548
1.226,1.028,0.015,0.197,7.5397e-12,4.2233e-11,0,0.00017738,-0.00084259
1.247,1.05,0.022,0.197,7.5397e-12,3.7447e-11,1,0.00015212,-0.00083906
