F:\Uni\Simulations\SwarmSimulation
0.052,0.0002,0.0002,2e-07,0,2.0106e-13,0,0,9.7177e-08,-0.00094549
0.059,0.0004,0.0002,2e-07,0,4.0212e-13,2.0515e-14,0,3.7879e-07,-0.00094549
0.061,0.0006,0.0002,2e-07,0,6.0317e-13,7.9968e-14,0,8.1611e-07,-0.00094549
0.061,0.0008,0.0002,2e-07,0,8.0423e-13,1.7229e-13,0,1.3744e-06,-0.00094549
0.061,0.001,0.0002,2e-07,0,1.0053e-12,2.9016e-13,0,2.0255e-06,-0.00094549
0.061,0.0012,0.0002,2e-07,0,1.2063e-12,4.2761e-13,0,2.7475e-06,-0.00094549
0.061,0.0014,0.0002,2e-07,0,1.4074e-12,5.8004e-13,0,3.5238e-06,-0.00094549
0.062,0.0016,0.0002,2e-07,0,1.6085e-12,7.4392e-13,0,4.3415e-06,-0.00094549
0.062,0.0018,0.0002,2e-07,0,1.8095e-12,9.1656e-13,0,5.191e-06,-0.00094549
0.062,0.002,0.0002,2e-07,0,2.0106e-12,1.0959e-12,0,6.0647e-06,-0.00094549
0.062,0.0022,0.0002,2e-07,0,2.2116e-12,1.2803e-12,0,6.9569e-06,-0.00094549
0.062,0.0024,0.0002,2e-07,0,2.4127e-12,1.4687e-12,0,7.8633e-06,-0.00094549
0.063,0.0026,0.0002,2e-07,0,2.6138e-12,1.6601e-12,0,8.7805e-06,-0.00094549
0.063,0.0028,0.0002,2e-07,0,2.8148e-12,1.8537e-12,0,9.7059e-06,-0.00094549
0.063,0.003,0.0002,2e-07,0,3.0159e-12,2.0491e-12,0,1.0638e-05,-0.00094549
0.063,0.0032,0.0002,2e-07,0,3.2169e-12,2.2458e-12,0,1.1574e-05,-0.00094549
0.064,0.0034,0.0002,2e-07,0,3.418e-12,2.4435e-12,0,1.2515e-05,-0.00094549
0.064,0.0036,0.0002,2e-07,0,3.619e-12,2.6421e-12,0,1.3458e-05,-0.00094549
0.064,0.0038,0.0002,2e-07,0,3.8201e-12,2.8412e-12,0,1.4403e-05,-0.00094549
0.064,0.004,0.0002,2e-07,0,4.0212e-12,3.0408e-12,0,1.535e-05,-0.00094549
0.064,0.0042,0.0002,2e-07,0,4.2222e-12,3.2407e-12,0,1.6299e-05,-0.00094549
0.065,0.0044,0.0002,2e-07,0,4.4233e-12,3.4409e-12,0,1.7248e-05,-0.00094549
0.065,0.0046,0.0002,2e-07,0,4.6243e-12,3.6413e-12,0,1.8198e-05,-0.00094549
0.065,0.0048,0.0002,2e-07,0,4.8254e-12,3.8418e-12,0,1.9148e-05,-0.00094549
0.065,0.005,0.0002,2e-07,0,5.0265e-12,4.0425e-12,0,2.0099e-05,-0.00094549
0.065,0.0052,0.0002,2e-07,0,5.2275e-12,4.2433e-12,0,2.1051e-05,-0.00094549
0.066,0.0054,0.0002,2e-07,0,5.4286e-12,4.4441e-12,0,2.2002e-05,-0.00094549
0.066,0.0056,0.0002,2e-07,0,5.6296e-12,4.645e-12,0,2.2954e-05,-0.00094549
0.066,0.0058,0.0002,2e-07,0,5.8307e-12,4.8459e-12,0,2.3906e-05,-0.00094549
0.066,0.006,0.0002,2e-07,0,6.0317e-12,5.0469e-12,0,2.4858e-05,-0.00094549
0.066,0.0062,0.0002,2e-07,0,6.2328e-12,5.2478e-12,0,2.581e-05,-0.00094549
0.067,0.0064,0.0002,2e-07,0,6.4339e-12,5.4488e-12,0,2.6762e-05,-0.00094549
0.067,0.0066,0.0002,2e-07,0,6.6349e-12,5.6498e-12,0,2.7714e-05,-0.00094549
0.067,0.0068,0.0002,2e-07,0,6.836e-12,5.8509e-12,0,2.8666e-05,-0.00094549
0.067,0.007,0.0002,2e-07,0,7.037e-12,6.0519e-12,0,2.9619e-05,-0.00094549
0.068,0.0072,0.0002,2e-07,0,7.2381e-12,6.2529e-12,0,3.0571e-05,-0.00094549
0.068,0.0074,0.0002,2e-07,0,7.4392e-12,6.454e-12,0,3.1523e-05,-0.00094549
0.068,0.0076,0.0002,2e-07,0,7.6402e-12,6.655e-12,0,3.2476e-05,-0.00094549
0.068,0.0078,0.0002,2e-07,0,7.8413e-12,6.8561e-12,0,3.3428e-05,-0.00094549
0.068,0.008,0.0002,2e-07,0,8.0423e-12,7.0571e-12,0,3.438e-05,-0.00094549
0.069,0.0082,0.0002,2e-07,0,8.2434e-12,7.2582e-12,0,3.5333e-05,-0.00094549
0.069,0.0084,0.0002,2e-07,0,8.4444e-12,7.4592e-12,0,3.6285e-05,-0.00094549
0.069,0.0086,0.0002,2e-07,0,8.6455e-12,7.6603e-12,0,3.7237e-05,-0.00094549
0.069,0.0088,0.0002,2e-07,0,8.8466e-12,7.8613e-12,0,3.819e-05,-0.00094549
0.069,0.009,0.0002,2e-07,0,9.0476e-12,8.0624e-12,0,3.9142e-05,-0.00094549
0.07,0.0092,0.0002,2e-07,0,9.2487e-12,8.2635e-12,0,4.0094e-05,-0.00094549
0.07,0.0094,0.0002,2e-07,0,9.4497e-12,8.4645e-12,0,4.1047e-05,-0.00094549
0.07,0.0096,0.0002,2e-07,0,9.6508e-12,8.6656e-12,0,4.1999e-05,-0.00094549
0.07,0.0098,0.0002,2e-07,0,9.8519e-12,8.8666e-12,0,4.2951e-05,-0.00094549
0.07,0.01,0.0002,2e-07,0,1.0053e-11,9.0677e-12,0,4.3904e-05,-0.00094549
0.071,0.0102,0.0002,2e-07,0,1.0254e-11,9.2688e-12,0,4.4856e-05,-0.00094549
0.071,0.0104,0.0002,2e-07,0,1.0455e-11,9.4698e-12,0,4.5809e-05,-0.00094549
0.071,0.0106,0.0002,2e-07,0,1.0656e-11,9.6709e-12,0,4.6761e-05,-0.00094549
0.071,0.0108,0.0002,2e-07,0,1.0857e-11,9.8719e-12,0,4.7713e-05,-0.00094549
0.072,0.011,0.0002,2e-07,0,1.1058e-11,1.0073e-11,0,4.8666e-05,-0.00094549
0.073,0.0112,0.0002,2e-07,0,1.1259e-11,1.0274e-11,0,4.9618e-05,-0.00094549
0.073,0.0114,0.0002,2e-07,0,1.146e-11,1.0475e-11,0,5.057e-05,-0.00094549
0.073,0.0116,0.0002,2e-07,0,1.1661e-11,1.0676e-11,0,5.1523e-05,-0.00094549
0.074,0.0118,0.0002,2e-07,0,1.1862e-11,1.0877e-11,0,5.2475e-05,-0.00094549
0.074,0.012,0.0002,2e-07,0,1.2063e-11,1.1078e-11,0,5.3427e-05,-0.00094549
0.074,0.0122,0.0002,2e-07,0,1.2265e-11,1.1279e-11,0,5.438e-05,-0.00094549
0.074,0.0124,0.0002,2e-07,0,1.2466e-11,1.148e-11,0,5.5332e-05,-0.00094549
0.075,0.0126,0.0002,2e-07,0,1.2667e-11,1.1681e-11,0,5.6285e-05,-0.00094549
0.075,0.0128,0.0002,2e-07,0,1.2868e-11,1.1883e-11,0,5.7237e-05,-0.00094549
0.075,0.013,0.0002,2e-07,0,1.3069e-11,1.2084e-11,0,5.8189e-05,-0.00094549
0.075,0.0132,0.0002,2e-07,0,1.327e-11,1.2285e-11,0,5.9142e-05,-0.00094549
0.076,0.0134,0.0002,2e-07,0,1.3471e-11,1.2486e-11,0,6.0094e-05,-0.00094549
0.076,0.0136,0.0002,2e-07,0,1.3672e-11,1.2687e-11,0,6.1046e-05,-0.00094549
0.076,0.0138,0.0002,2e-07,0,1.3873e-11,1.2888e-11,0,6.1999e-05,-0.00094549
0.076,0.014,0.0002,2e-07,0,1.4074e-11,1.3089e-11,0,6.2951e-05,-0.00094549
0.076,0.0142,0.0002,2e-07,0,1.4275e-11,1.329e-11,0,6.3903e-05,-0.00094549
0.077,0.0144,0.0002,2e-07,0,1.4476e-11,1.3491e-11,0,6.4856e-05,-0.00094549
0.077,0.0146,0.0002,2e-07,0,1.4677e-11,1.3692e-11,0,6.5808e-05,-0.00094549
0.077,0.0148,0.0002,2e-07,0,1.4878e-11,1.3893e-11,0,6.6761e-05,-0.00094549
0.077,0.015,0.0002,2e-07,0,1.5079e-11,1.4094e-11,0,6.7713e-05,-0.00094549
0.078,0.0152,0.0002,2e-07,0,1.528e-11,1.4295e-11,0,6.8665e-05,-0.00094549
0.078,0.0154,0.0002,2e-07,0,1.5481e-11,1.4496e-11,0,6.9618e-05,-0.00094549
0.078,0.0156,0.0002,2e-07,0,1.5683e-11,1.4697e-11,0,7.057e-05,-0.00094549
0.078,0.0158,0.0002,2e-07,0,1.5884e-11,1.4898e-11,0,7.1522e-05,-0.00094549
0.081,0.016,0.0002,2e-07,0,1.6085e-11,1.5099e-11,0,7.2475e-05,-0.00094549
0.082,0.0162,0.0002,2e-07,0,1.6286e-11,1.53e-11,0,7.3427e-05,-0.00094549
0.082,0.0164,0.0002,2e-07,0,1.6487e-11,1.5502e-11,0,7.4379e-05,-0.00094549
0.082,0.0166,0.0002,2e-07,0,1.6688e-11,1.5703e-11,0,7.5332e-05,-0.00094549
0.083,0.0168,0.0002,2e-07,0,1.6889e-11,1.5904e-11,0,7.6284e-05,-0.00094549
0.083,0.017,0.0002,2e-07,0,1.709e-11,1.6105e-11,0,7.7237e-05,-0.00094549
0.083,0.0172,0.0002,2e-07,0,1.7291e-11,1.6306e-11,0,7.8189e-05,-0.00094549
0.083,0.0174,0.0002,2e-07,0,1.7492e-11,1.6507e-11,0,7.9141e-05,-0.00094549
0.084,0.0176,0.0002,2e-07,0,1.7693e-11,1.6708e-11,0,8.0094e-05,-0.00094549
0.084,0.0178,0.0002,2e-07,0,1.7894e-11,1.6909e-11,0,8.1046e-05,-0.00094549
0.084,0.018,0.0002,2e-07,0,1.8095e-11,1.711e-11,0,8.1998e-05,-0.00094549
0.084,0.0182,0.0002,2e-07,0,1.8296e-11,1.7311e-11,0,8.2951e-05,-0.00094549
0.085,0.0184,0.0002,2e-07,0,1.8497e-11,1.7512e-11,0,8.3903e-05,-0.00094549
0.085,0.0186,0.0002,2e-07,0,1.8698e-11,1.7713e-11,0,8.4855e-05,-0.00094549
0.085,0.0188,0.0002,2e-07,0,1.8899e-11,1.7914e-11,0,8.5808e-05,-0.00094549
0.085,0.019,0.0002,2e-07,0,1.9101e-11,1.8115e-11,0,8.676e-05,-0.00094549
0.085,0.0192,0.0002,2e-07,0,1.9302e-11,1.8316e-11,0,8.7712e-05,-0.00094549
0.086,0.0194,0.0002,2e-07,0,1.9503e-11,1.8517e-11,0,8.8665e-05,-0.00094549
0.086,0.0196,0.0002,2e-07,0,1.9704e-11,1.8718e-11,0,8.9617e-05,-0.00094549
0.086,0.0198,0.0002,2e-07,0,1.9905e-11,1.892e-11,0,9.057e-05,-0.00094549
0.086,0.02,0.0002,2e-07,0,2.0106e-11,1.9121e-11,0,9.1522e-05,-0.00094549
0.087,0.0202,0.0002,2e-07,0,2.0307e-11,1.9322e-11,0,9.2474e-05,-0.00094549
0.087,0.0204,0.0002,2e-07,0,2.0508e-11,1.9523e-11,0,9.3427e-05,-0.00094549
0.087,0.0206,0.0002,2e-07,0,2.0709e-11,1.9724e-11,0,9.4379e-05,-0.00094549
0.087,0.0208,0.0002,2e-07,0,2.091e-11,1.9925e-11,0,9.5331e-05,-0.00094549
0.088,0.021,0.0002,2e-07,0,2.1111e-11,2.0126e-11,0,9.6284e-05,-0.00094549
0.088,0.0212,0.0002,2e-07,0,2.1312e-11,2.0327e-11,0,9.7236e-05,-0.00094549
0.088,0.0214,0.0002,2e-07,0,2.1513e-11,2.0528e-11,0,9.8188e-05,-0.00094549
0.088,0.0216,0.0002,2e-07,0,2.1714e-11,2.0729e-11,0,9.9141e-05,-0.00094549
0.089,0.0218,0.0002,2e-07,0,2.1915e-11,2.093e-11,0,0.00010009,-0.00094549
0.089,0.022,0.0002,2e-07,0,2.2116e-11,2.1131e-11,0,0.00010105,-0.00094549
0.089,0.0222,0.0002,2e-07,0,2.2317e-11,2.1332e-11,0,0.000102,-0.00094549
0.089,0.0224,0.0002,2e-07,0,2.2519e-11,2.1533e-11,0,0.00010295,-0.00094549
0.09,0.0226,0.0002,2e-07,0,2.272e-11,2.1734e-11,0,0.0001039,-0.00094549
0.09,0.0228,0.0002,2e-07,0,2.2921e-11,2.1935e-11,0,0.00010486,-0.00094549
0.09,0.023,0.0002,2e-07,0,2.3122e-11,2.2136e-11,0,0.00010581,-0.00094549
0.09,0.0232,0.0002,2e-07,0,2.3323e-11,2.2338e-11,0,0.00010676,-0.00094549
0.091,0.0234,0.0002,2e-07,0,2.3524e-11,2.2539e-11,0,0.00010771,-0.00094549
0.091,0.0236,0.0002,2e-07,0,2.3725e-11,2.274e-11,0,0.00010866,-0.00094549
0.091,0.0238,0.0002,2e-07,0,2.3926e-11,2.2941e-11,0,0.00010962,-0.00094549
0.091,0.024,0.0002,2e-07,0,2.4127e-11,2.3142e-11,0,0.00011057,-0.00094549
0.091,0.0242,0.0002,2e-07,0,2.4328e-11,2.3343e-11,0,0.00011152,-0.00094549
0.092,0.0244,0.0002,2e-07,0,2.4529e-11,2.3544e-11,0,0.00011247,-0.00094549
0.092,0.0246,0.0002,2e-07,0,2.473e-11,2.3745e-11,0,0.00011343,-0.00094549
0.092,0.0248,0.0002,2e-07,0,2.4931e-11,2.3946e-11,0,0.00011438,-0.00094549
0.092,0.025,0.0002,2e-07,0,2.5132e-11,2.4147e-11,0,0.00011533,-0.00094549
0.093,0.0252,0.0002,2e-07,0,2.5333e-11,2.4348e-11,0,0.00011628,-0.00094549
0.093,0.0254,0.0002,2e-07,0,2.5534e-11,2.4549e-11,0,0.00011724,-0.00094549
0.093,0.0256,0.0002,2e-07,0,2.5735e-11,2.475e-11,0,0.00011819,-0.00094549
0.093,0.0258,0.0002,2e-07,0,2.5937e-11,2.4951e-11,0,0.00011914,-0.00094549
0.093,0.026,0.0002,2e-07,0,2.6138e-11,2.5152e-11,0,0.00012009,-0.00094549
0.094,0.0262,0.0002,2e-07,0,2.6339e-11,2.5353e-11,0,0.00012105,-0.00094549
0.094,0.0264,0.0002,2e-07,0,2.654e-11,2.5554e-11,0,0.000122,-0.00094549
0.094,0.0266,0.0002,2e-07,0,2.6741e-11,2.5756e-11,0,0.00012295,-0.00094549
0.094,0.0268,0.0002,2e-07,0,2.6942e-11,2.5957e-11,0,0.0001239,-0.00094549
0.095,0.027,0.0002,2e-07,0,2.7143e-11,2.6158e-11,0,0.00012485,-0.00094549
0.095,0.0272,0.0002,2e-07,0,2.7344e-11,2.6359e-11,0,0.00012581,-0.00094549
