F:\Uni\Simulations\SwarmSimulation
0.035,0.0002,0.0002,2e-07,0,7.5397e-14,0,0,3.6441e-08,-0.00094802
0.046,0.0004,0.0002,2e-07,0,1.5079e-13,7.6933e-15,0,1.4205e-07,-0.00094802
0.048,0.0006,0.0002,2e-07,0,2.2619e-13,2.9988e-14,0,3.0604e-07,-0.00094802
0.048,0.0008,0.0002,2e-07,0,3.0159e-13,6.461e-14,0,5.1541e-07,-0.00094802
0.048,0.001,0.0002,2e-07,0,3.7698e-13,1.0881e-13,0,7.5956e-07,-0.00094802
0.049,0.0012,0.0002,2e-07,0,4.5238e-13,1.6035e-13,0,1.0303e-06,-0.00094802
0.049,0.0014,0.0002,2e-07,0,5.2778e-13,2.1752e-13,0,1.3214e-06,-0.00094802
0.049,0.0016,0.0002,2e-07,0,6.0317e-13,2.7897e-13,0,1.6281e-06,-0.00094802
0.05,0.0018,0.0002,2e-07,0,6.7857e-13,3.4371e-13,0,1.9466e-06,-0.00094802
0.05,0.002,0.0002,2e-07,0,7.5397e-13,4.1096e-13,0,2.2742e-06,-0.00094802
0.05,0.0022,0.0002,2e-07,0,8.2937e-13,4.8013e-13,0,2.6088e-06,-0.00094802
0.05,0.0024,0.0002,2e-07,0,9.0476e-13,5.5076e-13,0,2.9487e-06,-0.00094802
0.051,0.0026,0.0002,2e-07,0,9.8016e-13,6.2252e-13,0,3.2927e-06,-0.00094802
0.051,0.0028,0.0002,2e-07,0,1.0556e-12,6.9513e-13,0,3.6397e-06,-0.00094802
0.051,0.003,0.0002,2e-07,0,1.131e-12,7.684e-13,0,3.9892e-06,-0.00094802
0.052,0.0032,0.0002,2e-07,0,1.2063e-12,8.4217e-13,0,4.3404e-06,-0.00094802
0.052,0.0034,0.0002,2e-07,0,1.2817e-12,9.1633e-13,0,4.693e-06,-0.00094802
0.052,0.0036,0.0002,2e-07,0,1.3571e-12,9.9077e-13,0,5.0467e-06,-0.00094802
0.052,0.0038,0.0002,2e-07,0,1.4325e-12,1.0654e-12,0,5.4012e-06,-0.00094802
0.053,0.004,0.0002,2e-07,0,1.5079e-12,1.1403e-12,0,5.7564e-06,-0.00094802
0.053,0.0042,0.0002,2e-07,0,1.5833e-12,1.2153e-12,0,6.112e-06,-0.00094802
0.053,0.0044,0.0002,2e-07,0,1.6587e-12,1.2903e-12,0,6.4679e-06,-0.00094802
0.054,0.0046,0.0002,2e-07,0,1.7341e-12,1.3655e-12,0,6.8242e-06,-0.00094802
0.054,0.0048,0.0002,2e-07,0,1.8095e-12,1.4407e-12,0,7.1806e-06,-0.00094802
0.054,0.005,0.0002,2e-07,0,1.8849e-12,1.5159e-12,0,7.5372e-06,-0.00094802
