% Model:              Untitled.mph
% Version:            COMSOL 6.0.0.405
% Date:               Jan 11 2023, 17:21
% Dimension:          2
% Nodes:              18680
% Expressions:        2
% Description:        Velocity field, x component, Velocity field, y component
% Length unit:        m
% x                       y                        u (m/s)                  v (m/s)
-0.0034478995871288624    0.016509869988043803     0.020790200448133452     -0.13564633311612537
-0.0033720758537349946    0.016400693114083712     0.024452301983775262     -0.1459691285498922
-0.0033519541031227437    0.016541972853688816     0.010147907852514492     -0.1401587425344317
-0.0036004442926385015    0.016458829313888444     0.03699454480382576      -0.1452943925023097
-0.003485578228975382     0.01631126213749742      0.03776498730752632      -0.15206321107213383
-0.003675936927527017     0.016259270781553092     0.05151173895884698      -0.15697794763931136
-0.0038204047375304836    0.016385231679953587     0.05532541039849339      -0.1452605913350588
-0.0038893384758922622    0.01616850626354094      0.06037554750867364      -0.1470775450051556
-0.004040365182422464     0.016311634046018732     0.06586655398488625      -0.12503748363521208
-0.0041600181434293705    0.016271598780461177     0.07319323903305062      -0.11108163133303912
-0.004041820825419266     0.01617916293916354      0.06490346667787993      -0.1302899282119579
0.002392382965645822      0.01408007024173565      -0.09160089422100369     -0.06800732877921967
0.002345622369969038      0.014173857620250984     -0.10913820358269598     -0.09110676703970529
0.002276921341189091      0.014042864085206348     -0.10600892191325731     -0.0741206087125126
-0.011747569857746373     0.013073464774362697     0.06966503792425799      -0.09278564864221549
-0.011845284001440597     0.013024746313817436     0.09143886468840161      -0.1087158609045028
-0.011717130562153972     0.012954189478826397     0.07541205128138122      -0.10664806980113213
0.002320765357741958      0.013923968692152379     -0.11319657044805802     -0.06717546032378453
0.0024830076472011748     0.013898304992836494     -0.11476318444988519     -0.06646201560454314
0.0023948075383040464     0.013730198098406723     -0.13040596422714548     -0.06534129545611679
0.002610774339703738      0.013642044289182973     -0.13265745065829845     -0.05608204144029048
-0.011596470180475035     0.012999404401885113     0.06744961236752199      -0.11099872539736115
-0.01153363684618092      0.013180127807872932     0.06537832498765117      -0.1139161864454505
-0.011389885321807389     0.01308322046316711      0.06445920962069329      -0.12861377328877588
