% Model:              Untitled.mph
% Version:            COMSOL 6.0.0.405
% Date:               Jan 11 2023, 17:21
% Dimension:          2
% Nodes:              18680
% Expressions:        2
% Description:        Velocity field, x component, Velocity field, y component
% Length unit:        m
% x                       y                        u (m/s)                  v (m/s)
-0.0034478995871288624    0.016509869988043803     0.006728343972338968     -0.08192491862176222
-0.0033720758537349946    0.016400693114083712     0.009793787051539753     -0.08945965053769804
-0.0033519541031227437    0.016541972853688816     -6.663797700260644E-4    -0.08489148970580462
-0.0036004442926385015    0.016458829313888444     0.019175664218629845     -0.08752748269463025
-0.003485578228975382     0.01631126213749742      0.020355229076409156     -0.09431064213371751
-0.003675936927527017     0.016259270781553092     0.031139627477186415     -0.09637221832143662
-0.0038204047375304836    0.016385231679953587     0.03425680101908772      -0.08643170421799967
-0.0038893384758922622    0.01616850626354094      0.03918763672464994      -0.089478023553568
-0.004040365182422464     0.016311634046018732     0.043682678826191035     -0.07248751369740562
-0.0041600181434293705    0.016271598780461177     0.049445890021862116     -0.06260999113285501
-0.004041820825419266     0.01617916293916354      0.04341991305335655      -0.0772229025598625
0.002392382965645822      0.01408007024173565      -0.05109999503910037     -0.04387070137590308
0.002345622369969038      0.014173857620250984     -0.0612227380149786      -0.06040054067790093
0.002276921341189091      0.014042864085206348     -0.0627589657076789      -0.050437079841952316
-0.011747569857746373     0.013073464774362697     0.04471930796549812      -0.05186522315186499
-0.011845284001440597     0.013024746313817436     0.060508205720519924     -0.06085961771532287
-0.011717130562153972     0.012954189478826397     0.05128177352190451      -0.06317053586874535
0.002320765357741958      0.013923968692152379     -0.06686058793259596     -0.04277275299964201
0.0024830076472011748     0.013898304992836494     -0.0666689807610028      -0.04113693513961322
0.0023948075383040464     0.013730198098406723     -0.07914966973447755     -0.03976455070446371
0.002610774339703738      0.013642044289182973     -0.07990748148742728     -0.03099974708040425
-0.011596470180475035     0.012999404401885113     0.04286523852094986      -0.06537120402040471
-0.01153363684618092      0.013180127807872932     0.03989148733881274      -0.06633563926298353
-0.011389885321807389     0.01308322046316711      0.038961400161443165     -0.07801978615731497
-0.011319703834615471     0.013286790841383168     0.030923428018146567     -0.07786384665438091
-0.011189838448605181     0.013176715649316426     0.031521159747312406     -0.0861804597131685
-0.011169714472477367     0.013361572756725955     0.01916185733744235      -0.07805631434647188
-0.011087211597272011     0.013241364690566084     0.02488027286221368      -0.09161826555904626
-0.011093376199554233     0.013399633604387246     0.019528405019097392     -0.09638109954456735
0.009466508721474148      0.011149687451333833     -0.05191304366967451     -0.0440751906217221
0.00941973287193998       0.01124350521413647      -0.06172742833242537     -0.06052036279878487
0.009350404247183131      0.011112124958226718     -0.0635056187636649      -0.0507348925990439
0.0024856595624920008     0.013527429299073883     -0.087773820498649       -0.03273560025725558
