% Model:              Untitled.mph
% Version:            COMSOL 6.0.0.405
% Date:               Jan 11 2023, 17:22
% Dimension:          2
% Nodes:              18680
% Expressions:        2
% Description:        Velocity field, x component, Velocity field, y component
% Length unit:        m
% x                       y                        u (m/s)                  v (m/s)
-0.0034478995871288624    0.016509869988043803     0.03602699810342878      -0.19047163637397568
-0.0033720758537349946    0.016400693114083712     0.04043409861817238      -0.2011396931853246
-0.0033519541031227437    0.016541972853688816     0.023899145429459426     -0.19555951379252826
-0.0036004442926385015    0.016458829313888444     0.055021481280597244     -0.20367406326763615
-0.003485578228975382     0.01631126213749742      0.05564431084457998      -0.20972281995835804
-0.003675936927527017     0.016259270781553092     0.07149383198930576      -0.21755459297596538
-0.0038204047375304836    0.016385231679953587     0.0758073884264216       -0.20457105625442176
-0.0038893384758922622    0.01616850626354094      0.08062331330548804      -0.20490102420186002
-0.004040365182422464     0.016311634046018732     0.08672701982398857      -0.1792685696395813
-0.0041600181434293705    0.016271598780461177     0.094724046434548        -0.16182443625337162
-0.004041820825419266     0.01617916293916354      0.08461388758623194      -0.18416748302794864
0.002392382965645822      0.01408007024173565      -0.133971270159234       -0.0933063536478056
0.002345622369969038      0.014173857620250984     -0.158381860747751       -0.1215301135921359
0.002276921341189091      0.014042864085206348     -0.15041941591966357     -0.0981471134323848
-0.011747569857746373     0.013073464774362697     0.0956123625142584       -0.1356250048713909
-0.011845284001440597     0.013024746313817436     0.1219334487911626       -0.15809762373155886
-0.011717130562153972     0.012954189478826397     0.09966743092800355      -0.1512854861222956
0.002320765357741958      0.013923968692152379     -0.1605245005445823      -0.09218967011255559
0.0024830076472011748     0.013898304992836494     -0.16387720134490805     -0.09281070389575835
0.0023948075383040464     0.013730198098406723     -0.18250391321625137     -0.09174685030187796
0.002610774339703738      0.013642044289182973     -0.18582519027587477     -0.08218517256170502
-0.011596470180475035     0.012999404401885113     0.09252960155698552      -0.15766159391537904
-0.01153363684618092      0.013180127807872932     0.09184834377254132      -0.1626335595426684
-0.011389885321807389     0.01308322046316711      0.09076545866956422      -0.180253675705456
-0.011319703834615471     0.013286790841383168     0.08191562119440182      -0.18186485550498074
-0.011189838448605181     0.013176715649316426     0.08262938349483741      -0.19100668303382926
-0.011169714472477367     0.013361572756725955     0.06419039375840313      -0.18015181572211772
-0.011087211597272011     0.013241364690566084     0.07326763492538575      -0.19847606468435583
-0.011093376199554233     0.013399633604387246     0.06792576131908708      -0.21376387409399666
0.009466508721474148      0.011149687451333833     -0.13531650699637576     -0.09396753216426083
0.00941973287193998       0.01124350521413647      -0.1591589218982941      -0.12178907718809123
0.009350404247183131      0.011112124958226718     -0.15131505231747633     -0.09855228257708822
0.0024856595624920008     0.013527429299073883     -0.19446238568220528     -0.0843596163621756
0.0026822614601574664     0.013498663104064883     -0.18344036682114676     -0.0655604431676937
0.002562136861711951      0.013416440393675049     -0.1999194074663114      -0.07392660068009346
0.002720241672120609      0.013422486475775087     -0.21162075267217728     -0.0668232700815226
-0.01418455401781447      0.007242417420434194     0.19729474486257226      0.03683657840774497
-0.014054907048261489     0.007309142007044431     0.2119126980633801       0.04304833053168661
-0.014212586574757853     0.007326197753231412     0.21818732944806643      0.03235068092869456
0.009393818400534413      0.010993062453244015     -0.16161761201741762     -0.09257518944183263
0.009557038822061976      0.010968112309716284     -0.164473154372945       -0.09268462993638578
0.009472958766431963      0.010794934054723452     -0.1818745194432465      -0.0911586662788846
0.009684913102478994      0.010711636392588186     -0.18306794176547025     -0.08054007544857744
0.009568072890076685      0.01059282060306368      -0.19124199361864644     -0.0822883909205381
0.009756539031678769      0.010567977121765658     -0.1803740857074857      -0.06372188906682252
0.009636397810994369      0.010485717867642208     -0.19803014722975879     -0.07260223060188954
0.009794452629392911      0.010491934271603384     -0.2131661662537748      -0.06738638868337532
0.003632942322638503      0.01358200440826576      0.035673785035384126     -0.1940634659514664
0.0036977475024313903     0.013459281187565978     0.041794314690828754     -0.20644953898397106
0.003720907319601903      0.013611437136736407     0.028689745067685683     -0.20943129532976898
0.012899042090250615      0.002863195003741731     -0.1990117927554876      -0.03785694919260431
0.012787974293173413      0.0027725156675763524    -0.20546156520399078     -0.04136335246287959
0.01293641867864661       0.0027514880021361496    -0.19825440761447297     -0.024538776141910666
-0.014126116246232067     0.007067765641041057     0.19718529527794845      0.05233553890262602
-0.013989298138080962     0.007187372528429818     0.20706621365371608      0.05322368035081836
-0.013931021967063185     0.006979849861631887     0.20393280790456503      0.06605335844521008
-0.014035128539027046     0.006795832531068674     0.18965999265899644      0.07164330692101525
0.003448017153977529      0.013520129202621722     0.05317564758557281      -0.1988145216238978
0.003581990408374368      0.013387704163923231     0.052968401841079156     -0.2062841426026955
0.0033744516637281715     0.013327488947104947     0.06563171865383377      -0.20563602803503342
0.003153888341070014      0.013421714903928534     0.0730937713065191       -0.19000375885908802
0.012836525980345629      0.0030500362187702995    -0.20816243501903797     -0.05740307429093768
0.012696275006245806      0.002891276494925881     -0.2143509623125977      -0.05576907124836262
0.012646792020990151      0.0031013086049482175    -0.2139088959493511      -0.06784494466750013
0.012756739497030399      0.0032884932102262903    -0.1923370551665551      -0.07289449116954992
-0.013970778792128775     0.006603511751289568     0.17270273371153008      0.08297205542488466
-0.013854986725976735     0.006770050821609035     0.19481055207350176      0.07631344534617356
-0.013943367730941023     0.006521588870216927     0.18203690298608396      0.09876042627472825
-0.013842559703393527     0.006631674665458095     0.18689175038022846      0.08523891034376509
0.002998162749640804      0.013369609757487452     0.08116291204366277      -0.17136848709127947
0.0031661065972071814     0.013252637086368417     0.07606864800328024      -0.19679605666514405
0.00291634090076761       0.013342232501260718     0.0981535450882068       -0.1823068884205213
0.0030262934095456598     0.013241079128661563     0.08459310512671872      -0.18640234919110527
0.012695018747113493      0.0034729573415434156    -0.16977474728562925     -0.08219396686631071
0.012666440432126249      0.003558369039484975     -0.1741002075051686      -0.0968989984198473
0.012571204142279588      0.00344757471358456      -0.183373851708191       -0.08416115151346464
0.012574978570775865      0.003312718425708187     -0.19585573846311424     -0.0765508409105035
0.010474684028045033      -0.0029935741707392514   -0.09324049985424859     0.13452881456525387
0.010568459036422354      -0.00294681963779275     -0.12151704458893649     0.15875100177607634
0.010437412823603812      -0.0028777848505192544   -0.09822456836792315     0.15095053905580155
0.010317806703328861      -0.0029214373654028215   -0.09255570404526546     0.16252374176402992
0.010293093964917385      -0.0030841117109237006   -0.09262942252828094     0.16583662334477858
0.010109146087923494      -0.0030031110487005637   -0.09103166929763358     0.18367295687437957
0.010036284389933602      -0.003212152347147841    -0.0806559105905369      0.18402947682608087
0.009913816281650037      -0.0030989520868190032   -0.08193774817807202     0.19108300937679742
0.009892254813360838      -0.00328396290413597     -0.06273942572862548     0.17888640609761677
