% Model:              Untitled.mph
% Version:            COMSOL 6.0.0.405
% Date:               Jan 11 2023, 17:23
% Dimension:          2
% Nodes:              18680
% Expressions:        2
% Description:        Velocity field, x component, Velocity field, y component
% Length unit:        m
% x                       y                        u (m/s)                  v (m/s)
-0.0034478995871288624    0.016509869988043803     0.044026207180168815     -0.21817924108654418
-0.0033720758537349946    0.016400693114083712     0.04875248616909958      -0.22873342397650678
-0.0033519541031227437    0.016541972853688816     0.03129330433177276      -0.2234649793791299
-0.0036004442926385015    0.016458829313888444     0.06422688133766186      -0.23300976121283049
-0.003485578228975382     0.01631126213749742      0.06474051262588108      -0.23869072395156435
-0.003675936927527017     0.016259270781553092     0.08154345696063099      -0.2478972708355147
-0.0038204047375304836    0.016385231679953587     0.08610283433098666      -0.23430423786215485
-0.0038893384758922622    0.01616850626354094      0.09081072660650377      -0.2339718392329351
-0.004040365182422464     0.016311634046018732     0.09721441443080532      -0.20677766274522147
-0.0041600181434293705    0.016271598780461177     0.10539005586382817      -0.18769481343148278
-0.004041820825419266     0.01617916293916354      0.09423890334974146      -0.2112475642205756
0.002392382965645822      0.01408007024173565      -0.15586448325033833     -0.10613692259596504
0.002345622369969038      0.014173857620250984     -0.18333790508890616     -0.13664775731126572
0.002276921341189091      0.014042864085206348     -0.17325477315459287     -0.11038116451001904
-0.011747569857746373     0.013073464774362697     0.10887834151750803      -0.15773091724537808
-0.011845284001440597     0.013024746313817436     0.13723770849782552      -0.1831617304807768
-0.011717130562153972     0.012954189478826397     0.11204101004699898      -0.17421674256898212
0.002320765357741958      0.013923968692152379     -0.18469846564537631     -0.10487792613737525
0.0024830076472011748     0.013898304992836494     -0.18886920260145543     -0.10603738866975078
0.0023948075383040464     0.013730198098406723     -0.2088101421013521      -0.10506517786757762
0.002610774339703738      0.013642044289182973     -0.21267111612800024     -0.09526417784109813
-0.011596470180475035     0.012999404401885113     0.10532842143414962      -0.18155185411409888
-0.01153363684618092      0.013180127807872932     0.10525139683769606      -0.1874476916789816
-0.011389885321807389     0.01308322046316711      0.10414834118357512      -0.20637138843664768
-0.011319703834615471     0.013286790841383168     0.09502613336092729      -0.2083227273063523
-0.011189838448605181     0.013176715649316426     0.09578174607354198      -0.2175414508198807
-0.011169714472477367     0.013361572756725955     0.07610947028560139      -0.20629837869035075
-0.011087211597272011     0.013241364690566084     0.08590472855244355      -0.22464890555242595
-0.011093376199554233     0.013399633604387246     0.08089522382809695      -0.24266298512426845
0.009466508721474148      0.011149687451333833     -0.15712797218223126     -0.10683311688838408
0.00941973287193998       0.01124350521413647      -0.184009230943836       -0.13680865393910077
0.009350404247183131      0.011112124958226718     -0.17390588939826823     -0.11060174469640519
0.0024856595624920008     0.013527429299073883     -0.2213261638684463      -0.09755484119567862
0.0026822614601574664     0.013498663104064883     -0.20987701535813552     -0.07759589416968384
0.002562136861711951      0.013416440393675049     -0.22622249181349607     -0.08660218156375339
0.002720241672120609      0.013422486475775087     -0.24024602595277555     -0.07963241290981879
-0.01418455401781447      0.007242417420434194     0.22594537636581646      0.04486042519831409
-0.014054907048261489     0.007309142007044431     0.2403933832896624       0.0516853332837147
-0.014212586574757853     0.007326197753231412     0.24848110049690172      0.040597563932276454
0.009393818400534413      0.010993062453244015     -0.1856617090488345      -0.10521531434488762
0.009557038822061976      0.010968112309716284     -0.1892602137143574      -0.10584859454287021
0.009472958766431963      0.010794934054723452     -0.20787166639062085     -0.1043404271194841
0.009684913102478994      0.010711636392588186     -0.2093515822217772      -0.09336978391824406
0.009568072890076685      0.01059282060306368      -0.21746988089581715     -0.09520141265735006
0.009756539031678769      0.010567977121765658     -0.2062247141842358      -0.07546812799337796
0.009636397810994369      0.010485717867642208     -0.2238888204829755      -0.08502493030403445
0.009794452629392911      0.010491934271603384     -0.24166662388192442     -0.08014859030206657
0.003632942322638503      0.01358200440826576      0.04342833638745497      -0.2220029577667032
0.0036977475024313903     0.013459281187565978     0.0501661318182033       -0.23420268019953489
0.003720907319601903      0.013611437136736407     0.036414240430606454     -0.23854986397433256
0.012899042090250615      0.002863195003741731     -0.22733749013172297     -0.04593398468050668
0.012787974293173413      0.0027725156675763524    -0.2333803271440639      -0.049724788714217816
