F:\Uni\Simulations\SwarmSimulation
147,0,0,0,0,0,[-0.00094013895758104 -0.000380505232324897;-0.000944643358093328 -0.00034339980706442;-0.000943740623739195 -0.000310385154931837],[1.2565928790632e-05 0;1.2565928790632e-05 0;1.2565928790632e-05 0]
191,0,0,0,0,0,[-0.000938882364701974 -0.000380505232324897;-0.000943386765214262 -0.00034339980706442;-0.000942484030860129 -0.000310385154931837],[2.51083610017034e-05 0;2.51083610017034e-05 0;2.51083610017034e-05 0]
239,0,0,0,0,0,[-0.000937628121480867 -0.000380505232324897;-0.000942132521993155 -0.00034339980706442;-0.000941229787639022 -0.000310385154931837],[3.75804791335078e-05 0;3.75804791335078e-05 0;3.75804791335078e-05 0]
296,0,0,0,0,0,[-0.000935124316788621 -0.000380505232324897;-0.000939628717300908 -0.00034339980706442;-0.000938725982946776 -0.000310385154931837],[4.99362527517809e-05 0;4.99362527517809e-05 0;4.99362527517809e-05 0]
407,0,0,0,0,0,[-0.000932634496205687 -0.000380505232324897;-0.000937138896717974 -0.00034339980706442;-0.000936236162363841 -0.000310385154931837],[6.21311187942705e-05 0;6.21311187942705e-05 0;6.21311187942705e-05 0]
438,0,0,0,0,0,[-0.000928911204909192 -0.000380505232324897;-0.000933415605421479 -0.00034339980706442;-0.000932512871067346 -0.000310385154931837],[7.41226219595159e-05 0;7.41226219595159e-05 0;7.41226219595159e-05 0]
505,0,0,0,0,0,[-0.000925222234009732 -0.000380505232324897;-0.00092972663452202 -0.00034339980706442;-0.000928823900167887 -0.000310385154931837],[8.58709957022606e-05 0;8.58709957022606e-05 0;8.58709957022606e-05 0]
598,0,0,0,0,0,[-0.000920324105338963 -0.000380505232324897;-0.00092482850585125 -0.00034339980706442;-0.000923925771497118 -0.000310385154931837],[9.73396672528392e-05 0;9.73396672528392e-05 0;9.73396672528392e-05 0]
665,0,0,0,0,0,[-0.000915488267284446 -0.000380505232324897;-0.000919992667796733 -0.00034339980706442;-0.000919089933442601 -0.000310385154931837],[0.00010849567376704 0;0.00010849567376704 0;0.00010849567376704 0]
750,0,0,0,0,0,[-0.000909474537962257 -0.000380505232324897;-0.000913978938474544 -0.00034339980706442;-0.000913076204120412 -0.000310385154931837],[0.000119309980925321 0;0.000119309980925321 0;0.000119309980925321 0]
828,0,0,0,0,0,[-0.000903557269191912 -0.000380505232324897;-0.000908061669704199 -0.00034339980706442;-0.000907158935350066 -0.000310385154931837],[0.000129757699734167 0;0.000129757699734167 0;0.000129757699734167 0]
903,0,0,0,0,0,[-0.000896498767988838 -0.000380505232324897;-0.000901003168501125 -0.00034339980706442;-0.000900100434146993 -0.000310385154931837],[0.000139818201637662 0;0.000139818201637662 0;0.000139818201637662 0]
982,0,0,0,0,0,[-0.000889575449028143 -0.000380505232324897;-0.000894079849540431 -0.00034339980706442;-0.000893177115186298 -0.000310385154931837],[0.000149475136053393 0;0.000149475136053393 0;0.000149475136053393 0]
1074,0,0,0,0,0,[-0.000881551254383497 -0.000380505232324897;-0.000886055654895784 -0.00034339980706442;-0.000885152920541652 -0.000310385154931837],[0.000158716357884547 0;0.000158716357884547 0;0.000158716357884547 0]
1140,0,0,0,0,0,[-0.000873703813239687 -0.000380505232324897;-0.000878208213751974 -0.00034339980706442;-0.000877305479397842 -0.000310385154931837],[0.000167533775276794 0;0.000167533775276794 0;0.000167533775276794 0]
1228,0,0,0,0,0,[-0.000864797876855815 -0.000380505232324897;-0.000869302277368103 -0.00034339980706442;-0.00086839954301397 -0.000310385154931837],[0.000175923129803013 0;0.000175923129803013 0;0.000175923129803013 0]
1302,0,0,0,0,0,[-0.000856111500259384 -0.000380505232324897;-0.000860615900771671 -0.00034339980706442;-0.000859713166417539 -0.000310385154931837],[0.000183883722359384 0;0.000183883722359384 0;0.000183883722359384 0]
1381,0,0,0,0,0,[-0.000846409504619875 -0.000380505232324897;-0.000850913905132163 -0.00034339980706442;-0.00085001117077803 -0.000310385154931837],[0.000191418098390957 0;0.000191418098390957 0;0.000191418098390957 0]
1473,0.33333,0,0,0,0,[-0.000836969690420286 -0.000380505232324897;-0.000841474090932574 -0.00034339980706442;-0.000840571356578441 -0.000310385154931837],[0.000198531705727944 0;0.000198531705727944 0;0.000198531705727944 0]
1541,1,0,0,0,0,[-0.000826556334047079 -0.000380505232324897;-0.000831060734559367 -0.00034339980706442;-0.000830158000205234 -0.000310385154931837],[0.000205232537430866 0;0.000205232537430866 0;0.000205232537430866 0]
1626,1,0,0,0,0,[-0.000816446436677198 -0.000380505232324897;-0.000820950837189486 -0.00034339980706442;-0.000820048102835353 -0.000310385154931837],[0.000211530770752995 0;0.000211530770752995 0;0.000211530770752995 0]
1700,1,0,0,0,0,[-0.000805403256971779 -0.000380505232324897;-0.000809907657484066 -0.00034339980706442;-0.000809004923129933 -0.000310385154931837],[0.000217438411773102 0;0.000217438411773102 0;0.000217438411773102 0]
1780,1,0,0,0,0,[-0.000794702595499887 -0.000380505232324897;-0.000799206996012174 -0.00034339980706442;-0.000798304261658042 -0.000310385154931837],[0.000222968953560825 0;0.000222968953560825 0;0.000222968953560825 0]
1874,1,0,0,0,0,[-0.000783106361615695 -0.000380505232324897;-0.000787610762127982 -0.00034339980706442;-0.00078670802777385 -0.000310385154931837],[0.000228137054023639 0;0.000228137054023639 0;0.000228137054023639 0]
1949,1,0,0,0,0,[-0.000771888890097522 -0.000380505232324897;-0.000776393290609809 -0.00034339980706442;-0.000775490556255677 -0.000310385154931837],[0.000232958237938772 0;0.000232958237938772 0;0.000232958237938772 0]
2021,1,0,0,0,0,[-0.000759810537821817 -0.000380505232324897;-0.000764314938334104 -0.00034339980706442;-0.000763412203979972 -0.000310385154931837],[0.000237448626162287 0;0.000237448626162287 0;0.000237448626162287 0]
2100,0.66667,0,0,0,0,[-0.000748144027481292 -0.000380505232324897;-0.00075264842799358 -0.00034339980706442;-0.000751745693639447 -0.000310385154931837],[0.000241624693674775 0;0.000241624693674775 0;0.000241624693674775 0]
2197,0,0,0,0,0,[-0.000735648068454338 -0.000380505232324897;-0.000740152468966626 -0.00034339980706442;-0.000739249734612493 -0.000310385154931837],[0.00024550305699257 0;0.00024550305699257 0;0.00024550305699257 0]
2261,0,0,0,0,0,[-0.000723593721782035 -0.000380505232324897;-0.000728098122294322 -0.00034339980706442;-0.00072719538794019 -0.000310385154931837],[0.000249100290551944 0;0.000249100290551944 0;0.000249100290551944 0]
