F:\Uni\Simulations\SwarmSimulation
0.048,0.00025,0.00025,0.00025,0,5.6548e-14,0,0,1.5909e-12,-0.00094713
0.056,0.0005,0.00025,0.00025,0,1.131e-13,3.3586e-19,0,1.6068e-10,-0.00094713
0.058,0.00075,0.00025,0.00025,0,1.6964e-13,3.3921e-17,0,1.6228e-08,-0.00094713
0.058,0.001,0.00025,0.00025,0,2.2619e-13,3.4261e-15,0,1.6387e-06,-0.00094713
0.058,0.00125,0.00025,0.00025,0,2.8274e-13,3.4596e-13,0,-3.5747e-05,-0.00094712
0.059,0.0015,0.00025,0.00025,0,3.3929e-13,-7.5468e-12,0,0.00092693,-0.00094714
0.061,0.00175,0.00025,0.00025,0,3.9583e-13,1.9569e-10,0,0.00049089,-0.00094679
0.061,0.002,0.00025,0.00025,0,4.5238e-13,1.0363e-10,0,-0.00020662,-0.00094672
0.062,0.00225,0.00025,0.00025,0,5.0893e-13,-4.362e-11,0,0.00088368,-0.00094686
0.062,0.0025,0.00025,0.00025,0,5.6548e-13,1.8656e-10,0,0.00043064,-0.0009465
0.062,0.00275,0.00025,0.00025,0,6.2202e-13,9.0914e-11,0,-0.00032809,-0.00094645
0.063,0.003,0.00025,0.00025,0,6.7857e-13,-6.9264e-11,0,0.0005601,-0.00094663
0.063,0.00325,0.00025,0.00025,0,7.3512e-13,1.1825e-10,0,-7.7551e-05,-0.00094638
0.064,0.0035,0.00025,0.00025,0,7.9167e-13,-1.6372e-11,0,0.001143,-0.00094648
0.064,0.00375,0.00025,0.00025,0,8.4821e-13,2.4131e-10,0,0.00077607,-0.00094604
0.064,0.004,0.00025,0.00025,0,9.0476e-13,1.6384e-10,0,0.00027443,-0.00094589
0.064,0.00425,0.00025,0.00025,0,9.6131e-13,5.7937e-11,0,-0.0006966,-0.00094589
0.065,0.0045,0.00025,0.00025,0,1.0179e-12,-1.4706e-10,0,-0.00015199,-0.00094618
0.065,0.00475,0.00025,0.00025,0,1.0744e-12,-3.2088e-11,0,0.0010359,-0.00094615
