,,,,
,,,,
,,,,
0.001,5.20E-17,5.19E-19,0,9.47E-12
0.002,5.20E-17,2.00E-18,0,3.65E-11
0.003,5.20E-17,7.70E-18,0,1.40E-10
0.004,5.20E-17,2.96E-17,0,5.40E-10
0.005,5.20E-17,1.14E-16,0,1.92E-09
0.006,5.20E-17,4.05E-16,0,6.81E-09
0.007,5.20E-17,1.44E-15,0,2.42E-08
0.008,5.20E-17,5.10E-15,0,8.58E-08
0.009,5.20E-17,1.81E-14,0,3.05E-07
0.01,5.20E-17,6.43E-14,0,1.08E-06
0.011,5.20E-17,2.28E-13,0,3.84E-06
0.012,5.20E-17,8.11E-13,0,1.36E-05
0.013,5.20E-17,2.88E-12,0,4.84E-05
0.014,5.20E-17,1.02E-11,0,0.00017182
0.015,5.20E-17,3.63E-11,0,0.00060994
0.016,5.20E-17,1.29E-10,0,0.0021653
0.017,5.20E-17,4.57E-10,0,0.0076868
0.018,5.20E-17,1.62E-09,0,0.027288
0.019,5.20E-17,5.76E-09,0,0.096873
0.02,5.20E-17,2.05E-08,1,0.3439
FORCE:0.5,,,,
0.001,5.78E-17,5.19E-19,0,9.47E-12
0.002,5.78E-17,2.00E-18,0,3.65E-11
0.003,5.78E-17,7.70E-18,0,1.40E-10
0.004,5.78E-17,2.96E-17,0,5.40E-10
0.005,5.78E-17,1.14E-16,0,1.92E-09
0.006,5.78E-17,4.05E-16,0,6.81E-09
0.007,5.78E-17,1.44E-15,0,2.42E-08
0.008,5.78E-17,5.10E-15,0,8.58E-08
0.009,5.78E-17,1.81E-14,0,3.05E-07
0.01,5.78E-17,6.43E-14,0,1.08E-06
0.011,5.78E-17,2.28E-13,0,3.84E-06
0.012,5.78E-17,8.11E-13,0,1.36E-05
0.013,5.78E-17,2.88E-12,0,4.84E-05
0.014,5.78E-17,1.02E-11,0,0.00017182
0.015,5.78E-17,3.63E-11,0,0.00060994
0.016,5.78E-17,1.29E-10,0,0.0021653
0.017,5.78E-17,4.57E-10,0,0.0076868
0.018,5.78E-17,1.62E-09,0,0.027288
0.019,5.78E-17,5.76E-09,0,0.096873
0.02,5.78E-17,2.05E-08,0.33333,0.3439
FORCE:0.75,,,,
0.001,8.67E-17,5.19E-19,0,9.47E-12
0.002,8.67E-17,2.00E-18,0,3.65E-11
0.003,8.67E-17,7.70E-18,0,1.40E-10
0.004,8.67E-17,2.96E-17,0,5.40E-10
0.005,8.67E-17,1.14E-16,0,1.92E-09
0.006,8.67E-17,4.05E-16,0,6.81E-09
0.007,8.67E-17,1.44E-15,0,2.42E-08
0.008,8.67E-17,5.10E-15,0,8.58E-08
0.009,8.67E-17,1.81E-14,0,3.05E-07
0.01,8.67E-17,6.43E-14,0,1.08E-06
0.011,8.67E-17,2.28E-13,0,3.84E-06
0.012,8.67E-17,8.11E-13,0,1.36E-05
0.013,8.67E-17,2.88E-12,0,4.84E-05
0.014,8.67E-17,1.02E-11,0,0.00017182
0.015,8.67E-17,3.63E-11,0,0.00060994
0.016,8.67E-17,1.29E-10,0,0.0021653
0.017,8.67E-17,4.57E-10,0,0.0076868
0.018,8.67E-17,1.62E-09,0,0.027288
0.019,8.67E-17,5.76E-09,0,0.096873
0.02,8.67E-17,2.05E-08,1,0.3439
FORCE:1,,,,
0.001,1.16E-16,5.19E-19,0,9.47E-12
0.002,1.16E-16,2.00E-18,0,3.65E-11
0.003,1.16E-16,7.70E-18,0,1.40E-10
0.004,1.16E-16,2.96E-17,0,5.40E-10
0.005,1.16E-16,1.14E-16,0,2.08E-09
0.006,1.16E-16,4.39E-16,0,7.39E-09
0.007,1.16E-16,1.56E-15,0,2.62E-08
0.008,1.16E-16,5.54E-15,0,9.31E-08
0.009,1.16E-16,1.97E-14,0,3.30E-07
0.01,1.16E-16,6.98E-14,0,1.17E-06
0.011,1.16E-16,2.48E-13,0,4.16E-06
0.012,1.16E-16,8.79E-13,0,1.48E-05
0.013,1.16E-16,3.12E-12,0,5.25E-05
0.014,1.16E-16,1.11E-11,0,0.00018633
0.015,1.16E-16,3.93E-11,0,0.00066149
0.016,1.16E-16,1.40E-10,0,0.0023483
0.017,1.16E-16,4.96E-10,0,0.0083364
0.018,1.16E-16,1.76E-09,0,0.029594
0.019,1.16E-16,6.25E-09,0,0.10506
0.02,1.16E-16,2.22E-08,1,0.37296
FORCE:1.5,,,,
0.001,1.73E-16,5.19E-19,0,9.47E-12
0.002,1.73E-16,2.00E-18,0,3.65E-11
0.003,1.73E-16,7.70E-18,0,1.40E-10
0.004,1.73E-16,2.96E-17,0,5.40E-10
0.005,1.73E-16,1.14E-16,0,2.08E-09
0.006,1.73E-16,4.39E-16,0,7.39E-09
0.007,1.73E-16,1.56E-15,0,2.62E-08
0.008,1.73E-16,5.54E-15,0,9.31E-08
0.009,1.73E-16,1.97E-14,0,3.30E-07
0.01,1.73E-16,6.98E-14,0,1.17E-06
