F:\Uni\Simulations\SwarmSimulation
29,0,0,0,0,0[-0.00965327389470198 -0.0030187393195195;-0.00902392430271228 -0.00286804332340904;-0.00925962513905848 -0.00323738103175185;-0.0094130545421856 -0.00321371631712708;-0.0095510265992184 -0.00305250601303747;-0.00925973710268253 -0.00333430253294163;-0.00965259897678287 -0.00273486048808747;-0.00924765130344223 -0.00330599971171617;-0.0092738047044753 -0.00296112098528118;-0.00931588890098122 -0.00305486205623118;-0.00953126024592496 -0.00264690086076059;-0.00932320865368612 -0.00268124162447918;-0.00963235836395037 -0.00318266869890224;-0.00925522313376121 -0.00281741439349916;-0.00933352241067192 -0.00312630211456501;-0.00924292760197637 -0.00295910887505616;-0.00940969473522944 -0.0032798976319418;-0.00937992269796805 -0.00279319070939203;-0.00905322700631421 -0.0033138561925591;-0.00897865436675545 -0.00257709422789037;-0.00898750123606763 -0.00337760626470845;-0.00932588633662262 -0.00313341464487685;-0.00926690510878036 -0.00276731263246017;-0.0091336830716072 -0.00291633761939084;-0.00909424042966876 -0.00336395325012812;-0.00929254239970516 -0.00312950840070582;-0.00934204581951976 -0.00268648957220312;-0.00958021045330088 -0.00303918374710764;-0.0092646206101791 -0.00270101422085986;-0.00968279088745909 -0.00282212176838452;-0.00956147917013538 -0.00277507946813956;-0.00965817498716488 -0.00294689416412254;-0.00944218342746132 -0.00287388332790916;-0.00935602878244236 -0.00339895653644808;-0.00954835374130646 -0.00271048284006633;-0.00925270509944062 -0.0033963139618002;-0.00946566604299897 -0.00285762487416835;-0.00958092256886808 -0.0026569558190675;-0.00933224541357747 -0.00327529549047188;-0.00902247631895889 -0.00327047234664042;-0.00926274243077497 -0.00318451384265595;-0.0092941881155082 -0.0033881005221507;-0.00926475038578375 -0.00317678787992384;-0.00932962552708076 -0.00307070987130601;-0.00931768113210856 -0.00311699643907054;-0.00943698552044932 -0.0033037887372768;-0.00919452288083403 -0.00337437453828422;-0.00926625756622799 -0.00277376376643442;-0.00900710153748386 -0.00254251969124349;-0.00902067725834942 -0.00271591341942422],[0.00113071161982039 0;0.00113071161982039 0;0.000904569295856314 0;0.00113071161982039 0;0.00113071161982039 0;0.000904569295856314 0;0.000282677904955098 0;0.000904569295856314 0;0.000904569295856314 0;0.000904569295856314 0;0.000282677904955098 0;0.000904569295856314 0;0.00113071161982039 0;0.000904569295856314 0;0.000904569295856314 0;0.000904569295856314 0;0.000904569295856314 0;0.000904569295856314 0;0.000904569295856314 0;0.00113071161982039 0;0.000904569295856314 0;0.000904569295856314 0;0.000904569295856314 0;0.000904569295856314 0;0.000904569295856314 0;0.000904569295856314 0;0.000904569295856314 0;0.00113071161982039 0;0.000904569295856314 0;0.000282677904955098 0;0.000282677904955098 0;0.00113071161982039 0;0.000904569295856314 0;0.000904569295856314 0;0.000282677904955098 0;0.000904569295856314 0;0.000904569295856314 0;0.000282677904955098 0;0.000904569295856314 0;0.000904569295856314 0;0.000904569295856314 0;0.000904569295856314 0;0.000904569295856314 0;0.000904569295856314 0;0.000904569295856314 0;0.000904569295856314 0;0.000904569295856314 0;0.000904569295856314 0;0.00113071161982039 0;0.00113071161982039 0]
98,0,0,0,0,0[-0.00937641093084918 -0.0030187393195195;-0.00874706133885947 -0.00286804332340904;-0.00903813476797624 -0.00323738103175185;-0.00918641353258735 -0.00321371631712708;-0.00927416363536559 -0.00305250601303747;-0.00903824673160028 -0.00333430253294163;-0.00958338323581967 -0.00273486048808747;-0.00902616093235998 -0.00330599971171617;-0.00905231433339306 -0.00296112098528118;-0.00909439852989898 -0.00305486205623118;-0.00946204450496176 -0.00264690086076059;-0.00910171828260387 -0.00268124162447918;-0.00935549540009757 -0.00318266869890224;-0.00903373276267896 -0.00281741439349916;-0.00911203203958967 -0.00312630211456501;-0.00902143723089413 -0.00295910887505616;-0.00918820436414719 -0.0032798976319418;-0.0091584323268858 -0.00279319070939203;-0.00883173663523197 -0.0033138561925591;-0.00870179140290265 -0.00257709422789037;-0.00876601086498538 -0.00337760626470845;-0.00910439596554037 -0.00313341464487685;-0.00904541473769811 -0.00276731263246017;-0.00891219270052496 -0.00291633761939084;-0.00887275005858651 -0.00336395325012812;-0.00907105202862291 -0.00312950840070582;-0.00912055544843752 -0.00268648957220312;-0.00930334748944807 -0.00303918374710764;-0.00904313023909685 -0.00270101422085986;-0.00961357514649589 -0.00282212176838452;-0.00935415305497216 -0.00277507946813956;-0.00938131202331207 -0.00294689416412254;-0.00922069305637908 -0.00287388332790916;-0.00913453841136012 -0.00339895653644808;-0.00947913800034326 -0.00271048284006633;-0.00903121472835837 -0.0033963139618002;-0.00924417567191673 -0.00285762487416835;-0.00951170682790488 -0.0026569558190675;-0.00911075504249523 -0.00327529549047188;-0.00880098594787665 -0.00327047234664042;-0.00904125205969272 -0.00318451384265595;-0.00907269774442595 -0.0033881005221507;-0.0090432600147015 -0.00317678787992384;-0.00910813515599851 -0.00307070987130601;-0.00909619076102632 -0.00311699643907054;-0.00921549514936708 -0.0033037887372768;-0.00897303250975178 -0.00337437453828422;-0.00904476719514575 -0.00277376376643442;-0.00873023857363106 -0.00254251969124349;-0.00874381429449662 -0.00271591341942422],[0.00379274481585652 0;0.00379274481585652 0;0.00303419585268521 0;0.00310475443248981 0;0.00379274481585652 0;0.00303419585268521 0;0.000948186203964129 0;0.00303419585268521 0;0.00303419585268521 0;0.00303419585268521 0;0.000948186203964129 0;0.00303419585268521 0;0.00379274481585652 0;0.00303419585268521 0;0.00303419585268521 0;0.00303419585268521 0;0.00303419585268521 0;0.00303419585268521 0;0.00303419585268521 0;0.00379274481585652 0;0.00303419585268521 0;0.00303419585268521 0;0.00303419585268521 0;0.00303419585268521 0;0.00303419585268521 0;0.00303419585268521 0;0.00303419585268521 0;0.00379274481585652 0;0.00303419585268521 0;0.000948186203964129 0;0.00284015975822258 0;0.00379274481585652 0;0.00303419585268521 0;0.00303419585268521 0;0.000948186203964129 0;0.00303419585268521 0;0.00303419585268521 0;0.000948186203964129 0;0.00303419585268521 0;0.00303419585268521 0;0.00303419585268521 0;0.00303419585268521 0;0.00303419585268521 0;0.00303419585268521 0;0.00303419585268521 0;0.00303419585268521 0;0.00303419585268521 0;0.00303419585268521 0;0.00379274481585652 0;0.00379274481585652 0]
117,0,0,0,0,0[-0.00930748789497824 -0.0030187393195195;-0.00868272147903907 -0.00286804332340904;-0.0089805519787192 -0.00323738103175185;-0.00912777589817917 -0.00321371631712708;-0.00920524059949465 -0.00305250601303747;-0.00898066394234325 -0.00333430253294163;-0.00956538861417684 -0.00273486048808747;-0.00896857814310295 -0.00330599971171617;-0.00899167609343567 -0.00296112098528118;-0.00903376028994158 -0.00305486205623118;-0.00944404988331893 -0.00264690086076059;-0.00904108004264648 -0.00268124162447918;-0.00928657236422663 -0.00318266869890224;-0.00897309452272157 -0.00281741439349916;-0.00905444925033264 -0.00312630211456501;-0.00896079899093673 -0.00295910887505616;-0.00913062157489015 -0.0032798976319418;-0.00910084953762877 -0.00279319070939203;-0.00877109839527457 -0.0033138561925591;-0.00863745154308224 -0.00257709422789037;-0.00870537262502799 -0.00337760626470845;-0.00904681317628333 -0.00313341464487685;-0.00898477649774072 -0.00276731263246017;-0.00885155446056756 -0.00291633761939084;-0.00881211181862912 -0.00336395325012812;-0.00901041378866552 -0.00312950840070582;-0.00905991720848012 -0.00268648957220312;-0.00923442445357713 -0.00303918374710764;-0.00898249199913946 -0.00270101422085986;-0.00958717803542708 -0.00282212176838452;-0.00929947108988078 -0.00277507946813956;-0.00931238898744113 -0.00294689416412254;-0.00916311026712204 -0.00287388332790916;-0.00907695562210308 -0.00339895653644808;-0.00945274088927446 -0.00271048284006633;-0.00897363193910133 -0.0033963139618002;-0.00918659288265969 -0.00285762487416835;-0.00949371220626206 -0.0026569558190675;-0.00905317225323819 -0.00327529549047188;-0.00874034770791925 -0.00327047234664042;-0.00898061381973533 -0.00318451384265595;-0.00901511495516892 -0.0033881005221507;-0.00898262177474411 -0.00317678787992384;-0.00904749691604112 -0.00307070987130601;-0.00903555252106893 -0.00311699643907054;-0.00915791236011004 -0.0033037887372768;-0.00891544972049474 -0.00337437453828422;-0.00898412895518835 -0.00277376376643442;-0.00866589871381066 -0.00254251969124349;-0.00867947443467622 -0.00271591341942422],[0.00382791532104892 0;0.00357337038405915 0;0.00319808955656702 0;0.00325667458353798 0;0.00382791532104892 0;0.00319808955656702 0;0.000999402986427193 0;0.00319808955656702 0;0.00336778618122687 0;0.00336778618122687 0;0.000999402986427193 0;0.00336778618122687 0;0.00382791532104892 0;0.00336778618122687 0;0.00319808955656702 0;0.00336778618122687 0;0.00319808955656702 0;0.00319808955656702 0;0.00336778618122687 0;0.00357337038405915 0;0.00336778618122687 0;0.00319808955656702 0;0.00336778618122687 0;0.00336778618122687 0;0.00336778618122687 0;0.00336778618122687 0;0.00336778618122687 0;0.00382791532104892 0;0.00336778618122687 0;0.00146606870424178 0;0.00303698073239687 0;0.00382791532104892 0;0.00319808955656702 0;0.00319808955656702 0;0.00146606870424178 0;0.00319808955656702 0;0.00319808955656702 0;0.000999402986427193 0;0.00319808955656702 0;0.00336778618122687 0;0.00336778618122687 0;0.00319808955656702 0;0.00336778618122687 0;0.00336778618122687 0;0.00336778618122687 0;0.00319808955656702 0;0.00319808955656702 0;0.00336778618122687 0;0.00357337038405915 0;0.00357337038405915 0]
184,0,0,0,0,0[-0.00903968696071506 -0.0030187393195195;-0.00848650821660494 -0.00286804332340904;-0.00868454994934071 -0.00323738103175185;-0.00887392443601841 -0.00321371631712708;-0.00893743966523148 -0.00305250601303747;-0.00872824310329055 -0.00333430253294163;-0.00948650710197287 -0.00273486048808747;-0.00867257611372446 -0.00330599971171617;-0.00869153013983027 -0.00296112098528118;-0.00873361433633619 -0.00305486205623118;-0.00936516837111497 -0.00264690086076059;-0.00874093408904109 -0.00268124162447918;-0.00901877142996346 -0.00318266869890224;-0.00867294856911617 -0.00281741439349916;-0.00875844722095415 -0.00312630211456501;-0.00866065303733134 -0.00295910887505616;-0.00887820073583746 -0.0032798976319418;-0.00880484750825028 -0.00279319070939203;-0.00847095244166918 -0.0033138561925591;-0.00844123828064812 -0.00257709422789037;-0.0084052266714226 -0.00337760626470845;-0.00875081114690484 -0.00313341464487685;-0.00868463054413533 -0.00276731263246017;-0.00855140850696217 -0.00291633761939084;-0.00851196586502373 -0.00336395325012812;-0.00871026783506012 -0.00312950840070582;-0.00875977125487473 -0.00268648957220312;-0.00896662351931396 -0.00303918374710764;-0.00868234604553406 -0.00270101422085986;-0.00937705245820319 -0.00282212176838452;-0.00905098446437526 -0.00277507946813956;-0.00904458805317796 -0.00294689416412254;-0.00891068942806934 -0.00287388332790916;-0.00882453478305039 -0.00339895653644808;-0.00924261531205057 -0.00271048284006633;-0.00872121110004864 -0.0033963139618002;-0.008934172043607 -0.00285762487416835;-0.00941483069405809 -0.0026569558190675;-0.00880075141418549 -0.00327529549047188;-0.00844020175431386 -0.00327047234664042;-0.00868046786612993 -0.00318451384265595;-0.00876269411611622 -0.0033881005221507;-0.00868247582113872 -0.00317678787992384;-0.00874735096243572 -0.00307070987130601;-0.00873540656746353 -0.00311699643907054;-0.00890549152105734 -0.0033037887372768;-0.00861944769111625 -0.00337437453828422;-0.00868398300158296 -0.00277376376643442;-0.00846968545137653 -0.00254251969124349;-0.00848326117224209 -0.00271591341942422],[0.00393820308041542 0;0.00288545548454682 0;0.00435292022828425 0;0.00373306617842872 0;0.00393820308041542 0;0.00371202784879559 0;0.00116000870274862 0;0.00435292022828425 0;0.00441385957937465 0;0.00441385957937465 0;0.00116000870274862 0;0.00441385957937465 0;0.00393820308041542 0;0.00441385957937465 0;0.00435292022828425 0;0.00441385957937465 0;0.00371202784879559 0;0.00435292022828425 0;0.00441385957937465 0;0.00288545548454682 0;0.00441385957937465 0;0.00435292022828425 0;0.00441385957937465 0;0.00441385957937465 0;0.00441385957937465 0;0.00441385957937465 0;0.00441385957937465 0;0.00393820308041542 0;0.00441385957937465 0;0.00309004596184104 0;0.00365417244230447 0;0.00393820308041542 0;0.00371202784879559 0;0.00371202784879559 0;0.00309004596184104 0;0.00371202784879559 0;0.00371202784879559 0;0.00116000870274862 0;0.00371202784879559 0;0.00441385957937465 0;0.00441385957937465 0;0.00371202784879559 0;0.00441385957937465 0;0.00441385957937465 0;0.00441385957937465 0;0.00371202784879559 0;0.00435292022828425 0;0.00441385957937465 0;0.00288545548454682 0;0.00288545548454682 0]
223,0,0,0,0,0[-0.00887090517774906 -0.0030187393195195;-0.00837951703160262 -0.00286804332340904;-0.00850553988141208 -0.00323738103175185;-0.00871020200181735 -0.00321371631712708;-0.00876865788226548 -0.00305250601303747;-0.00856503954329504 -0.00333430253294163;-0.00940057525953202 -0.00273486048808747;-0.00849356604579582 -0.00330599971171617;-0.00851101710764855 -0.00296112098528118;-0.00855310130415447 -0.00305486205623118;-0.00927923652867411 -0.00264690086076059;-0.00859624744654372 -0.00268124162447918;-0.00884998964699745 -0.00318266869890224;-0.00852826192661881 -0.00281741439349916;-0.00857943715302551 -0.00312630211456501;-0.00848014000514962 -0.00295910887505616;-0.00871499717584194 -0.0032798976319418;-0.00862583744032164 -0.00279319070939203;-0.00829043940948746 -0.0033138561925591;-0.00833424709564579 -0.00257709422789037;-0.00822471363924087 -0.00337760626470845;-0.00857180107897621 -0.00313341464487685;-0.00853994390163796 -0.00276731263246017;-0.00840672186446481 -0.00291633761939084;-0.008331452832842 -0.00336395325012812;-0.0085297548028784 -0.00312950840070582;-0.00857925822269301 -0.00268648957220312;-0.00879784173634796 -0.00303918374710764;-0.0085376594030367 -0.00270101422085986;-0.00924351956725026 -0.00282212176838452;-0.00888920780844499 -0.00277507946813956;-0.00887580627021196 -0.00294689416412254;-0.00874748586807383 -0.00287388332790916;-0.00866133122305487 -0.00339895653644808;-0.00910908242109764 -0.00271048284006633;-0.00855800754005312 -0.0033963139618002;-0.00877096848361148 -0.00285762487416835;-0.00932889885161724 -0.0026569558190675;-0.00863754785418998 -0.00327529549047188;-0.00825968872213213 -0.00327047234664042;-0.00849995483394821 -0.00318451384265595;-0.00859949055612071 -0.0033881005221507;-0.00850196278895699 -0.00317678787992384;-0.008566837930254 -0.00307070987130601;-0.00855489353528181 -0.00311699643907054;-0.00874228796106183 -0.0033037887372768;-0.00844043762318762 -0.00337437453828422;-0.0085392963590856 -0.00277376376643442;-0.0083626942663742 -0.00254251969124349;-0.00837626998723976 -0.00271591341942422],[0.0043284221985756 0;0.00274379741745739 0;0.00459072737694032 0;0.00419867479859148 0;0.0043284221985756 0;0.0041853682284743 0;0.00220372890870815 0;0.00459072737694032 0;0.004629271014307 0;0.004629271014307 0;0.00220372890870815 0;0.00371050041193784 0;0.0043284221985756 0;0.00371050041193784 0;0.00459072737694032 0;0.004629271014307 0;0.0041853682284743 0;0.00459072737694032 0;0.004629271014307 0;0.00274379741745739 0;0.004629271014307 0;0.00459072737694032 0;0.00371050041193784 0;0.00371050041193784 0;0.004629271014307 0;0.004629271014307 0;0.004629271014307 0;0.0043284221985756 0;0.00371050041193784 0;0.00342446156974807 0;0.00414877516065204 0;0.0043284221985756 0;0.0041853682284743 0;0.0041853682284743 0;0.00342446156974807 0;0.0041853682284743 0;0.0041853682284743 0;0.00220372890870815 0;0.0041853682284743 0;0.004629271014307 0;0.004629271014307 0;0.0041853682284743 0;0.004629271014307 0;0.004629271014307 0;0.004629271014307 0;0.0041853682284743 0;0.00459072737694032 0;0.00371050041193784 0;0.00274379741745739 0;0.00274379741745739 0]
265,0,0,0,0,0[-0.00867791006735328 -0.0030187393195195;-0.00826831175352892 -0.00286804332340904;-0.00830588845123901 -0.00323738103175185;-0.00852049939288856 -0.00321371631712708;-0.0085756627718697 -0.00305250601303747;-0.00837567460511447 -0.00333430253294163;-0.00927812808492461 -0.00273486048808747;-0.00829391461562275 -0.00330599971171617;-0.0083103875847924 -0.00296112098528118;-0.00835247178129831 -0.00305486205623118;-0.0091567893540667 -0.00264690086076059;-0.00846051087899628 -0.00268124162447918;-0.00865699453660167 -0.00318266869890224;-0.00839252535907136 -0.00281741439349916;-0.00837978572285244 -0.00312630211456501;-0.00827951048229346 -0.00295910887505616;-0.00852563223766137 -0.0032798976319418;-0.00846776401998243 -0.00279319070939203;-0.0080898098866313 -0.0033138561925591;-0.00822304181757209 -0.00257709422789037;-0.00804903092228504 -0.00337760626470845;-0.00837214964880314 -0.00313341464487685;-0.00840420733409052 -0.00276731263246017;-0.00827098529691736 -0.00291633761939084;-0.00813082330998585 -0.00336395325012812;-0.00832912528002225 -0.00312950840070582;-0.00842020670967071 -0.00268648957220312;-0.00860484662595218 -0.00303918374710764;-0.00840192283548925 -0.00270101422085986;-0.009090094784785 -0.00282212176838452;-0.00870077146482201 -0.00277507946813956;-0.00868281115981618 -0.00294689416412254;-0.00859969893972711 -0.00287388332790916;-0.0084719662848743 -0.00339895653644808;-0.00893902643469884 -0.00271048284006633;-0.00836864260187255 -0.0033963139618002;-0.00862318155526477 -0.00285762487416835;-0.00920645167700982 -0.0026569558190675;-0.00844818291600941 -0.00327529549047188;-0.00805905919927598 -0.00327047234664042;-0.00829932531109206 -0.00318451384265595;-0.00841012561794014 -0.0033881005221507;-0.00830133326610084 -0.00317678787992384;-0.00836620840739785 -0.00307070987130601;-0.00835426401242566 -0.00311699643907054;-0.00855292302288126 -0.0033037887372768;-0.00824078619301455 -0.00337437453828422;-0.00840355979153815 -0.00277376376643442;-0.00827227799321743 -0.00254251969124349;-0.00826506470916606 -0.00271591341942422],[0.00459430713944708 0;0.00264727537371534 0;0.00475276285064379 0;0.0045159281433915 0;0.00459430713944708 0;0.00450788978881287 0;0.00291489213042917 0;0.00475276285064379 0;0.00477604664362539 0;0.00477604664362539 0;0.00291489213042917 0;0.00323125016011242 0;0.00459430713944708 0;0.00323125016011242 0;0.00475276285064379 0;0.00477604664362539 0;0.00450788978881287 0;0.00376298571571039 0;0.00477604664362539 0;0.00264727537371534 0;0.00418218036266535 0;0.00475276285064379 0;0.00323125016011242 0;0.00323125016011242 0;0.00477604664362539 0;0.00477604664362539 0;0.00378626950869199 0;0.00459430713944708 0;0.00323125016011242 0;0.0036523234811636 0;0.00448578431372163 0;0.00459430713944708 0;0.00351811265387947 0;0.00450788978881287 0;0.00404823433513696 0;0.00450788978881287 0;0.00351811265387947 0;0.00291489213042917 0;0.00450788978881287 0;0.00477604664362539 0;0.00477604664362539 0;0.00450788978881287 0;0.00477604664362539 0;0.00477604664362539 0;0.00477604664362539 0;0.00450788978881287 0;0.00475276285064379 0;0.00323125016011242 0;0.00215238680624864 0;0.00264727537371534 0]
334,0.32,0,0,0,0[-0.00834785197764372 -0.0030187393195195;-0.0079858035915749 -0.00286804332340904;-0.00797196059537952 -0.00323738103175185;-0.00819235545561636 -0.00321371631712708;-0.00824560468216014 -0.00305250601303747;-0.00804772697854773 -0.00333430253294163;-0.00903265566442483 -0.00273486048808747;-0.00795998675976326 -0.00330599971171617;-0.00797589109790509 -0.00296112098528118;-0.008017975294411 -0.00305486205623118;-0.00886774552193417 -0.00264690086076059;-0.00827266955846555 -0.00268124162447918;-0.00832693644689211 -0.00318266869890224;-0.00820468403854064 -0.00281741439349916;-0.00804585786699295 -0.00312630211456501;-0.00794501399540615 -0.00295910887505616;-0.00819768461109463 -0.0032798976319418;-0.0082669367853548 -0.00279319070939203;-0.00782067051719313 -0.0033138561925591;-0.00794053365561807 -0.00257709422789037;-0.00779439480813684 -0.00337760626470845;-0.00803822179294365 -0.00313341464487685;-0.00821636601355979 -0.00276731263246017;-0.00797421544730474 -0.00291633761939084;-0.00786168394054768 -0.00336395325012812;-0.00799462879313494 -0.00312950840070582;-0.00821881084401526 -0.00268648957220312;-0.00827478853624262 -0.00303918374710764;-0.00821408151495853 -0.00270101422085986;-0.0087830415867709 -0.00282212176838452;-0.00848229222177718 -0.00277507946813956;-0.00835275307010662 -0.00294689416412254;-0.00840485193439223 -0.00287388332790916;-0.00814401865830756 -0.00339895653644808;-0.00862230439982475 -0.00271048284006633;-0.00804069497530581 -0.0033963139618002;-0.00842833454992988 -0.00285762487416835;-0.00891740784487729 -0.0026569558190675;-0.00812023528944267 -0.00327529549047188;-0.00772456271238867 -0.00327047234664042;-0.00796482882420475 -0.00318451384265595;-0.0080821779913734 -0.0033881005221507;-0.00796683677921353 -0.00317678787992384;-0.00803171192051054 -0.00307070987130601;-0.00801976752553835 -0.00311699643907054;-0.00822497539631452 -0.0033037887372768;-0.0079722154546042 -0.00337437453828422;-0.00821571847100743 -0.00277376376643442;-0.00816524867096123 -0.00254251969124349;-0.00798255654721204 -0.00271591341942422],[0.0048542834307015 0;0.00415494948425011 0;0.00491119747791907 0;0.00482613130006082 0;0.0048542834307015 0;0.00482324408767456 0;0.00361025146989975 0;0.00491119747791907 0;0.00491956053964244 0;0.00491956053964244 0;0.00425107194403898 0;0.0027626500857948 0;0.0048542834307015 0;0.0027626500857948 0;0.00491119747791907 0;0.00491956053964244 0;0.00482324408767456 0;0.00295363861053779 0;0.0039583298284336 0;0.00415494948425011 0;0.00374502521921367 0;0.00491119747791907 0;0.0027626500857948 0;0.00436470127114286 0;0.0039583298284336 0;0.00491956053964244 0;0.00296200167226116 0;0.0048542834307015 0;0.0027626500857948 0;0.00451594218695064 0;0.0032132530682643 0;0.0048542834307015 0;0.00286568522029328 0;0.00482324408767456 0;0.00465814525976393 0;0.00482324408767456 0;0.00286568522029328 0;0.00425107194403898 0;0.00482324408767456 0;0.00491956053964244 0;0.00491956053964244 0;0.00482324408767456 0;0.00491956053964244 0;0.00491956053964244 0;0.00491956053964244 0;0.00482324408767456 0;0.00394996676671023 0;0.0027626500857948 0;0.0015741188652114 0;0.00415494948425011 0]
367,0.52,0,0,0,0[-0.00818617923555541 -0.0030187393195195;-0.0079858035915749 -0.00286804332340904;-0.00797196059537952 -0.00323738103175185;-0.00803132276157801 -0.00321371631712708;-0.00808393194007182 -0.00305250601303747;-0.00790215262455343 -0.00333430253294163;-0.00889926640257359 -0.00273486048808747;-0.00795998675976326 -0.00330599971171617;-0.00797589109790509 -0.00296112098528118;-0.00785481845554798 -0.00305486205623118;-0.00871978699354724 -0.00264690086076059;-0.00815855079588734 -0.00268124162447918;-0.0081652637048038 -0.00318266869890224;-0.00809056527596242 -0.00281741439349916;-0.00788289116511871 -0.00312630211456501;-0.00794501399540615 -0.00295910887505616;-0.00803671755878981 -0.0032798976319418;-0.00814847583516784 -0.00279319070939203;-0.00782067051719313 -0.0033138561925591;-0.00794053365561807 -0.00257709422789037;-0.00779439480813684 -0.00337760626470845;-0.00787525509106941 -0.00313341464487685;-0.00810224725098158 -0.00276731263246017;-0.00797421544730474 -0.00291633761939084;-0.00786168394054768 -0.00336395325012812;-0.00799462879313494 -0.00312950840070582;-0.00810015975683952 -0.00268648957220312;-0.0081131157941543 -0.00303918374710764;-0.00809996275238031 -0.00270101422085986;-0.00862906114534892 -0.00282212176838452;-0.00838358334776297 -0.00277507946813956;-0.00819108032801831 -0.00294689416412254;-0.00831404513095891 -0.00287388332790916;-0.00799844430431327 -0.00339895653644808;-0.00849074542144775 -0.00271048284006633;-0.00789512062131151 -0.0033963139618002;-0.00833752774649656 -0.00285762487416835;-0.00876944931649036 -0.0026569558190675;-0.00797466093544837 -0.00327529549047188;-0.00772456271238867 -0.00327047234664042;-0.00796482882420475 -0.00318451384265595;-0.0079366036373791 -0.0033881005221507;-0.00796683677921353 -0.00317678787992384;-0.00786855508164751 -0.00307070987130601;-0.00785661068667532 -0.00311699643907054;-0.0080640083440097 -0.0033037887372768;-0.0079722154546042 -0.00337437453828422;-0.00810159970842921 -0.00277376376643442;-0.00807815156083868 -0.00254251969124349;-0.00798255654721204 -0.00271591341942422],[0.00489959991930622 0;0 0;0 0;0.00488020283768651 0;0.00489959991930622 0;0.00441172756687637 0;0.00404245024956428 0;0 0;0 0;0.00494457645860218 0;0.00448398155670073 0;0.0034584449592258 0;0.00489959991930622 0;0.0034584449592258 0;0.00493881423076553 0;0 0;0.00487821352131738 0;0.00359003784113412 0;0 0;0 0;0 0;0.00493881423076553 0;0.0034584449592258 0;0 0;0 0;0 0;0.00359580006897078 0;0.00489959991930622 0;0.0034584449592258 0;0.00466647963423395 0;0.00299143804272613 0;0.00489959991930622 0;0.00275196054095096 0;0.00441172756687637 0;0.00398698229221506 0;0.00441172756687637 0;0.00275196054095096 0;0.00448398155670073 0;0.00441172756687637 0;0 0;0 0;0.00441172756687637 0;0 0;0.00494457645860218 0;0.00494457645860218 0;0.00487821352131738 0;0 0;0.0034584449592258 0;0.00263953581918693 0;0 0]
423,0.84,0,0,0,0[-0.00790379344807161 -0.0030187393195195;-0.0079858035915749 -0.00286804332340904;-0.00797196059537952 -0.00323738103175185;-0.00774944863782378 -0.00321371631712708;-0.00780154615258803 -0.00305250601303747;-0.00790215262455343 -0.00333430253294163;-0.00863949084096877 -0.00273486048808747;-0.00795998675976326 -0.00330599971171617;-0.00797589109790509 -0.00296112098528118;-0.00785481845554798 -0.00305486205623118;-0.00852493566999817 -0.00264690086076059;-0.00791418035195939 -0.00268124162447918;-0.00788287791732 -0.00318266869890224;-0.00784619483203447 -0.00281741439349916;-0.00788289116511871 -0.00312630211456501;-0.00794501399540615 -0.00295910887505616;-0.00775489590999303 -0.0032798976319418;-0.00790063418324781 -0.00279319070939203;-0.00782067051719313 -0.0033138561925591;-0.00794053365561807 -0.00257709422789037;-0.00779439480813684 -0.00337760626470845;-0.00787525509106941 -0.00313341464487685;-0.00785787680705363 -0.00276731263246017;-0.00797421544730474 -0.00291633761939084;-0.00786168394054768 -0.00336395325012812;-0.00799462879313494 -0.00312950840070582;-0.00785216610664247 -0.00268648957220312;-0.00783073000667051 -0.00303918374710764;-0.00785559230845236 -0.00270101422085986;-0.00842939581684696 -0.00282212176838452;-0.00822810291494214 -0.00277507946813956;-0.00790869454053451 -0.00294689416412254;-0.00808831060656876 -0.00287388332790916;-0.00799844430431327 -0.00339895653644808;-0.00830900413693665 -0.00271048284006633;-0.00789512062131151 -0.0033963139618002;-0.00818836434394385 -0.00285762487416835;-0.00849802687110386 -0.0026569558190675;-0.00797466093544837 -0.00327529549047188;-0.00772456271238867 -0.00327047234664042;-0.00796482882420475 -0.00318451384265595;-0.0079366036373791 -0.0033881005221507;-0.00796683677921353 -0.00317678787992384;-0.00786855508164751 -0.00307070987130601;-0.00785661068667532 -0.00311699643907054;-0.00782812936831538 -0.0033037887372768;-0.0079722154546042 -0.00337437453828422;-0.00785722926450126 -0.00277376376643442;-0.00785538261929036 -0.00254251969124349;-0.00798255654721204 -0.00271591341942422],[0.00495354255046519 0;0 0;0 0;0.00494456707022411 0;0.00495354255046519 0;0 0;0.00455691948750902 0;0 0;0 0;0 0;0.00341803435227843 0;0.00428668667378537 0;0.00495354255046519 0;0.00428668667378537 0;0 0;0 0;0.00494364656733019 0;0.00434757775702107 0;0 0;0 0;0 0;0 0;0.00428668667378537 0;0 0;0 0;0 0;0.00435024407369212 0;0.00495354255046519 0;0.00428668667378537 0;0.00350248045200875 0;0.00272739979800483 0;0.00495354255046519 0;0.00395977992249263 0;0 0;0.00318806124778359 0;0 0;0.00261658799510026 0;0.00476122627967079 0;0 0;0 0;0 0;0 0;0 0;0 0;0 0;0.00413773141089478 0;0 0;0.00428668667378537 0;0.00390775839221371 0;0 0]
