F:\Uni\Simulations\SwarmSimulation
35,0,0,0,0,0[-0.00938087127795044 -0.00254345142931733;-0.00960115492035521 -0.00313023872470182;-0.00925483429692471 -0.00329056962667497;-0.00924739913804599 -0.00284775090530216;-0.009538532406939 -0.00289801723509438;-0.0095319012619109 -0.00345022809941336;-0.0091574412527404 -0.00334280060349626;-0.00905376937478368 -0.0034503016562476;-0.00901598736677342 -0.00301512184300195;-0.00960431631874614 -0.00253098691837496;-0.00961615529082375 -0.00345240248505774;-0.00951087488242846 -0.00313156975502999;-0.00929036964381877 -0.00336030918047994;-0.00937277315494968 -0.00315419398508698;-0.00964479457146828 -0.00310449875679875;-0.00943018894470647 -0.00301558267128784;-0.00952748459443824 -0.00330018532935548;-0.00953161367688692 -0.00334252249496636;-0.00936868370455305 -0.00268444748002477;-0.00918927941386225 -0.00297340415956722;-0.00916811243637378 -0.00260088416620735;-0.00937682445811959 -0.00296180404311848;-0.00955930576627428 -0.00331515290010843;-0.00921770109924875 -0.00267351942201014;-0.00956002167655037 -0.00329138444588889;-0.00960898172489273 -0.00253710305869028;-0.0094425850361835 -0.0026787707699923;-0.00918843020293973 -0.00281514155163211;-0.00938862485612758 -0.0034086874362194;-0.00940455521357495 -0.00309858155684491;-0.00968254125810746 -0.00296258882060077;-0.00904397661676719 -0.00281676783833529;-0.00925270177315706 -0.00339755640651782;-0.00947255438006769 -0.00269453068397835;-0.00925346463907544 -0.00306289197513786;-0.00908010029305944 -0.00301462297014806;-0.00955255881049118 -0.00300312906302467;-0.00942473854490539 -0.00305785872637907;-0.00932168399060217 -0.00253476367751011;-0.00949790317384164 -0.0029513280785203;-0.00919983449092932 -0.00321910141460753;-0.00967026444632714 -0.00347599115544523;-0.00924005914109754 -0.00257718264200707;-0.00942333503526916 -0.00321140435238729;-0.00948706984290404 -0.0029623045263722;-0.00904908413083578 -0.00285165064060237;-0.00960385851876263 -0.00263662816113971;-0.00903957256147801 -0.0028056055087365;-0.00948993316536 -0.00336677886570318;-0.00919819717907195 -0.00318889626641617],[6.59731581039879e-05 0;0.000263892632415952 0;0.000211114105932761 0;0.000211114105932761 0;0.000211114105932761 0;0.000263892632415952 0;0.000211114105932761 0;0.000211114105932761 0;0.000263892632415952 0;6.59731581039879e-05 0;0.000263892632415952 0;0.000263892632415952 0;0.000211114105932761 0;0.000211114105932761 0;0.000263892632415952 0;0.000211114105932761 0;0.000263892632415952 0;0.000263892632415952 0;0.000211114105932761 0;0.000211114105932761 0;0.000263892632415952 0;0.000211114105932761 0;0.000263892632415952 0;0.000263892632415952 0;0.000263892632415952 0;6.59731581039879e-05 0;0.000211114105932761 0;0.000211114105932761 0;0.000211114105932761 0;0.000211114105932761 0;0.000263892632415952 0;0.000263892632415952 0;0.000211114105932761 0;0.000211114105932761 0;0.000211114105932761 0;0.000263892632415952 0;0.000263892632415952 0;0.000211114105932761 0;6.59731581039879e-05 0;0.000211114105932761 0;0.000211114105932761 0;0.000131946316207976 0;0.000263892632415952 0;0.000263892632415952 0;0.000211114105932761 0;0.000263892632415952 0;6.59731581039879e-05 0;0.000263892632415952 0;0.000263892632415952 0;0.000211114105932761 0]
96,0,0,0,0,0[-0.00936866489966847 -0.00254345142931733;-0.00955232940722734 -0.00313023872470182;-0.00921577388642241 -0.00329056962667497;-0.00920833872754369 -0.00284775090530216;-0.0094994719964367 -0.00289801723509438;-0.00949153765360276 -0.00345022809941336;-0.0091183808422381 -0.00334280060349626;-0.00901470896428138 -0.0034503016562476;-0.00896716185364554 -0.00301512184300195;-0.00959210994046417 -0.00253098691837496;-0.00956732977769588 -0.00345240248505774;-0.00946204936930059 -0.00313156975502999;-0.00925130923331647 -0.00336030918047994;-0.00933371274444738 -0.00315419398508698;-0.0095959690583404 -0.00310449875679875;-0.00939112853420417 -0.00301558267128784;-0.00947865908131037 -0.00330018532935548;-0.00948278816375904 -0.00334252249496636;-0.00932962329405075 -0.00268444748002477;-0.00915021900335995 -0.00297340415956722;-0.0091192869232459 -0.00260088416620735;-0.00933776404761729 -0.00296180404311848;-0.00951048025314641 -0.00331515290010843;-0.00916887558612087 -0.00267351942201014;-0.00951119616342249 -0.00329138444588889;-0.00959677534661076 -0.00253710305869028;-0.0094035246256812 -0.0026787707699923;-0.00914936979243743 -0.00281514155163211;-0.00934956444562528 -0.0034086874362194;-0.00936549480307265 -0.00309858155684491;-0.00963371574497959 -0.00296258882060077;-0.00899515110363932 -0.00281676783833529;-0.00921364136265476 -0.00339755640651782;-0.00943349396956539 -0.00269453068397835;-0.00921440422857314 -0.00306289197513786;-0.00903127477993157 -0.00301462297014806;-0.0095037332973633 -0.00300312906302467;-0.00938567813440309 -0.00305785872637907;-0.0093094776123202 -0.00253476367751011;-0.00945884276333934 -0.0029513280785203;-0.00916077408042702 -0.00321910141460753;-0.0096458516897632 -0.00347599115544523;-0.00919123362796966 -0.00257718264200707;-0.00938297142696101 -0.00321140435238729;-0.00944800943240174 -0.0029623045263722;-0.0090002586177079 -0.00285165064060237;-0.00959165214048066 -0.00263662816113971;-0.00899074704835014 -0.0028056055087365;-0.00944956955705186 -0.00336677886570318;-0.00915913676856965 -0.00318889626641617],[0.000182181099313849 0;0.000728724397255398 0;0.000582979517804318 0;0.000582979517804318 0;0.000582979517804318 0;0.000602429841512788 0;0.000582979517804318 0;0.000582979517804318 0;0.000728724397255398 0;0.000182181099313849 0;0.000728724397255398 0;0.000728724397255398 0;0.000582979517804318 0;0.000582979517804318 0;0.000728724397255398 0;0.000582979517804318 0;0.000728724397255398 0;0.000728724397255398 0;0.000582979517804318 0;0.000582979517804318 0;0.000728724397255398 0;0.000582979517804318 0;0.000728724397255398 0;0.000728724397255398 0;0.000728724397255398 0;0.000182181099313849 0;0.000582979517804318 0;0.000582979517804318 0;0.000582979517804318 0;0.000582979517804318 0;0.000728724397255398 0;0.000728724397255398 0;0.000582979517804318 0;0.000582979517804318 0;0.000582979517804318 0;0.000728724397255398 0;0.000728724397255398 0;0.000582979517804318 0;0.000182181099313849 0;0.000582979517804318 0;0.000582979517804318 0;0.000364362198627699 0;0.000728724397255398 0;0.000602429841512788 0;0.000582979517804318 0;0.000728724397255398 0;0.000182181099313849 0;0.000728724397255398 0;0.000602429841512788 0;0.000582979517804318 0]
129,0,0,0,0,0[-0.00936218110354971 -0.00254345142931733;-0.00952639422275231 -0.00313023872470182;-0.00919502573884239 -0.00329056962667497;-0.00918759057996367 -0.00284775090530216;-0.00947872384885667 -0.00289801723509438;-0.00947035482810786 -0.00345022809941336;-0.00909763269465808 -0.00334280060349626;-0.00899396081670136 -0.0034503016562476;-0.00894122666917051 -0.00301512184300195;-0.00958562614434542 -0.00253098691837496;-0.00954139459322085 -0.00345240248505774;-0.00943611418482556 -0.00313156975502999;-0.00923056108573645 -0.00336030918047994;-0.00931296459686736 -0.00315419398508698;-0.00957003387386537 -0.00310449875679875;-0.00937038038662414 -0.00301558267128784;-0.00945272389683534 -0.00330018532935548;-0.00945878289402242 -0.00334252249496636;-0.00930887514647073 -0.00268444748002477;-0.00912947085577992 -0.00297340415956722;-0.00909335173877088 -0.00260088416620735;-0.00931701590003727 -0.00296180404311848;-0.00948454506867138 -0.00331515290010843;-0.00914294040164585 -0.00267351942201014;-0.00948526097894746 -0.00329138444588889;-0.009590291550492 -0.00253710305869028;-0.00938277647810118 -0.0026787707699923;-0.0091286216448574 -0.00281514155163211;-0.00932881629804526 -0.0034086874362194;-0.00934474665549263 -0.00309858155684491;-0.00960778056050456 -0.00296258882060077;-0.00896921591916429 -0.00281676783833529;-0.00919289321507473 -0.00339755640651782;-0.00941274582198537 -0.00269453068397835;-0.00919365608099312 -0.00306289197513786;-0.00900533959545654 -0.00301462297014806;-0.00947972802762668 -0.00300312906302467;-0.00936492998682307 -0.00305785872637907;-0.00930299381620144 -0.00253476367751011;-0.00943809461575932 -0.0029513280785203;-0.009140025932847 -0.00321910141460753;-0.00963288409752569 -0.00347599115544523;-0.00916529844349464 -0.00257718264200707;-0.00936178860146611 -0.00321140435238729;-0.00942726128482172 -0.0029623045263722;-0.00897432343323288 -0.00285165064060237;-0.0095851683443619 -0.00263662816113971;-0.00896481186387511 -0.0028056055087365;-0.00942838673155696 -0.00336677886570318;-0.00913838862098962 -0.00318889626641617],[0.000202633315421491 0;0.000810533261685964 0;0.000648426609348771 0;0.000648426609348771 0;0.000648426609348771 0;0.00066201127879531 0;0.000648426609348771 0;0.000648426609348771 0;0.000810533261685964 0;0.000202633315421491 0;0.000810533261685964 0;0.000810533261685964 0;0.000648426609348771 0;0.000648426609348771 0;0.000810533261685964 0;0.000648426609348771 0;0.000810533261685964 0;0.000750219054582285 0;0.000648426609348771 0;0.000648426609348771 0;0.000810533261685964 0;0.000648426609348771 0;0.000810533261685964 0;0.000810533261685964 0;0.000810533261685964 0;0.000202633315421491 0;0.000648426609348771 0;0.000648426609348771 0;0.000648426609348771 0;0.000648426609348771 0;0.000810533261685964 0;0.000810533261685964 0;0.000648426609348771 0;0.000648426609348771 0;0.000648426609348771 0;0.000810533261685964 0;0.000750219054582285 0;0.000648426609348771 0;0.000202633315421491 0;0.000648426609348771 0;0.000648426609348771 0;0.000405266630842982 0;0.000810533261685964 0;0.00066201127879531 0;0.000648426609348771 0;0.000810533261685964 0;0.000202633315421491 0;0.000810533261685964 0;0.00066201127879531 0;0.000648426609348771 0]
169,0,0,0,0,0[-0.0093533612799435 -0.00254345142931733;-0.00949111492832746 -0.00313023872470182;-0.00916680230330251 -0.00329056962667497;-0.00915936714442379 -0.00284775090530216;-0.00945050041331679 -0.00289801723509438;-0.00944179285471959 -0.00345022809941336;-0.0090694092591182 -0.00334280060349626;-0.00896573738116148 -0.0034503016562476;-0.00890594737474567 -0.00301512184300195;-0.0095768063207392 -0.00253098691837496;-0.009506115298796 -0.00345240248505774;-0.00940385095740801 -0.00313156975502999;-0.00920233765019657 -0.00336030918047994;-0.00928474116132748 -0.00315419398508698;-0.00953475457944053 -0.00310449875679875;-0.00934215695108426 -0.00301558267128784;-0.00942046066941779 -0.00330018532935548;-0.00942802273165774 -0.00334252249496636;-0.00928065171093085 -0.00268444748002477;-0.00910124742024005 -0.00297340415956722;-0.00905807244434603 -0.00260088416620735;-0.00928879246449739 -0.00296180404311848;-0.00944926577424653 -0.00331515290010843;-0.009107661107221 -0.00267351942201014;-0.00944998168452261 -0.00329138444588889;-0.00958147172688579 -0.00253710305869028;-0.0093545530425613 -0.0026787707699923;-0.00909738214231023 -0.00281514155163211;-0.00930059286250538 -0.0034086874362194;-0.00931652321995275 -0.00309858155684491;-0.00957250126607971 -0.00296258882060077;-0.00893393662473944 -0.00281676783833529;-0.00916466977953486 -0.00339755640651782;-0.00938452238644549 -0.00269453068397835;-0.00916543264545324 -0.00306289197513786;-0.00897006030103169 -0.00301462297014806;-0.009448967865262 -0.00300312906302467;-0.00933670655128319 -0.00305785872637907;-0.00929417399259523 -0.00253476367751011;-0.00940987118021944 -0.0029513280785203;-0.00911180249730712 -0.00321910141460753;-0.00961524445031326 -0.00347599115544523;-0.00913001914906979 -0.00257718264200707;-0.00933322662807785 -0.00321140435238729;-0.00939903784928184 -0.0029623045263722;-0.00893904413880803 -0.00285165064060237;-0.00957634852075569 -0.00263662816113971;-0.00892953256945026 -0.0028056055087365;-0.0093998247581687 -0.00336677886570318;-0.00911016518544974 -0.00318889626641617],[0.000220490543527262 0;0.000881962174109046 0;0.000705569739287237 0;0.000705569739287237 0;0.000705569739287237 0;0.000714032991788364 0;0.000705569739287237 0;0.000705569739287237 0;0.000881962174109046 0;0.000220490543527262 0;0.000881962174109046 0;0.000806562224694505 0;0.000705569739287237 0;0.000705569739287237 0;0.000881962174109046 0;0.000705569739287237 0;0.000806562224694505 0;0.000768986458413804 0;0.000705569739287237 0;0.000705569739287237 0;0.000881962174109046 0;0.000705569739287237 0;0.000881962174109046 0;0.000881962174109046 0;0.000881962174109046 0;0.000220490543527262 0;0.000705569739287237 0;0.000780969688701778 0;0.000705569739287237 0;0.000705569739287237 0;0.000881962174109046 0;0.000881962174109046 0;0.000705569739287237 0;0.000705569739287237 0;0.000705569739287237 0;0.000881962174109046 0;0.000768986458413804 0;0.000705569739287237 0;0.000220490543527262 0;0.000705569739287237 0;0.000705569739287237 0;0.000440981087054523 0;0.000881962174109046 0;0.000714032991788364 0;0.000705569739287237 0;0.000881962174109046 0;0.000220490543527262 0;0.000881962174109046 0;0.000714032991788364 0;0.000705569739287237 0]
229,0,0,0,0,0[-0.00933887529180685 -0.00254345142931733;-0.00943317097578087 -0.00313023872470182;-0.00912044714126524 -0.00329056962667497;-0.00911301198238652 -0.00284775090530216;-0.00940414525127952 -0.00289801723509438;-0.00939521824303294 -0.00345022809941336;-0.00902305409708093 -0.00334280060349626;-0.00891938221912421 -0.0034503016562476;-0.00884800342219907 -0.00301512184300195;-0.00956232033260256 -0.00253098691837496;-0.00945518633277861 -0.00345240248505774;-0.0093548770899133 -0.00313156975502999;-0.0091559824881593 -0.00336030918047994;-0.00923838599929021 -0.00315419398508698;-0.00947681062689393 -0.00310449875679875;-0.00929580178904699 -0.00301558267128784;-0.00937148680192308 -0.00330018532935548;-0.00938002319273639 -0.00334252249496636;-0.00923429654889358 -0.00268444748002477;-0.00905489225820277 -0.00297340415956722;-0.00900012849179944 -0.00260088416620735;-0.00924243730246012 -0.00296180404311848;-0.00939833680822914 -0.00331515290010843;-0.00904971715467441 -0.00267351942201014;-0.00939905271850523 -0.00329138444588889;-0.00956698573874914 -0.00253710305869028;-0.00930819788052402 -0.0026787707699923;-0.00904205689522107 -0.00281514155163211;-0.00925423770046811 -0.0034086874362194;-0.00927016805791548 -0.00309858155684491;-0.00951455731353312 -0.00296258882060077;-0.00887599267219285 -0.00281676783833529;-0.00911831461749758 -0.00339755640651782;-0.00933816722440822 -0.00269453068397835;-0.00911907748341596 -0.00306289197513786;-0.0089121163484851 -0.00301462297014806;-0.00940096832634065 -0.00300312906302467;-0.00929035138924592 -0.00305785872637907;-0.00927968800445858 -0.00253476367751011;-0.00936351601818217 -0.0029513280785203;-0.00906544733526985 -0.00321910141460753;-0.00958627247403997 -0.00347599115544523;-0.0090720751965232 -0.00257718264200707;-0.0092866520163912 -0.00321140435238729;-0.00935268268724457 -0.0029623045263722;-0.00888110018626144 -0.00285165064060237;-0.00956186253261904 -0.00263662816113971;-0.00887158861690367 -0.0028056055087365;-0.00935325014648205 -0.00336677886570318;-0.00906381002341247 -0.00318889626641617],[0.000237457158209943 0;0.000949828632839771 0;0.000759862906271817 0;0.000759862906271817 0;0.000759862906271817 0;0.00076346016795805 0;0.000759862906271817 0;0.000759862906271817 0;0.000949828632839771 0;0.000237457158209943 0;0.000834837598027894 0;0.000802789239653059 0;0.000759862906271817 0;0.000759862906271817 0;0.000949828632839771 0;0.000759862906271817 0;0.000802789239653059 0;0.000786817854614693 0;0.000759862906271817 0;0.000759862906271817 0;0.000949828632839771 0;0.000759862906271817 0;0.000834837598027894 0;0.000949828632839771 0;0.000834837598027894 0;0.000237457158209943 0;0.000759862906271817 0;0.000906902299458529 0;0.000759862906271817 0;0.000759862906271817 0;0.000949828632839771 0;0.000949828632839771 0;0.000759862906271817 0;0.000759862906271817 0;0.000759862906271817 0;0.000949828632839771 0;0.000786817854614693 0;0.000759862906271817 0;0.000237457158209943 0;0.000759862906271817 0;0.000759862906271817 0;0.000474914316419886 0;0.000949828632839771 0;0.00076346016795805 0;0.000759862906271817 0;0.000949828632839771 0;0.000237457158209943 0;0.000949828632839771 0;0.00076346016795805 0;0.000759862906271817 0]
273,0,0,0,0,0[-0.00932820052421532 -0.00254345142931733;-0.00939411970144693 -0.00313023872470182;-0.00908628788497232 -0.00329056962667497;-0.0090752049300614 -0.00284775090530216;-0.00936998599498661 -0.00289801723509438;-0.00936096634966604 -0.00345022809941336;-0.00898889484078801 -0.00334280060349626;-0.00888157516679909 -0.0034503016562476;-0.00880530435183293 -0.00301512184300195;-0.00955164556501102 -0.00253098691837496;-0.00941909632007338 -0.00345240248505774;-0.0093196123900168 -0.00313156975502999;-0.00912182323186638 -0.00336030918047994;-0.0092042267429973 -0.00315419398508698;-0.00943411155652779 -0.00310449875679875;-0.00926164253275408 -0.00301558267128784;-0.00933622210202658 -0.00330018532935548;-0.00934516978968359 -0.00334252249496636;-0.00920013729260067 -0.00268444748002477;-0.00901708520587766 -0.00297340415956722;-0.0089574294214333 -0.00260088416620735;-0.00920827804616721 -0.00296180404311848;-0.00936224679552392 -0.00331515290010843;-0.00900701808430827 -0.00267351942201014;-0.0093629627058 -0.00329138444588889;-0.00955631097115761 -0.00253710305869028;-0.00927403862423111 -0.0026787707699923;-0.00900046326845852 -0.00281514155163211;-0.00922007844417519 -0.0034086874362194;-0.00923600880162256 -0.00309858155684491;-0.00947550603919918 -0.00296258882060077;-0.00883329360182671 -0.00281676783833529;-0.00908415536120467 -0.00339755640651782;-0.0093040079681153 -0.00269453068397835;-0.00908491822712305 -0.00306289197513786;-0.00886941727811896 -0.00301462297014806;-0.00936611492328784 -0.00300312906302467;-0.009256192132953 -0.00305785872637907;-0.00926901323686705 -0.00253476367751011;-0.00932935676188925 -0.0029513280785203;-0.00903128807897693 -0.00321910141460753;-0.0095649229388569 -0.00347599115544523;-0.00902937612615706 -0.00257718264200707;-0.0092524001230243 -0.00321140435238729;-0.00931852343095166 -0.0029623045263722;-0.0088384011158953 -0.00285165064060237;-0.00955118776502751 -0.00263662816113971;-0.00882888954653753 -0.0028056055087365;-0.00931899825311515 -0.00336677886570318;-0.00902965076711956 -0.00318889626641617],[0.000242657498743961 0;0.000887708746010703 0;0.000776503995980677 0;0.00085942524494582 0;0.000776503995980677 0;0.000778609810507525 0;0.000776503995980677 0;0.00085942524494582 0;0.000970629994975846 0;0.000242657498743961 0;0.000820393712330801 0;0.000801632803474585 0;0.000776503995980677 0;0.000776503995980677 0;0.000970629994975846 0;0.000776503995980677 0;0.000801632803474585 0;0.000792283254411642 0;0.000776503995980677 0;0.00085942524494582 0;0.000970629994975846 0;0.000776503995980677 0;0.000820393712330801 0;0.000970629994975846 0;0.000820393712330801 0;0.000242657498743961 0;0.000776503995980677 0;0.000945501187481937 0;0.000776503995980677 0;0.000776503995980677 0;0.000887708746010703 0;0.000970629994975846 0;0.000776503995980677 0;0.000776503995980677 0;0.000776503995980677 0;0.000970629994975846 0;0.000792283254411642 0;0.000776503995980677 0;0.000242657498743961 0;0.000776503995980677 0;0.000776503995980677 0;0.000485314997487923 0;0.000970629994975846 0;0.000778609810507525 0;0.000776503995980677 0;0.000970629994975846 0;0.000242657498743961 0;0.000970629994975846 0;0.000778609810507525 0;0.000776503995980677 0]
312,0,0,0,0,0[-0.00931862937048904 -0.00254345142931733;-0.0093607488862895 -0.00313023872470182;-0.00905566019304822 -0.00329056962667497;-0.00903966343838959 -0.00284775090530216;-0.0093393583030625 -0.00289801723509438;-0.00933028671293965 -0.00345022809941336;-0.00895826714886391 -0.00334280060349626;-0.00884603367512728 -0.0034503016562476;-0.0087670197369278 -0.00301512184300195;-0.00954207441128474 -0.00253098691837496;-0.00938738598644025 -0.00345240248505774;-0.00928836483773921 -0.00313156975502999;-0.00909119553994228 -0.00336030918047994;-0.00917359905107319 -0.00315419398508698;-0.00939869529632858 -0.00310449875679875;-0.00923101484082997 -0.00301558267128784;-0.00930497454974899 -0.00330018532935548;-0.00931415286573122 -0.00334252249496636;-0.00916664124597064 -0.00268444748002477;-0.00898154371420585 -0.00297340415956722;-0.00891914480652816 -0.00260088416620735;-0.0091776503542431 -0.00296180404311848;-0.00933053646189078 -0.00331515290010843;-0.00896873346940313 -0.00267351942201014;-0.00933125237216687 -0.00329138444588889;-0.00954673981743132 -0.00253710305869028;-0.009243410932307 -0.0026787707699923;-0.00896279851390686 -0.00281514155163211;-0.00918945075225109 -0.0034086874362194;-0.00920538110969846 -0.00309858155684491;-0.00944213522404175 -0.00296258882060077;-0.00879500898692157 -0.00281676783833529;-0.00905352766928056 -0.00339755640651782;-0.0092733802761912 -0.00269453068397835;-0.00905142218049303 -0.00306289197513786;-0.00883113266321382 -0.00301462297014806;-0.00933509799933547 -0.00300312906302467;-0.0092255644410289 -0.00305785872637907;-0.00925944208314076 -0.00253476367751011;-0.00929872906996515 -0.0029513280785203;-0.00899779203234691 -0.00321910141460753;-0.00954578063140433 -0.00347599115544523;-0.00899109151125192 -0.00257718264200707;-0.0092217204862979 -0.00321140435238729;-0.00928789573902755 -0.0029623045263722;-0.00880011650099016 -0.00285165064060237;-0.00954161661130122 -0.00263662816113971;-0.00879060493163239 -0.0028056055087365;-0.00928831861638875 -0.00336677886570318;-0.00899615472048954 -0.00318889626641617],[0.000245356984394961 0;0.000855462445592524 0;0.000785142350063876 0;0.000911107842051198 0;0.000785142350063876 0;0.000786473957559542 0;0.000785142350063876 0;0.000911107842051198 0;0.000981427937579845 0;0.000245356984394961 0;0.000812895922151693 0;0.000801032499927218 0;0.000785142350063876 0;0.000785142350063876 0;0.000907897527250539 0;0.000785142350063876 0;0.000801032499927218 0;0.000795120331759236 0;0.000858672760393182 0;0.000911107842051198 0;0.000981427937579845 0;0.000785142350063876 0;0.000812895922151693 0;0.000981427937579845 0;0.000812895922151693 0;0.000245356984394961 0;0.000785142350063876 0;0.000965537787716503 0;0.000785142350063876 0;0.000785142350063876 0;0.000855462445592524 0;0.000981427937579845 0;0.000785142350063876 0;0.000785142350063876 0;0.000858672760393182 0;0.000981427937579845 0;0.000795120331759236 0;0.000785142350063876 0;0.000245356984394961 0;0.000785142350063876 0;0.000858672760393182 0;0.000490713968789922 0;0.000981427937579845 0;0.000786473957559542 0;0.000785142350063876 0;0.000981427937579845 0;0.000245356984394961 0;0.000981427937579845 0;0.000786473957559542 0;0.000858672760393182 0]
372,0,0,0,0,0[-0.00930375102945316 -0.00254345142931733;-0.00931130487139298 -0.00313023872470182;-0.00900804950173342 -0.00329056962667497;-0.00898198339782782 -0.00284775090530216;-0.0092917476117477 -0.00289801723509438;-0.00928264130512731 -0.00345022809941336;-0.0089038711696392 -0.00334280060349626;-0.00878835363456551 -0.0034503016562476;-0.0087075063727843 -0.00301512184300195;-0.00952719607024887 -0.00253098691837496;-0.00933905172844365 -0.00345240248505774;-0.0092403398724357 -0.00313156975502999;-0.00904358484862748 -0.00336030918047994;-0.00912598835975839 -0.00315419398508698;-0.00934788424017605 -0.00310449875679875;-0.00918340414951517 -0.00301558267128784;-0.00925694958444548 -0.00330018532935548;-0.00926628203726782 -0.00334252249496636;-0.00911032824666488 -0.00268444748002477;-0.00892386367364408 -0.00297340415956722;-0.00885963144238466 -0.00260088416620735;-0.0091300396629283 -0.00296180404311848;-0.00928220220389418 -0.00331515290010843;-0.00890922010525963 -0.00267351942201014;-0.00928291811417027 -0.00329138444588889;-0.00953186147639545 -0.00253710305869028;-0.00919580024099221 -0.0026787707699923;-0.00890369942375208 -0.00281514155163211;-0.00914184006093629 -0.0034086874362194;-0.00915777041838366 -0.00309858155684491;-0.00939269120914523 -0.00296258882060077;-0.00873549562277808 -0.00281676783833529;-0.00900591697796577 -0.00339755640651782;-0.0092257695848764 -0.00269453068397835;-0.00899510918118726 -0.00306289197513786;-0.00877161929907033 -0.00301462297014806;-0.00928722717087207 -0.00300312906302467;-0.0091779537497141 -0.00305785872637907;-0.00924456374210489 -0.00253476367751011;-0.00925111837865035 -0.0029513280785203;-0.00894147903304114 -0.00321910141460753;-0.00951602394933258 -0.00347599115544523;-0.00893157814710842 -0.00257718264200707;-0.00917407507848557 -0.00321140435238729;-0.00924028504771275 -0.0029623045263722;-0.00874060313684666 -0.00285165064060237;-0.00952673827026535 -0.00263662816113971;-0.0087310915674889 -0.0028056055087365;-0.00924067320857641 -0.00336677886570318;-0.00893984172118377 -0.00318889626641617],[0.000247982441029263 0;0.000824100447675166 0;0.000793543811293641 0;0.000961373127735526 0;0.000793543811293641 0;0.000794122443130559 0;0.00090663654488051 0;0.000961373127735526 0;0.000991929764117051 0;0.000247982441029263 0;0.000805603746710401 0;0.000800448658731232 0;0.000793543811293641 0;0.000793543811293641 0;0.000846885395730403 0;0.000793543811293641 0;0.000800448658731232 0;0.000797879606860961 0;0.000938588179680289 0;0.000961373127735526 0;0.000991929764117051 0;0.000793543811293641 0;0.000805603746710401 0;0.000991929764117051 0;0.000805603746710401 0;0.000247982441029263 0;0.000793543811293641 0;0.000985024916679461 0;0.000793543811293641 0;0.000793543811293641 0;0.000824100447675166 0;0.000991929764117051 0;0.000793543811293641 0;0.000793543811293641 0;0.000938588179680289 0;0.000991929764117051 0;0.000797879606860961 0;0.000793543811293641 0;0.000247982441029263 0;0.000793543811293641 0;0.000938588179680289 0;0.000495964882058526 0;0.000991929764117051 0;0.000794122443130559 0;0.000793543811293641 0;0.000991929764117051 0;0.000247982441029263 0;0.000991929764117051 0;0.000794122443130559 0;0.000938588179680289 0]
