F:\Uni\Simulations\SwarmSimulation
25,0,0,0,0,0[-0.00953029533574738 -0.00328933889333194;-0.00920655719363557 -0.00344502400563875;-0.00947398087462764 -0.00275356070362999;-0.00908648277528138 -0.00310731434784946;-0.00914260857836846 -0.00283246122417708;-0.00908161515648367 -0.00347211054430289;-0.0090350051158275 -0.00278655913780881;-0.00934045458957577 -0.00270707595068377;-0.00948324412473872 -0.00306043174710282;-0.00954454503537168 -0.00290360285336668;-0.00903289810189428 -0.00338213124183187;-0.00961745064238028 -0.00341064838901962;-0.00954635941511491 -0.00341772179253862;-0.0092232305278962 -0.0030990428701509;-0.00954714195996586 -0.00293307572062423;-0.00911784068177671 -0.00270736029632116;-0.00954647892836178 -0.00325475267716322;-0.00944648770505245 -0.00330676187147176;-0.00951643085124336 -0.00316962795221165;-0.00942439166799228 -0.00325876213042997;-0.00911006008031404 -0.0029905622412607;-0.00952082819721174 -0.00298912698791609;-0.00926011250466689 -0.00332229341507121;-0.0096559998916454 -0.00256679372759613;-0.00936393589018802 -0.00302056911474844;-0.00901265589549617 -0.00269821201361223;-0.00951705231280888 -0.00323384320657753;-0.00904700112228998 -0.00346601975928697;-0.00949194740365858 -0.00330660523410124;-0.0092787750799706 -0.00331117180173721;-0.00939541673943792 -0.00289114495284944;-0.00904150301358559 -0.00272413823281926;-0.00921881920158614 -0.00283474451349662;-0.0090615979060874 -0.00341834378796972;-0.0095818891288505 -0.00329743831034055;-0.00925451423575084 -0.00339850876988461;-0.00910842762446284 -0.00255783188494917;-0.0096774870996427 -0.00343458873085894;-0.00936990836301746 -0.0028716917518875;-0.00933272661970326 -0.0027589862296055;-0.00904518213654345 -0.00283594762600029;-0.00953001585310002 -0.00299387483736017;-0.00904145625385916 -0.00349765210635114;-0.00924990237924298 -0.0034470390120093;-0.00962493486171724 -0.00273108022456434;-0.00957018397244582 -0.00302885948415933;-0.00962129723747482 -0.0028100691262153;-0.00912797011466119 -0.00285605385096753;-0.00938161258543577 -0.00299104873021794;-0.00955319561700947 -0.00266240890718431],[0.000103687513881145 0;8.2950011104916e-05 0;8.2950011104916e-05 0;0.000103687513881145 0;8.2950011104916e-05 0;8.2950011104916e-05 0;0.000103687513881145 0;8.2950011104916e-05 0;8.2950011104916e-05 0;8.2950011104916e-05 0;8.2950011104916e-05 0;0.000103687513881145 0;0.000103687513881145 0;8.2950011104916e-05 0;8.2950011104916e-05 0;0.000103687513881145 0;0.000103687513881145 0;8.2950011104916e-05 0;0.000103687513881145 0;8.2950011104916e-05 0;8.2950011104916e-05 0;8.2950011104916e-05 0;8.2950011104916e-05 0;2.59218784702863e-05 0;8.2950011104916e-05 0;0.000103687513881145 0;0.000103687513881145 0;8.2950011104916e-05 0;0.000103687513881145 0;8.2950011104916e-05 0;8.2950011104916e-05 0;0.000103687513881145 0;8.2950011104916e-05 0;8.2950011104916e-05 0;0.000103687513881145 0;8.2950011104916e-05 0;0.000103687513881145 0;0.000103687513881145 0;8.2950011104916e-05 0;8.2950011104916e-05 0;0.000103687513881145 0;8.2950011104916e-05 0;8.2950011104916e-05 0;8.2950011104916e-05 0;2.59218784702863e-05 0;0.000103687513881145 0;2.59218784702863e-05 0;8.2950011104916e-05 0;8.2950011104916e-05 0;2.59218784702863e-05 0]
105,0,0,0,0,0[-0.00950282276220036 -0.00328933889333194;-0.00918457913479795 -0.00344502400563875;-0.00945200281579003 -0.00275356070362999;-0.00905901020173436 -0.00310731434784946;-0.00912063051953084 -0.00283246122417708;-0.00905963709764606 -0.00347211054430289;-0.00900753254228049 -0.00278655913780881;-0.00931847653073815 -0.00270707595068377;-0.0094612660659011 -0.00306043174710282;-0.00952256697653407 -0.00290360285336668;-0.00901092004305667 -0.00338213124183187;-0.00958997806883326 -0.00341064838901962;-0.00951888684156789 -0.00341772179253862;-0.00920125246905858 -0.0030990428701509;-0.00952516390112824 -0.00293307572062423;-0.00909036810822969 -0.00270736029632116;-0.00951900635481476 -0.00325475267716322;-0.00942450964621483 -0.00330676187147176;-0.00948895827769634 -0.00316962795221165;-0.00940241360915467 -0.00325876213042997;-0.00908808202147643 -0.0029905622412607;-0.00949885013837412 -0.00298912698791609;-0.00923813444582927 -0.00332229341507121;-0.00964913174825864 -0.00256679372759613;-0.00934195783135041 -0.00302056911474844;-0.00898518332194915 -0.00269821201361223;-0.00948957973926186 -0.00323384320657753;-0.00902502306345237 -0.00346601975928697;-0.00946447483011156 -0.00330660523410124;-0.00925679702113298 -0.00331117180173721;-0.00937343868060031 -0.00289114495284944;-0.00901403044003857 -0.00272413823281926;-0.00919684114274853 -0.00283474451349662;-0.00903961984724978 -0.00341834378796972;-0.00955441655530349 -0.00329743831034055;-0.00923253617691323 -0.00339850876988461;-0.00908095505091583 -0.00255783188494917;-0.00965001452609568 -0.00343458873085894;-0.00934793030417984 -0.0028716917518875;-0.00931074856086565 -0.0027589862296055;-0.00901770956299643 -0.00283594762600029;-0.0095080377942624 -0.00299387483736017;-0.00901947819502155 -0.00349765210635114;-0.00922792432040537 -0.0034470390120093;-0.00961806671833048 -0.00273108022456434;-0.0095427113988988 -0.00302885948415933;-0.00961442909408807 -0.0028100691262153;-0.00910599205582358 -0.00285605385096753;-0.00935963452659815 -0.00299104873021794;-0.00954632747362271 -0.00266240890718431],[0.00037634669313907 0;0.000301077354511256 0;0.000301077354511256 0;0.00037634669313907 0;0.000301077354511256 0;0.000301077354511256 0;0.00037634669313907 0;0.000301077354511256 0;0.000301077354511256 0;0.000301077354511256 0;0.000301077354511256 0;0.00037634669313907 0;0.00037634669313907 0;0.000301077354511256 0;0.000301077354511256 0;0.00037634669313907 0;0.00037634669313907 0;0.000301077354511256 0;0.00037634669313907 0;0.000301077354511256 0;0.000301077354511256 0;0.000301077354511256 0;0.000301077354511256 0;9.40866732847675e-05 0;0.000301077354511256 0;0.00037634669313907 0;0.00037634669313907 0;0.000301077354511256 0;0.00037634669313907 0;0.000301077354511256 0;0.000301077354511256 0;0.00037634669313907 0;0.000301077354511256 0;0.000301077354511256 0;0.00037634669313907 0;0.000301077354511256 0;0.00037634669313907 0;0.00037634669313907 0;0.000301077354511256 0;0.000301077354511256 0;0.00037634669313907 0;0.000301077354511256 0;0.000301077354511256 0;0.000301077354511256 0;9.40866732847675e-05 0;0.00037634669313907 0;9.40866732847675e-05 0;0.000301077354511256 0;0.000301077354511256 0;9.40866732847675e-05 0]
130,0,0,0,0,0[-0.0094895873391975 -0.00328933889333194;-0.00917399079639567 -0.00344502400563875;-0.00944141447738774 -0.00275356070362999;-0.0090457747787315 -0.00310731434784946;-0.00910907722375935 -0.00283246122417708;-0.00904904875924377 -0.00347211054430289;-0.00899429711927763 -0.00278655913780881;-0.00930788819233586 -0.00270707595068377;-0.00945067772749881 -0.00306043174710282;-0.00951197863813178 -0.00290360285336668;-0.00900033170465438 -0.00338213124183187;-0.0095767426458304 -0.00341064838901962;-0.00950565141856503 -0.00341772179253862;-0.00919066413065629 -0.0030990428701509;-0.00951457556272595 -0.00293307572062423;-0.00907713268522683 -0.00270736029632116;-0.0095057709318119 -0.00325475267716322;-0.00941392130781254 -0.00330676187147176;-0.00947572285469348 -0.00316962795221165;-0.00939182527075238 -0.00325876213042997;-0.00907749368307414 -0.0029905622412607;-0.00948826179997184 -0.00298912698791609;-0.00922754610742698 -0.00332229341507121;-0.00964582289250793 -0.00256679372759613;-0.00933136949294812 -0.00302056911474844;-0.00897194789894629 -0.00269821201361223;-0.009476344316259 -0.00323384320657753;-0.00901443472505008 -0.00346601975928697;-0.0094522043644779 -0.00330660523410124;-0.0092462086827307 -0.00331117180173721;-0.00936285034219802 -0.00289114495284944;-0.00900079501703571 -0.00272413823281926;-0.00918625280434624 -0.00283474451349662;-0.0090290315088475 -0.00341834378796972;-0.00954118113230063 -0.00329743831034055;-0.00922194783851094 -0.00339850876988461;-0.00906771962791297 -0.00255783188494917;-0.00963677910309282 -0.00343458873085894;-0.00933734196577755 -0.0028716917518875;-0.00930016022246336 -0.0027589862296055;-0.00900447413999357 -0.00283594762600029;-0.00949744945586011 -0.00299387483736017;-0.00900888985661926 -0.00349765210635114;-0.00921733598200308 -0.0034470390120093;-0.00961475786257977 -0.00273108022456434;-0.00952947597589594 -0.00302885948415933;-0.00961112023833735 -0.0028100691262153;-0.00909443876005208 -0.00285605385096753;-0.00934904618819586 -0.00299104873021794;-0.009543018617872 -0.00266240890718431],[0.000413636948934394 0;0.000330909559147515 0;0.000330909559147515 0;0.000413636948934394 0;0.000361066662699355 0;0.000330909559147515 0;0.000413636948934394 0;0.000330909559147515 0;0.000330909559147515 0;0.000330909559147515 0;0.000330909559147515 0;0.000413636948934394 0;0.000413636948934394 0;0.000330909559147515 0;0.000330909559147515 0;0.000413636948934394 0;0.000413636948934394 0;0.000330909559147515 0;0.000413636948934394 0;0.000330909559147515 0;0.000330909559147515 0;0.000330909559147515 0;0.000330909559147515 0;0.000103409237233599 0;0.000330909559147515 0;0.000413636948934394 0;0.000413636948934394 0;0.000330909559147515 0;0.000383479845382555 0;0.000330909559147515 0;0.000330909559147515 0;0.000413636948934394 0;0.000330909559147515 0;0.000330909559147515 0;0.000413636948934394 0;0.000330909559147515 0;0.000413636948934394 0;0.000413636948934394 0;0.000330909559147515 0;0.000330909559147515 0;0.000413636948934394 0;0.000330909559147515 0;0.000330909559147515 0;0.000330909559147515 0;0.000103409237233599 0;0.000413636948934394 0;0.000103409237233599 0;0.000361066662699355 0;0.000330909559147515 0;0.000103409237233599 0]
166,0,0,0,0,0[-0.00947269282988092 -0.00328933889333194;-0.0091604751889424 -0.00344502400563875;-0.00942789886993447 -0.00275356070362999;-0.00902888026941492 -0.00310731434784946;-0.0090934649663898 -0.00283246122417708;-0.00903553315179051 -0.00347211054430289;-0.00897740260996105 -0.00278655913780881;-0.0092943725848826 -0.00270707595068377;-0.00943716212004555 -0.00306043174710282;-0.00949846303067851 -0.00290360285336668;-0.00898681609720111 -0.00338213124183187;-0.00955984813651382 -0.00341064838901962;-0.0094901179914607 -0.00341772179253862;-0.00917714852320303 -0.0030990428701509;-0.00950105995527269 -0.00293307572062423;-0.00906023817591025 -0.00270736029632116;-0.00948887642249532 -0.00325475267716322;-0.00940040570035928 -0.00330676187147176;-0.0094588283453769 -0.00316962795221165;-0.00937830966329911 -0.00325876213042997;-0.00906397807562088 -0.0029905622412607;-0.00947474619251857 -0.00298912698791609;-0.00921403049997372 -0.00332229341507121;-0.00964159926517878 -0.00256679372759613;-0.00931785388549486 -0.00302056911474844;-0.00895505338962971 -0.00269821201361223;-0.00945944980694242 -0.00323384320657753;-0.00900091911759682 -0.00346601975928697;-0.00943740650507761 -0.00330660523410124;-0.00923269307527743 -0.00331117180173721;-0.00934933473474475 -0.00289114495284944;-0.00898390050771913 -0.00272413823281926;-0.00917273719689298 -0.00283474451349662;-0.00901551590139423 -0.00341834378796972;-0.00952428662298405 -0.00329743831034055;-0.00920843223105768 -0.00339850876988461;-0.00905082511859639 -0.00255783188494917;-0.00961988459377624 -0.00343458873085894;-0.00932382635832429 -0.0028716917518875;-0.0092866446150101 -0.0027589862296055;-0.00898757963067699 -0.00283594762600029;-0.00948393384840685 -0.00299387483736017;-0.00899537424916599 -0.00349765210635114;-0.00920382037454981 -0.0034470390120093;-0.00961053423525062 -0.00273108022456434;-0.00951258146657936 -0.00302885948415933;-0.00960689661100821 -0.0028100691262153;-0.00907882650268253 -0.00285605385096753;-0.0093355305807426 -0.00299104873021794;-0.00953879499054285 -0.00266240890718431],[0.000444568786416952 0;0.000355655029133561 0;0.000355655029133561 0;0.000444568786416952 0;0.000410827102578075 0;0.000355655029133561 0;0.000444568786416952 0;0.000355655029133561 0;0.000355655029133561 0;0.000355655029133561 0;0.000355655029133561 0;0.000444568786416952 0;0.000408752731864803 0;0.000355655029133561 0;0.000355655029133561 0;0.000444568786416952 0;0.000444568786416952 0;0.000355655029133561 0;0.000444568786416952 0;0.000355655029133561 0;0.000355655029133561 0;0.000355655029133561 0;0.000355655029133561 0;0.000111142196604238 0;0.000355655029133561 0;0.000444568786416952 0;0.000444568786416952 0;0.000355655029133561 0;0.000389396712972438 0;0.000355655029133561 0;0.000355655029133561 0;0.000444568786416952 0;0.000355655029133561 0;0.000355655029133561 0;0.000444568786416952 0;0.000355655029133561 0;0.000444568786416952 0;0.000444568786416952 0;0.000355655029133561 0;0.000355655029133561 0;0.000444568786416952 0;0.000355655029133561 0;0.000355655029133561 0;0.000355655029133561 0;0.000111142196604238 0;0.000444568786416952 0;0.000111142196604238 0;0.000410827102578075 0;0.000355655029133561 0;0.000111142196604238 0]
226,0,0,0,0,0[-0.00944615876996791 -0.00328933889333194;-0.00913924794101199 -0.00344502400563875;-0.00940667162200406 -0.00275356070362999;-0.00900234620950191 -0.00310731434784946;-0.00906782316852351 -0.00283246122417708;-0.0090143059038601 -0.00347211054430289;-0.00895086855004803 -0.00278655913780881;-0.00927314533695219 -0.00270707595068377;-0.00941593487211514 -0.00306043174710282;-0.0094772357827481 -0.00290360285336668;-0.0089655888492707 -0.00338213124183187;-0.00953331407660081 -0.00341064838901962;-0.00946748663266429 -0.00341772179253862;-0.00915592127527262 -0.0030990428701509;-0.00947983270734228 -0.00293307572062423;-0.00903370411599724 -0.00270736029632116;-0.00946234236258231 -0.00325475267716322;-0.00937917845242887 -0.00330676187147176;-0.00943229428546389 -0.00316962795221165;-0.0093570824153687 -0.00325876213042997;-0.00903979524309279 -0.0029905622412607;-0.00945351894458816 -0.00298912698791609;-0.00919280325204331 -0.00332229341507121;-0.00963496575020053 -0.00256679372759613;-0.00929662663756445 -0.00302056911474844;-0.0089285193297167 -0.00269821201361223;-0.00943291574702941 -0.00323384320657753;-0.0089796918696664 -0.00346601975928697;-0.00941528699510047 -0.00330660523410124;-0.00921146582734702 -0.00331117180173721;-0.00932810748681434 -0.00289114495284944;-0.00895736644780611 -0.00272413823281926;-0.00915150994896257 -0.00283474451349662;-0.00899428865346382 -0.00341834378796972;-0.00949775256307103 -0.00329743831034055;-0.00918720498312726 -0.00339850876988461;-0.00902429105868337 -0.00255783188494917;-0.00959335053386323 -0.00343458873085894;-0.00930259911039388 -0.0028716917518875;-0.00926541736707969 -0.0027589862296055;-0.00896104557076398 -0.00283594762600029;-0.00946270660047644 -0.00299387483736017;-0.00897414700123558 -0.00349765210635114;-0.0091825931266194 -0.0034470390120093;-0.00960390072027237 -0.00273108022456434;-0.00948900299126403 -0.00302885948415933;-0.00960026309602995 -0.0028100691262153;-0.00905318470481624 -0.00285605385096753;-0.00931430333281219 -0.00299104873021794;-0.0095321614755646 -0.00266240890718431],[0.000473824564157835 0;0.000379059651326268 0;0.000379059651326268 0;0.000473824564157835 0;0.000457891243859734 0;0.000379059651326268 0;0.000473824564157835 0;0.000379059651326268 0;0.000379059651326268 0;0.000379059651326268 0;0.000379059651326268 0;0.000473824564157835 0;0.000404133168959535 0;0.000379059651326268 0;0.000379059651326268 0;0.000473824564157835 0;0.000473824564157835 0;0.000379059651326268 0;0.000473824564157835 0;0.000379059651326268 0;0.000431838177809458 0;0.000379059651326268 0;0.000379059651326268 0;0.000118456141039459 0;0.000379059651326268 0;0.000473824564157835 0;0.000473824564157835 0;0.000379059651326268 0;0.000394992971624369 0;0.000379059651326268 0;0.000379059651326268 0;0.000473824564157835 0;0.000379059651326268 0;0.000379059651326268 0;0.000473824564157835 0;0.000379059651326268 0;0.000473824564157835 0;0.000473824564157835 0;0.000379059651326268 0;0.000379059651326268 0;0.000473824564157835 0;0.000379059651326268 0;0.000379059651326268 0;0.000379059651326268 0;0.000118456141039459 0;0.000421046037674644 0;0.000118456141039459 0;0.000457891243859734 0;0.000379059651326268 0;0.000118456141039459 0]
262,0,0,0,0,0[-0.00942790141660211 -0.00328933889333194;-0.00912337459153753 -0.00344502400563875;-0.0093907982725296 -0.00275356070362999;-0.00898250452265883 -0.00310731434784946;-0.00904838231672009 -0.00283246122417708;-0.00899843255438563 -0.00347211054430289;-0.00893102686320495 -0.00278655913780881;-0.00925727198747772 -0.00270707595068377;-0.00940006152264067 -0.00306043174710282;-0.00946136243327364 -0.00290360285336668;-0.00894971549979624 -0.00338213124183187;-0.00951347238975773 -0.00341064838901962;-0.00945098250791846 -0.00341772179253862;-0.00914004792579815 -0.0030990428701509;-0.00946395935786781 -0.00293307572062423;-0.00901386242915416 -0.00270736029632116;-0.00944250067573923 -0.00325475267716322;-0.0093633051029544 -0.00330676187147176;-0.00941245259862081 -0.00316962795221165;-0.00934120906589424 -0.00325876213042997;-0.00902100980909105 -0.0029905622412607;-0.0094376455951137 -0.00298912698791609;-0.00917692990256884 -0.00332229341507121;-0.00963000532848976 -0.00256679372759613;-0.00928075328808998 -0.00302056911474844;-0.00890867764287362 -0.00269821201361223;-0.00941465839366361 -0.00323384320657753;-0.00896381852019194 -0.00346601975928697;-0.00939901281058636 -0.00330660523410124;-0.00919559247787256 -0.00331117180173721;-0.00931223413733988 -0.00289114495284944;-0.00893752476096303 -0.00272413823281926;-0.0091356365994881 -0.00283474451349662;-0.00897841530398935 -0.00341834378796972;-0.00947791087622795 -0.00329743831034055;-0.0091713316336528 -0.00339850876988461;-0.00900444937184029 -0.00255783188494917;-0.00957350884702015 -0.00343458873085894;-0.00928672576091941 -0.0028716917518875;-0.00924954401760522 -0.0027589862296055;-0.00894120388392089 -0.00283594762600029;-0.00944683325100197 -0.00299387483736017;-0.00895827365176112 -0.00349765210635114;-0.00916671977714494 -0.0034470390120093;-0.0095989402985616 -0.00273108022456434;-0.00947207338894822 -0.00302885948415933;-0.00959094575725667 -0.0028100691262153;-0.00903374385301282 -0.00285605385096753;-0.00929842998333772 -0.00299104873021794;-0.00952720105385383 -0.00266240890718431],[0.000445297324220778 0;0.000387151407204488 0;0.000387151407204488 0;0.00048393925900561 0;0.000474162881946159 0;0.000387151407204488 0;0.00048393925900561 0;0.000387151407204488 0;0.000387151407204488 0;0.000387151407204488 0;0.000387151407204488 0;0.00048393925900561 0;0.000402536032505645 0;0.000387151407204488 0;0.000387151407204488 0;0.00048393925900561 0;0.00048393925900561 0;0.000387151407204488 0;0.00048393925900561 0;0.000387151407204488 0;0.00045817722468848 0;0.000387151407204488 0;0.000387151407204488 0;0.000120984814751402 0;0.000387151407204488 0;0.00048393925900561 0;0.000445297324220778 0;0.000387151407204488 0;0.000396927784263938 0;0.000387151407204488 0;0.000387151407204488 0;0.00048393925900561 0;0.000387151407204488 0;0.000387151407204488 0;0.00048393925900561 0;0.000387151407204488 0;0.00048393925900561 0;0.00048393925900561 0;0.000387151407204488 0;0.000387151407204488 0;0.00048393925900561 0;0.000387151407204488 0;0.000387151407204488 0;0.000387151407204488 0;0.000120984814751402 0;0.000412913441521617 0;0.00022725013540969 0;0.000474162881946159 0;0.000387151407204488 0;0.000120984814751402 0]
322,0,0,0,0,0[-0.00940272144123246 -0.00328933889333194;-0.00909971054529235 -0.00344502400563875;-0.00936713422628442 -0.00275356070362999;-0.00895292446485235 -0.00310731434784946;-0.00901905714000375 -0.00283246122417708;-0.00897476850814045 -0.00347211054430289;-0.00890144680539848 -0.00278655913780881;-0.00923360794123255 -0.00270707595068377;-0.0093763974763955 -0.00306043174710282;-0.00943769838702846 -0.00290360285336668;-0.00892605145355106 -0.00338213124183187;-0.00948728497590621 -0.00341064838901962;-0.0094269173672756 -0.00341772179253862;-0.00911638387955298 -0.0030990428701509;-0.00944029531162264 -0.00293307572062423;-0.00898428237134768 -0.00270736029632116;-0.00941631326188771 -0.00325475267716322;-0.00933964105670923 -0.00330676187147176;-0.00938626518476929 -0.00316962795221165;-0.00931754501964906 -0.00325876213042997;-0.00899210139634808 -0.0029905622412607;-0.00941398154886852 -0.00298912698791609;-0.00915326585632367 -0.00332229341507121;-0.00962261031403814 -0.00256679372759613;-0.0092570892418448 -0.00302056911474844;-0.00887909758506714 -0.00269821201361223;-0.00938947841829396 -0.00323384320657753;-0.00894015447394676 -0.00346601975928697;-0.00937509388325104 -0.00330660523410124;-0.00917192843162738 -0.00331117180173721;-0.0092885700910947 -0.00289114495284944;-0.00890794470315656 -0.00272413823281926;-0.00911197255324292 -0.00283474451349662;-0.00895475125774418 -0.00341834378796972;-0.00944833081842148 -0.00329743831034055;-0.00914766758740762 -0.00339850876988461;-0.00897486931403382 -0.00255783188494917;-0.00954392878921367 -0.00343458873085894;-0.00926306171467424 -0.0028716917518875;-0.00922587997136004 -0.0027589862296055;-0.00891162382611442 -0.00283594762600029;-0.0094231692047568 -0.00299387483736017;-0.00893121696156099 -0.00349765210635114;-0.00914305573089976 -0.0034470390120093;-0.00959154528410998 -0.00273108022456434;-0.00944773769763954 -0.00302885948415933;-0.00957145051610378 -0.0028100691262153;-0.00900441867629648 -0.00285605385096753;-0.00927476593709254 -0.00299104873021794;-0.00951980603940221 -0.00266240890718431],[0.000419683333119286 0;0.000394416819614433 0;0.000394416819614433 0;0.000493021024518041 0;0.000488772833489737 0;0.000394416819614433 0;0.000493021024518041 0;0.000394416819614433 0;0.000394416819614433 0;0.000394416819614433 0;0.000394416819614433 0;0.000436474657724607 0;0.000401101998263002 0;0.000394416819614433 0;0.000394416819614433 0;0.000493021024518041 0;0.000436474657724607 0;0.000394416819614433 0;0.000436474657724607 0;0.000394416819614433 0;0.000481826484619326 0;0.000394416819614433 0;0.000394416819614433 0;0.00012325525612951 0;0.000394416819614433 0;0.000493021024518041 0;0.000419683333119286 0;0.000394416819614433 0;0.000398665010642737 0;0.000394416819614433 0;0.000394416819614433 0;0.000493021024518041 0;0.000394416819614433 0;0.000394416819614433 0;0.000493021024518041 0;0.000394416819614433 0;0.000493021024518041 0;0.000493021024518041 0;0.000394416819614433 0;0.000394416819614433 0;0.000493021024518041 0;0.000394416819614433 0;0.000450963186407867 0;0.000394416819614433 0;0.00012325525612951 0;0.000405611359513148 0;0.000324933907476088 0;0.000488772833489737 0;0.000394416819614433 0;0.00012325525612951 0]
364,0,0,0,0,0[-0.00938541897368524 -0.00328933889333194;-0.0090830492469153 -0.00344502400563875;-0.00935047292790737 -0.00275356070362999;-0.00893209784188105 -0.00310731434784946;-0.00899833832015755 -0.00283246122417708;-0.00895810720976341 -0.00347211054430289;-0.00888062018242717 -0.00278655913780881;-0.0092169466428555 -0.00270707595068377;-0.00935973617801845 -0.00306043174710282;-0.00942103708865141 -0.00290360285336668;-0.00890772703478066 -0.00338213124183187;-0.00946955640763633 -0.00341064838901962;-0.00941008642418498 -0.00341772179253862;-0.00909805946078258 -0.0030990428701509;-0.00942363401324559 -0.00293307572062423;-0.00896345574837638 -0.00270736029632116;-0.00939858469361783 -0.00325475267716322;-0.00932297975833218 -0.00330676187147176;-0.00936853661649941 -0.00316962795221165;-0.00930088372127201 -0.00325876213042997;-0.0089715588487343 -0.0029905622412607;-0.00939732025049147 -0.00298912698791609;-0.00913660455794662 -0.00332229341507121;-0.00961740365829531 -0.00256679372759613;-0.00924042794346776 -0.00302056911474844;-0.00885827096209583 -0.00269821201361223;-0.00937217595074674 -0.00323384320657753;-0.00892183005517636 -0.00346601975928697;-0.00935832478174889 -0.00330660523410124;-0.00915526713325033 -0.00331117180173721;-0.00927190879271765 -0.00289114495284944;-0.00888711808018525 -0.00272413823281926;-0.00909364813447252 -0.00283474451349662;-0.00893808995936713 -0.00341834378796972;-0.00942916731584353 -0.00329743831034055;-0.00913100628903058 -0.00339850876988461;-0.00895404269106251 -0.00255783188494917;-0.00952310216624237 -0.00343458873085894;-0.00924640041629719 -0.0028716917518875;-0.009209218672983 -0.0027589862296055;-0.00889079720314311 -0.00283594762600029;-0.00940650790637975 -0.00299387483736017;-0.00891145760848251 -0.00349765210635114;-0.00912639443252272 -0.0034470390120093;-0.00958633862836715 -0.00273108022456434;-0.00943079232390496 -0.00302885948415933;-0.00955655243294472 -0.0028100691262153;-0.00898369985645028 -0.00285605385096753;-0.0092581046387155 -0.00299104873021794;-0.00951459938365938 -0.00266240890718431],[0.000411890487894987 0;0.00039662726132877 0;0.00039662726132877 0;0.000495784076660963 0;0.000493217790570516 0;0.00039662726132877 0;0.000495784076660963 0;0.00039662726132877 0;0.00039662726132877 0;0.00039662726132877 0;0.000436218346726106 0;0.000422033944836472 0;0.00040066570518962 0;0.000436218346726106 0;0.00039662726132877 0;0.000495784076660963 0;0.000422033944836472 0;0.00039662726132877 0;0.000422033944836472 0;0.00039662726132877 0;0.000489021576613387 0;0.00039662726132877 0;0.00039662726132877 0;0.000123946019165241 0;0.00039662726132877 0;0.000495784076660963 0;0.000411890487894987 0;0.000436218346726106 0;0.000399193547419217 0;0.00039662726132877 0;0.00039662726132877 0;0.000495784076660963 0;0.000436218346726106 0;0.00039662726132877 0;0.000456192991263627 0;0.00039662726132877 0;0.000495784076660963 0;0.000495784076660963 0;0.00039662726132877 0;0.00039662726132877 0;0.000495784076660963 0;0.00039662726132877 0;0.000470377393153261 0;0.00039662726132877 0;0.000123946019165241 0;0.000403389761376346 0;0.000354653388271673 0;0.000493217790570516 0;0.00039662726132877 0;0.000123946019165241 0]
