F:\Uni\Simulations\SwarmSimulation
29,0,0,0,0,0[-0.00901060561158447 -0.00265708992558456;-0.00910825067654264 -0.00305132014625915;-0.00917430315217639 -0.00279455898199247;-0.00907209556984591 -0.00290892199878802;-0.00905694858215942 -0.00287657324583845;-0.00967794975183037 -0.00333963496448386;-0.00913631712423997 -0.00272375173760868;-0.00956939301180995 -0.00279970155761845;-0.00967336379462555 -0.00342673381559469;-0.00931767419648022 -0.00317256968127435;-0.00938981883518344 -0.00284974830594297;-0.00965094775608319 -0.00303990796774632;-0.00942576423573328 -0.00325879097035481;-0.00930531929948654 -0.00301893376225685;-0.00965875675705487 -0.00339163439852931;-0.00959191379873468 -0.00297343738667482;-0.00958071472370979 -0.00293487480267484;-0.00907713414905332 -0.00262220805186901;-0.00949304864683437 -0.00305113724985422;-0.00959481099100763 -0.00301064942062357;-0.00903844178732699 -0.00330450550665544;-0.00946424300735935 -0.00325021609828033;-0.00944886463754543 -0.00308235093190572;-0.00940883020843038 -0.00309927145259296;-0.00916638787025241 -0.00270809608436656;-0.00908009792091126 -0.0026166586275675;-0.00953763141380136 -0.00277088024102628;-0.00943788854261267 -0.00292209468161332;-0.00900442367900927 -0.00336210349554979;-0.00906239520685189 -0.00291354312576196;-0.00935424897023695 -0.00302959551309139;-0.00923408864622814 -0.00264189434052118;-0.00960483076561008 -0.00293862593651931;-0.00911122432633179 -0.00273590385076109;-0.0095156911153553 -0.00311030702967202;-0.00919889294927949 -0.00256187224640702;-0.00932942923542202 -0.00316959117756052;-0.00928316843454158 -0.0034835275432878;-0.00943124447591353 -0.00269431524245802;-0.00941625402193439 -0.00317521340928348;-0.00955455241974098 -0.00319138757967935;-0.00967815517060541 -0.003213587281732;-0.00943008960213891 -0.0032481275484255;-0.00930367693789979 -0.00349216185391167;-0.00941157669818218 -0.00277271499686095;-0.00965893582565036 -0.00293437389429027;-0.00940254128897571 -0.00270225694676534;-0.00909193552392371 -0.00308676090959658;-0.00941386746653192 -0.00258865054109229;-0.00904842963045413 -0.00345981591965714],[0.000188564588350842 0;0.000150851670680674 0;0.000150851670680674 0;0.000188564588350842 0;0.000188564588350842 0;0.000188564588350842 0;0.000188564588350842 0;0.000150851670680674 0;0.000188564588350842 0;0.000150851670680674 0;0.000150851670680674 0;0.000188564588350842 0;0.000150851670680674 0;0.000150851670680674 0;0.000188564588350842 0;0.000188564588350842 0;0.000188564588350842 0;0.000188564588350842 0;0.000150851670680674 0;0.000188564588350842 0;0.000150851670680674 0;0.000188564588350842 0;0.000150851670680674 0;0.000150851670680674 0;0.000188564588350842 0;0.000188564588350842 0;0.000150851670680674 0;0.000150851670680674 0;0.000150851670680674 0;0.000188564588350842 0;0.000150851670680674 0;0.000188564588350842 0;0.000188564588350842 0;0.000188564588350842 0;0.000188564588350842 0;0.000188564588350842 0;0.000150851670680674 0;0.000150851670680674 0;0.000150851670680674 0;0.000150851670680674 0;0.000188564588350842 0;0.000188564588350842 0;0.000150851670680674 0;0.000150851670680674 0;0.000150851670680674 0;0.000188564588350842 0;0.000150851670680674 0;0.000188564588350842 0;4.71411470877106e-05 0;0.000150851670680674 0]
109,0,0,0,0,0[-0.00895160674715241 -0.00265708992558456;-0.009061051584997 -0.00305132014625915;-0.00912710406063074 -0.00279455898199247;-0.00901309670541385 -0.00290892199878802;-0.00899794971772736 -0.00287657324583845;-0.00961895088739831 -0.00333963496448386;-0.00907731825980791 -0.00272375173760868;-0.0095221939202643 -0.00279970155761845;-0.0096143649301935 -0.00342673381559469;-0.00927047510493458 -0.00317256968127435;-0.0093426197436378 -0.00284974830594297;-0.00959194889165113 -0.00303990796774632;-0.00937856514418763 -0.00325879097035481;-0.00925812020794089 -0.00301893376225685;-0.00959975789262281 -0.00339163439852931;-0.00953291493430262 -0.00297343738667482;-0.00953235403110977 -0.00293487480267484;-0.00901813528462127 -0.00262220805186901;-0.00944584955528873 -0.00305113724985422;-0.00953581212657557 -0.00301064942062357;-0.00899124269578134 -0.00330450550665544;-0.00940524414292729 -0.00325021609828033;-0.00940166554599978 -0.00308235093190572;-0.00936163111688473 -0.00309927145259296;-0.00910738900582036 -0.00270809608436656;-0.0090210990564792 -0.0026166586275675;-0.00949043232225571 -0.00277088024102628;-0.00939068945106702 -0.00292209468161332;-0.00895722458746362 -0.00336210349554979;-0.00900339634241983 -0.00291354312576196;-0.00930704987869131 -0.00302959551309139;-0.00917508978179608 -0.00264189434052118;-0.00954583190117802 -0.00293862593651931;-0.00905222546189973 -0.00273590385076109;-0.00945669225092324 -0.00311030702967202;-0.00913989408484743 -0.00256187224640702;-0.00928223014387637 -0.00316959117756052;-0.00923596934299593 -0.0034835275432878;-0.00938404538436788 -0.00269431524245802;-0.00936905493038874 -0.00317521340928348;-0.00949555355530892 -0.00319138757967935;-0.00961915630617335 -0.003213587281732;-0.00938289051059327 -0.0032481275484255;-0.00925647784635415 -0.00349216185391167;-0.00936437760663653 -0.00277271499686095;-0.0095999369612183 -0.00293437389429027;-0.00935534219743006 -0.00270225694676534;-0.00903293665949165 -0.00308676090959658;-0.0093991177504239 -0.00258865054109229;-0.00900123053890848 -0.00345981591965714],[0.000702434295470872 0;0.000561947436376697 0;0.000561947436376697 0;0.000702434295470872 0;0.000702434295470872 0;0.000702434295470872 0;0.000702434295470872 0;0.000561947436376697 0;0.000702434295470872 0;0.000561947436376697 0;0.000561947436376697 0;0.000702434295470872 0;0.000561947436376697 0;0.000561947436376697 0;0.000702434295470872 0;0.000702434295470872 0;0.000575777336767124 0;0.000702434295470872 0;0.000561947436376697 0;0.000702434295470872 0;0.000561947436376697 0;0.000702434295470872 0;0.000561947436376697 0;0.000561947436376697 0;0.000702434295470872 0;0.000702434295470872 0;0.000561947436376697 0;0.000561947436376697 0;0.000561947436376697 0;0.000702434295470872 0;0.000561947436376697 0;0.000702434295470872 0;0.000702434295470872 0;0.000702434295470872 0;0.000702434295470872 0;0.000702434295470872 0;0.000561947436376697 0;0.000561947436376697 0;0.000561947436376697 0;0.000561947436376697 0;0.000702434295470872 0;0.000702434295470872 0;0.000561947436376697 0;0.000561947436376697 0;0.000561947436376697 0;0.000702434295470872 0;0.000561947436376697 0;0.000702434295470872 0;0.000175608573867718 0;0.000561947436376697 0]
136,0,0,0,0,0[-0.00893099880670146 -0.00265708992558456;-0.00904346527038411 -0.00305132014625915;-0.00910951774601786 -0.00279455898199247;-0.0089924887649629 -0.00290892199878802;-0.00897734177727641 -0.00287657324583845;-0.00959834294694737 -0.00333963496448386;-0.00905671031935697 -0.00272375173760868;-0.00950570756790354 -0.00279970155761845;-0.00959375698974255 -0.00342673381559469;-0.00925398875257382 -0.00317256968127435;-0.00932613339127704 -0.00284974830594297;-0.00957134095120018 -0.00303990796774632;-0.00936207879182687 -0.00325879097035481;-0.00924163385558013 -0.00301893376225685;-0.00957914995217186 -0.00339163439852931;-0.0095134069561038 -0.00297343738667482;-0.00951557022185784 -0.00293487480267484;-0.00899752734417032 -0.00262220805186901;-0.00942936320292797 -0.00305113724985422;-0.00951520418612463 -0.00301064942062357;-0.00897475634342058 -0.00330450550665544;-0.00938573616472848 -0.00325021609828033;-0.00938517919363902 -0.00308235093190572;-0.00934514476452398 -0.00309927145259296;-0.00908678106536941 -0.00270809608436656;-0.00900049111602826 -0.0026166586275675;-0.00947394596989496 -0.00277088024102628;-0.00937420309870626 -0.00292209468161332;-0.00894073823510287 -0.00336210349554979;-0.00898278840196889 -0.00291354312576196;-0.00929056352633055 -0.00302959551309139;-0.00915448184134514 -0.00264189434052118;-0.0095263239229792 -0.00293862593651931;-0.00903161752144878 -0.00273590385076109;-0.00943718427272442 -0.00311030702967202;-0.00911928614439649 -0.00256187224640702;-0.00926574379151562 -0.00316959117756052;-0.00921948299063517 -0.0034835275432878;-0.00936755903200713 -0.00269431524245802;-0.00935256857802799 -0.00317521340928348;-0.00947494561485798 -0.00319138757967935;-0.00959854836572241 -0.003213587281732;-0.00936640415823251 -0.0032481275484255;-0.00923999149399339 -0.00349216185391167;-0.00934789125427577 -0.00277271499686095;-0.00957932902076736 -0.00293437389429027;-0.0093388558450693 -0.00270225694676534;-0.0090123287190407 -0.00308676090959658;-0.00939396576531117 -0.00258865054109229;-0.00898474418654772 -0.00345981591965714],[0.000763029370278619 0;0.000651150686141259 0;0.000651150686141259 0;0.000763029370278619 0;0.000763029370278619 0;0.000763029370278619 0;0.000763029370278619 0;0.000610423496222895 0;0.000763029370278619 0;0.000610423496222895 0;0.000610423496222895 0;0.000763029370278619 0;0.000610423496222895 0;0.000610423496222895 0;0.000763029370278619 0;0.000722302180360256 0;0.000621437131714557 0;0.000763029370278619 0;0.000610423496222895 0;0.000763029370278619 0;0.000610423496222895 0;0.000722302180360256 0;0.000610423496222895 0;0.000610423496222895 0;0.000763029370278619 0;0.000763029370278619 0;0.000610423496222895 0;0.000610423496222895 0;0.000610423496222895 0;0.000763029370278619 0;0.000610423496222895 0;0.000763029370278619 0;0.000722302180360256 0;0.000763029370278619 0;0.000722302180360256 0;0.000763029370278619 0;0.000610423496222895 0;0.000610423496222895 0;0.000610423496222895 0;0.000610423496222895 0;0.000763029370278619 0;0.000763029370278619 0;0.000610423496222895 0;0.000610423496222895 0;0.000610423496222895 0;0.000763029370278619 0;0.000610423496222895 0;0.000763029370278619 0;0.000190757342569655 0;0.000610423496222895 0]
190,0,0,0,0,0[-0.00888459163221362 -0.00265708992558456;-0.00900063962564544 -0.00305132014625915;-0.00906669210127918 -0.00279455898199247;-0.00894608159047506 -0.00290892199878802;-0.00893093460278857 -0.00287657324583845;-0.00955193577245953 -0.00333963496448386;-0.00901030314486913 -0.00272375173760868;-0.00946858182831327 -0.00279970155761845;-0.00954734981525471 -0.00342673381559469;-0.00921686301298355 -0.00317256968127435;-0.00928900765168677 -0.00284974830594297;-0.00952493377671234 -0.00303990796774632;-0.0093249530522366 -0.00325879097035481;-0.00920450811598986 -0.00301893376225685;-0.00953274277768402 -0.00339163439852931;-0.00947269968676436 -0.00297343738667482;-0.00947809190694489 -0.00293487480267484;-0.00895112016968248 -0.00262220805186901;-0.0093922374633377 -0.00305113724985422;-0.00947319313274967 -0.00301064942062357;-0.00893323448271742 -0.00330450550665544;-0.00934502889538904 -0.00325021609828033;-0.00934805345404875 -0.00308235093190572;-0.0093080190249337 -0.00309927145259296;-0.00904037389088157 -0.00270809608436656;-0.00895408394154042 -0.0026166586275675;-0.00943682023030468 -0.00277088024102628;-0.00933707735911599 -0.00292209468161332;-0.0088992163743997 -0.00336210349554979;-0.00893638122748105 -0.00291354312576196;-0.00925343778674028 -0.00302959551309139;-0.0091080746668573 -0.00264189434052118;-0.00948561665363976 -0.00293862593651931;-0.00898521034696094 -0.00273590385076109;-0.00939647700338498 -0.00311030702967202;-0.00907287896990865 -0.00256187224640702;-0.00922861805192534 -0.00316959117756052;-0.0091823572510449 -0.0034835275432878;-0.00933043329241685 -0.00269431524245802;-0.00931544283843771 -0.00317521340928348;-0.00942853844037014 -0.00319138757967935;-0.00955214119123457 -0.003213587281732;-0.00932927841864224 -0.0032481275484255;-0.00920286575440312 -0.00349216185391167;-0.0093107655146855 -0.00277271499686095;-0.00953731796739241 -0.00293437389429027;-0.00930173010547903 -0.00270225694676534;-0.00896592154455286 -0.00308676090959658;-0.00938236397168921 -0.00258865054109229;-0.00894761844695745 -0.00345981591965714],[0.000859499954001744 0;0.000793167006809068 0;0.000793167006809068 0;0.000859499954001744 0;0.000859499954001744 0;0.000859499954001744 0;0.000859499954001744 0;0.000687599963201395 0;0.000859499954001744 0;0.000687599963201395 0;0.000687599963201395 0;0.000859499954001744 0;0.000687599963201395 0;0.000687599963201395 0;0.000859499954001744 0;0.000753932910394071 0;0.000694129955103792 0;0.000859499954001744 0;0.000687599963201395 0;0.000778080088732744 0;0.000769019828470395 0;0.000753932910394071 0;0.000687599963201395 0;0.000687599963201395 0;0.000859499954001744 0;0.000859499954001744 0;0.000687599963201395 0;0.000687599963201395 0;0.000769019828470395 0;0.000859499954001744 0;0.000687599963201395 0;0.000859499954001744 0;0.000753932910394071 0;0.000859499954001744 0;0.000753932910394071 0;0.000859499954001744 0;0.000687599963201395 0;0.000687599963201395 0;0.000687599963201395 0;0.000687599963201395 0;0.000859499954001744 0;0.000859499954001744 0;0.000687599963201395 0;0.000687599963201395 0;0.000687599963201395 0;0.000778080088732744 0;0.000687599963201395 0;0.000859499954001744 0;0.000214874988500436 0;0.000687599963201395 0]
226,0,0,0,0,0[-0.0088522738093673 -0.00265708992558456;-0.00897006170360615 -0.00305132014625915;-0.0090361141792399 -0.00279455898199247;-0.00891376376762874 -0.00290892199878802;-0.00889861677994225 -0.00287657324583845;-0.00951961794961321 -0.00333963496448386;-0.00897798532202281 -0.00272375173760868;-0.00944272757003621 -0.00279970155761845;-0.00951503199240839 -0.00342673381559469;-0.00919100875470649 -0.00317256968127435;-0.00926315339340971 -0.00284974830594297;-0.00949261595386602 -0.00303990796774632;-0.00929909879395954 -0.00325879097035481;-0.0091786538577128 -0.00301893376225685;-0.0095004249548377 -0.00339163439852931;-0.00944510552768027 -0.00297343738667482;-0.00945206636820071 -0.00293487480267484;-0.00891880234683616 -0.00262220805186901;-0.00936638320506064 -0.00305113724985422;-0.00944496559769094 -0.00301064942062357;-0.00890328993665277 -0.00330450550665544;-0.00931743473630495 -0.00325021609828033;-0.00932219919577169 -0.00308235093190572;-0.00928216476665665 -0.00309927145259296;-0.00900805606803525 -0.00270809608436656;-0.0089217661186941 -0.0026166586275675;-0.00941096597202763 -0.00277088024102628;-0.00931122310083893 -0.00292209468161332;-0.00886927182833506 -0.00336210349554979;-0.00890406340463473 -0.00291354312576196;-0.00922758352846322 -0.00302959551309139;-0.00907575684401097 -0.00264189434052118;-0.00945802249455567 -0.00293862593651931;-0.00895289252411462 -0.00273590385076109;-0.00936888284430089 -0.00311030702967202;-0.00904056114706233 -0.00256187224640702;-0.00920276379364829 -0.00316959117756052;-0.00915650299276784 -0.0034835275432878;-0.0093045790341398 -0.00269431524245802;-0.00928958858016066 -0.00317521340928348;-0.00939622061752382 -0.00319138757967935;-0.00951982336838825 -0.003213587281732;-0.00930342416036518 -0.0032481275484255;-0.00917701149612606 -0.00349216185391167;-0.00928491125640844 -0.00277271499686095;-0.00950909043233367 -0.00293437389429027;-0.00927587584720197 -0.00270225694676534;-0.00893360372170654 -0.00308676090959658;-0.00937428451597763 -0.00258865054109229;-0.00892176418868039 -0.00345981591965714],[0.000897639685550554 0;0.00084931328619062 0;0.00084931328619062 0;0.000897639685550554 0;0.000897639685550554 0;0.000897639685550554 0;0.000897639685550554 0;0.000718111748440443 0;0.000897639685550554 0;0.000718111748440443 0;0.000718111748440443 0;0.000897639685550554 0;0.000718111748440443 0;0.000718111748440443 0;0.000897639685550554 0;0.000766438147800377 0;0.000722869127840091 0;0.000897639685550554 0;0.000718111748440443 0;0.000784030403733475 0;0.000831721030257522 0;0.000766438147800377 0;0.000718111748440443 0;0.000718111748440443 0;0.000897639685550554 0;0.000897639685550554 0;0.000718111748440443 0;0.000718111748440443 0;0.000831721030257522 0;0.000897639685550554 0;0.000718111748440443 0;0.000897639685550554 0;0.000766438147800377 0;0.000897639685550554 0;0.000766438147800377 0;0.000897639685550554 0;0.000718111748440443 0;0.000718111748440443 0;0.000718111748440443 0;0.000718111748440443 0;0.000897639685550554 0;0.000897639685550554 0;0.000718111748440443 0;0.000718111748440443 0;0.000718111748440443 0;0.000784030403733475 0;0.000718111748440443 0;0.000897639685550554 0;0.000224409921387638 0;0.000718111748440443 0]
272,0,0,0,0,0[-0.00880934421588589 -0.00265708992558456;-0.00892858419005255 -0.00305132014625915;-0.0089946366656863 -0.00279455898199247;-0.00887083417414732 -0.00290892199878802;-0.00885568718646084 -0.00287657324583845;-0.00947668835613179 -0.00333963496448386;-0.00893505572854139 -0.00272375173760868;-0.00940838389525108 -0.00279970155761845;-0.00947529398000628 -0.00342673381559469;-0.00915666507992136 -0.00317256968127435;-0.00922880971862458 -0.00284974830594297;-0.00945287794146391 -0.00303990796774632;-0.00926475511917441 -0.00325879097035481;-0.00914431018292767 -0.00301893376225685;-0.00946068694243559 -0.00339163439852931;-0.00940930977296732 -0.00297343738667482;-0.00941757974680199 -0.00293487480267484;-0.00887587275335474 -0.00262220805186901;-0.00933203953027551 -0.00305113724985422;-0.00940864124241879 -0.00301064942062357;-0.00886234102365837 -0.00330450550665544;-0.009281638981592 -0.00325021609828033;-0.00928785552098656 -0.00308235093190572;-0.00924782109187151 -0.00309927145259296;-0.00896512647455383 -0.00270809608436656;-0.00887883652521268 -0.0026166586275675;-0.00937662229724249 -0.00277088024102628;-0.0092768794260538 -0.00292209468161332;-0.00882832291534066 -0.00336210349554979;-0.00886113381115331 -0.00291354312576196;-0.00919323985367809 -0.00302959551309139;-0.00903282725052956 -0.00264189434052118;-0.00942222673984272 -0.00293862593651931;-0.0089099629306332 -0.00273590385076109;-0.00933308708958794 -0.00311030702967202;-0.00899763155358091 -0.00256187224640702;-0.00916842011886315 -0.00316959117756052;-0.00912215931798271 -0.0034835275432878;-0.00927023535935466 -0.00269431524245802;-0.00925524490537552 -0.00317521340928348;-0.00935648260512171 -0.00319138757967935;-0.00947689377490683 -0.003213587281732;-0.00926908048558005 -0.0032481275484255;-0.00914266782134093 -0.00349216185391167;-0.00925056758162331 -0.00277271499686095;-0.00947276607706152 -0.00293437389429027;-0.00924153217241684 -0.00270225694676534;-0.00889067412822513 -0.00308676090959658;-0.00936355211760727 -0.00258865054109229;-0.00888422893281596 -0.00345981591965714],[0.000933145551707499 0;0.000901582198424062 0;0.000901582198424062 0;0.000933145551707499 0;0.000933145551707499 0;0.000933145551707499 0;0.000933145551707499 0;0.000746516441365999 0;0.00086377127057537 0;0.000746516441365999 0;0.000746516441365999 0;0.00086377127057537 0;0.000746516441365999 0;0.000746516441365999 0;0.00086377127057537 0;0.000778079794649435 0;0.00074962362188603 0;0.000933145551707499 0;0.000746516441365999 0;0.000789569800038278 0;0.00089009219303522 0;0.000778079794649435 0;0.000746516441365999 0;0.000746516441365999 0;0.000933145551707499 0;0.000933145551707499 0;0.000746516441365999 0;0.000746516441365999 0;0.00089009219303522 0;0.000933145551707499 0;0.000746516441365999 0;0.000933145551707499 0;0.000778079794649435 0;0.000933145551707499 0;0.000778079794649435 0;0.000933145551707499 0;0.000746516441365999 0;0.000746516441365999 0;0.000746516441365999 0;0.000746516441365999 0;0.00086377127057537 0;0.000933145551707499 0;0.000746516441365999 0;0.000746516441365999 0;0.000746516441365999 0;0.000789569800038278 0;0.000746516441365999 0;0.000933145551707499 0;0.000233286387926875 0;0.000815890722498127 0]
315,0,0,0,0,0[-0.00876828764570996 -0.00265708992558456;-0.0088884448070795 -0.00305132014625915;-0.00895449728271324 -0.00279455898199247;-0.0088297776039714 -0.00290892199878802;-0.00881463061628492 -0.00287657324583845;-0.0094384199172845 -0.00333963496448386;-0.00889399915836547 -0.00272375173760868;-0.00937553863911034 -0.00279970155761845;-0.0094390414614033 -0.00342673381559469;-0.00912381982378062 -0.00317256968127435;-0.00919596446248384 -0.00284974830594297;-0.00941662542286093 -0.00303990796774632;-0.00923190986303367 -0.00325879097035481;-0.00911146492678693 -0.00301893376225685;-0.00942443442383261 -0.00339163439852931;-0.00937554732962372 -0.00297343738667482;-0.00938464420031142 -0.00293487480267484;-0.00883481618317882 -0.00262220805186901;-0.00929919427413477 -0.00305113724985422;-0.00937454491547895 -0.00301064942062357;-0.00882253552428155 -0.00330450550665544;-0.00924787653824839 -0.00325021609828033;-0.00925501026484582 -0.00308235093190572;-0.00921497583573078 -0.00309927145259296;-0.00892406990437791 -0.00270809608436656;-0.00883777995503676 -0.0026166586275675;-0.00934377704110176 -0.00277088024102628;-0.00924403416991306 -0.00292209468161332;-0.00878851741596384 -0.00336210349554979;-0.00882007724097739 -0.00291354312576196;-0.00916039459753735 -0.00302959551309139;-0.00899177068035364 -0.00264189434052118;-0.00938846429649912 -0.00293862593651931;-0.00886890636045728 -0.00273590385076109;-0.00929932464624434 -0.00311030702967202;-0.00895657498340499 -0.00256187224640702;-0.00913557486272242 -0.00316959117756052;-0.00908931406184197 -0.0034835275432878;-0.00923739010321393 -0.00269431524245802;-0.00922239964923479 -0.00317521340928348;-0.00932023008651873 -0.00319138757967935;-0.00943583720473091 -0.003213587281732;-0.00923623522943931 -0.0032481275484255;-0.00910982256520019 -0.00349216185391167;-0.00921772232548257 -0.00277271499686095;-0.00943866975012169 -0.00293437389429027;-0.0092086869162761 -0.00270225694676534;-0.0088496175580492 -0.00308676090959658;-0.00935328797506329 -0.00258865054109229;-0.00884657962510227 -0.00345981591965714],[0.000954820221096239 0;0.000933489922825467 0;0.000933489922825467 0;0.000954820221096239 0;0.000954820221096239 0;0.000889978853192313 0;0.000954820221096239 0;0.000763856176876991 0;0.000843096188489978 0;0.000763856176876991 0;0.000763856176876991 0;0.000843096188489978 0;0.000763856176876991 0;0.000763856176876991 0;0.000843096188489978 0;0.000785186475147763 0;0.000765955988220806 0;0.000954820221096239 0;0.000763856176876991 0;0.000792951342203425 0;0.000925725055769805 0;0.000785186475147763 0;0.000763856176876991 0;0.000763856176876991 0;0.000954820221096239 0;0.000954820221096239 0;0.000763856176876991 0;0.000763856176876991 0;0.000925725055769805 0;0.000954820221096239 0;0.000763856176876991 0;0.000954820221096239 0;0.000785186475147763 0;0.000954820221096239 0;0.000785186475147763 0;0.000954820221096239 0;0.000763856176876991 0;0.000763856176876991 0;0.000763856176876991 0;0.000763856176876991 0;0.000843096188489978 0;0.000954820221096239 0;0.000763856176876991 0;0.000763856176876991 0;0.000763856176876991 0;0.000792951342203425 0;0.000763856176876991 0;0.000954820221096239 0;0.00023870505527406 0;0.000875580209483252 0]
378,0,0,0,0,0[-0.0087067860219385 -0.00265708992558456;-0.00882764866672292 -0.00305132014625915;-0.00889370114235667 -0.00279455898199247;-0.00876827598019994 -0.00290892199878802;-0.00875312899251346 -0.00287657324583845;-0.00938504720653874 -0.00333963496448386;-0.00883249753459401 -0.00272375173760868;-0.00932633734009318 -0.00279970155761845;-0.00938721935918505 -0.00342673381559469;-0.00907461852476345 -0.00317256968127435;-0.00914676316346667 -0.00284974830594297;-0.00936480332064268 -0.00303990796774632;-0.00918270856401651 -0.00325879097035481;-0.00906226362776976 -0.00301893376225685;-0.00937261232161436 -0.00339163439852931;-0.00932564054719167 -0.00297343738667482;-0.00933537345162887 -0.00293487480267484;-0.00877331455940736 -0.00262220805186901;-0.0092499929751176 -0.00305113724985422;-0.00932438131596647 -0.00301064942062357;-0.0087619962010054 -0.00330450550665544;-0.00919796975581634 -0.00325021609828033;-0.00920580896582865 -0.00308235093190572;-0.00916577453671361 -0.00309927145259296;-0.00886256828060645 -0.00270809608436656;-0.0087762783312653 -0.0026166586275675;-0.00929457574208459 -0.00277088024102628;-0.0091948328708959 -0.00292209468161332;-0.00872797809268769 -0.00336210349554979;-0.00875857561720593 -0.00291354312576196;-0.00911119329852018 -0.00302959551309139;-0.00893026905658218 -0.00264189434052118;-0.00933855751406707 -0.00293862593651931;-0.00880740473668582 -0.00273590385076109;-0.00924941786381229 -0.00311030702967202;-0.00889507335963353 -0.00256187224640702;-0.00908637356370525 -0.00316959117756052;-0.0090401127628248 -0.0034835275432878;-0.00918818880419676 -0.00269431524245802;-0.00917319835021762 -0.00317521340928348;-0.00926840798430048 -0.00319138757967935;-0.00937433558095945 -0.003213587281732;-0.00918703393042214 -0.0032481275484255;-0.00906062126618302 -0.00349216185391167;-0.00916852102646541 -0.00277271499686095;-0.00938850615060921 -0.00293437389429027;-0.00915350128322946 -0.00270225694676534;-0.00878811593427774 -0.00308676090959658;-0.00933791256912043 -0.00258865054109229;-0.0087876988045319 -0.00345981591965714],[0.000976279621045515 0;0.000965080744679327 0;0.000965080744679327 0;0.000976279621045515 0;0.000976279621045515 0;0.000847240879601427 0;0.000976279621045515 0;0.000781023696836412 0;0.000822626448098689 0;0.000781023696836412 0;0.000781023696836412 0;0.000822626448098689 0;0.000781023696836412 0;0.000781023696836412 0;0.000822626448098689 0;0.000792222573202599 0;0.000782126144037721 0;0.000976279621045515 0;0.000781023696836412 0;0.000796299299418632 0;0.000961004018463295 0;0.000792222573202599 0;0.000781023696836412 0;0.000781023696836412 0;0.000976279621045515 0;0.000976279621045515 0;0.000781023696836412 0;0.000781023696836412 0;0.000961004018463295 0;0.000976279621045515 0;0.000781023696836412 0;0.000976279621045515 0;0.000792222573202599 0;0.000976279621045515 0;0.000792222573202599 0;0.000976279621045515 0;0.000781023696836412 0;0.000781023696836412 0;0.000781023696836412 0;0.000781023696836412 0;0.000822626448098689 0;0.000976279621045515 0;0.000781023696836412 0;0.000781023696836412 0;0.000781023696836412 0;0.000796299299418632 0;0.0008760192920782 0;0.000976279621045515 0;0.000244069905261379 0;0.000934676869783237 0]
