D:\Uni\Simulations\SwarmSimulation
1.6667e-05,0,1.131e-12,0,0,2.1212e-12,-0.00094189
3.3333e-05,0,2.2054e-12,4.4781e-19,0,2.1424e-10,-0.00094189
5e-05,0,3.226e-12,4.5229e-17,0,2.1638e-08,-0.00094189
6.6667e-05,0,4.1957e-12,4.5681e-15,0,2.1848e-06,-0.00094189
8.3333e-05,0,5.1169e-12,4.6124e-13,0,0.00019078,-0.00094189
0.0001,0,5.992e-12,4.0277e-11,0,-0.0010026,-0.00094188
0.00011667,0,6.8233e-12,-2.1166e-10,0,-0.00063934,-0.00094192
0.00013333,0,7.6131e-12,-1.3497e-10,0,-0.00011149,-0.00094193
0.00015,0,8.3634e-12,-2.3538e-11,0,0.0014373,-0.00094192
0.00016667,0,9.0762e-12,3.0344e-10,0,0.0011696,-0.00094188
0.00018333,0,9.7533e-12,2.4693e-10,0,0.00084593,-0.00094186
0.0002,0,1.0397e-11,1.7859e-10,0,0.00042462,-0.00094185
0.00021667,0,1.1008e-11,8.9643e-11,0,-0.00026065,-0.00094185
0.00023333,0,1.1588e-11,-5.5026e-11,0,0.00064093,-0.00094186
0.00025,0,1.214e-11,1.3531e-10,0,0.00012981,-0.00094184
0.00026667,0,1.2664e-11,2.7405e-11,0,-0.00071948,-0.00094184
0.00028333,0,1.3162e-11,-1.5189e-10,0,-0.0002407,-0.00094186
0.0003,0,1.3634e-11,-5.0815e-11,0,0.00071499,-0.00094186
0.00031667,0,1.4084e-11,1.5094e-10,0,0.00024369,-0.00094184
0.00033333,0,1.451e-11,5.1447e-11,0,-0.0014797,-0.00094184
0.00035,0,1.4916e-11,-3.1238e-10,0,-0.0012165,-0.00094189
0.00036667,0,1.5301e-11,-2.5682e-10,0,-0.00090022,-0.00094191
0.00038333,0,1.5667e-11,-1.9005e-10,0,-0.00049365,-0.00094192
0.0004,0,1.6015e-11,-1.0422e-10,0,0.00014431,-0.00094193
0.00041667,0,1.6345e-11,3.0467e-11,0,-0.0001055,-0.00094192
0.00043333,0,1.6658e-11,-2.2273e-11,0,0.00089374,-0.00094193
