D:\Uni\Simulations\SwarmSimulation
1.6667e-05,0,5.6548e-13,0,0,1.0606e-12,-0.00094295
3.3333e-05,0,1.1027e-12,2.239e-19,0,1.0712e-10,-0.00094295
5e-05,0,1.613e-12,2.2614e-17,0,1.0819e-08,-0.00094295
6.6667e-05,0,2.0978e-12,2.284e-15,0,1.0926e-06,-0.00094295
8.3333e-05,0,2.5584e-12,2.3067e-13,0,9.5389e-05,-0.00094295
0.0001,0,2.996e-12,2.0138e-11,0,-0.00050129,-0.00094294
0.00011667,0,3.4117e-12,-1.0583e-10,0,0.00010943,-0.00094296
0.00013333,0,3.8066e-12,2.3103e-11,0,-0.00036241,-0.00094296
0.00015,0,4.1817e-12,-7.6511e-11,0,0.00037671,-0.00094297
0.00016667,0,4.5381e-12,7.9529e-11,0,-0.000349,-0.00094296
0.00018333,0,4.8767e-12,-7.3678e-11,0,0.00042069,-0.00094297
0.0002,0,5.1983e-12,8.8813e-11,0,-0.00025927,-0.00094296
0.00021667,0,5.5039e-12,-5.4735e-11,0,0.00063407,-0.00094297
0.00023333,0,5.7942e-12,1.3386e-10,0,0.0001155,-0.00094295
0.00025,0,6.0699e-12,2.4385e-11,0,-0.00088144,-0.00094295
0.00026667,0,6.3319e-12,-1.8609e-10,0,-0.00047499,-0.00094298
0.00028333,0,6.5808e-12,-1.0028e-10,0,0.00017487,-0.00094299
0.0003,0,6.8172e-12,3.6919e-11,0,-0.00071259,-0.00094298
0.00031667,0,7.0418e-12,-1.5044e-10,0,-0.00023881,-0.00094301
0.00033333,0,7.2552e-12,-5.0415e-11,0,0.00071262,-0.00094301
0.00035,0,7.4579e-12,1.5045e-10,0,0.00023718,-0.00094299
0.00036667,0,7.6505e-12,5.0071e-11,0,-0.00069262,-0.00094299
0.00038333,0,7.8335e-12,-1.4622e-10,0,-0.00020074,-0.00094301
0.0004,0,8.0073e-12,-4.238e-11,0,0.00081902,-0.00094301
0.00041667,0,8.1724e-12,1.7291e-10,0,0.00039135,-0.00094299
0.00043333,0,8.3292e-12,8.2619e-11,0,-0.00033099,-0.00094298
0.00045,0,8.4783e-12,-6.9876e-11,0,0.00046562,-0.000943
0.00046667,0,8.6198e-12,9.8299e-11,0,-0.00016999,-0.00094298
0.00048333,0,8.7543e-12,-3.5887e-11,0,0.0013102,-0.00094299
0.0005,0,8.8821e-12,2.7661e-10,0,0.0010228,-0.00094294
0.00051667,0,9.0034e-12,2.1592e-10,0,0.00066076,-0.00094292
0.00053333,0,9.1187e-12,1.395e-10,0,0.00015182,-0.00094291
0.00055,0,9.2283e-12,3.2052e-11,0,-0.0010219,-0.00094292
0.00056667,0,9.3323e-12,-2.1574e-10,0,-0.00066121,-0.00094295
0.00058333,0,9.4312e-12,-1.3959e-10,0,-0.00014578,-0.00094296
0.0006,0,9.5251e-12,-3.0776e-11,0,0.0017352,-0.00094295
0.00061667,0,9.6143e-12,3.6632e-10,0,0.0015084,-0.0009429
0.00063333,0,9.6991e-12,3.1845e-10,0,0.0012482,-0.00094288
0.00065,0,9.7796e-12,2.6351e-10,0,0.00094176,-0.00094286
0.00066667,0,9.8561e-12,1.9882e-10,0,0.00055481,-0.00094284
0.00068333,0,9.9288e-12,1.1713e-10,0,-2.1301e-05,-0.00094284
0.0007,0,9.9978e-12,-4.497e-12,0,0.00027445,-0.00094284
0.00071667,0,1.0063e-11,5.7941e-11,0,-0.0010701,-0.00094283
0.00073333,0,1.0126e-11,-2.2591e-10,0,-0.00072766,-0.00094288
0.00075,0,1.0185e-11,-1.5362e-10,0,-0.00024809,-0.00094289
0.00076667,0,1.0241e-11,-5.2376e-11,0,0.00069128,-0.00094289
0.00078333,0,1.0295e-11,1.4594e-10,0,0.00020637,-0.00094287
0.0008,0,1.0345e-11,4.3568e-11,0,-0.0013742,-0.00094287
0.00081667,0,1.0394e-11,-2.9011e-10,0,-0.0010938,-0.00094291
0.00083333,0,1.0439e-11,-2.3092e-10,0,-0.0007484,-0.00094293
0.00085,0,1.0483e-11,-1.58e-10,0,-0.000279,-0.00094294
0.00086667,0,1.0524e-11,-5.8901e-11,0,0.00061032,-0.00094294
0.00088333,0,1.0563e-11,1.2885e-10,0,8.0379e-05,-0.00094292
0.0009,0,1.0601e-11,1.6969e-11,0,-0.00044109,-0.00094293
0.00091667,0,1.0636e-11,-9.3121e-11,0,0.00023604,-0.00094294
0.00093333,0,1.067e-11,4.9833e-11,0,-0.0010027,-0.00094293
0.00095,0,1.0702e-11,-2.117e-10,0,-0.00063977,-0.00094297
0.00096667,0,1.0732e-11,-1.3507e-10,0,-0.00011112,-0.00094298
0.00098333,0,1.0761e-11,-2.3459e-11,0,0.0015315,-0.00094298
0.001,0,1.0788e-11,3.2332e-10,0,0.0012784,-0.00094293
0.0010167,0,1.0815e-11,2.6988e-10,0,0.00097827,-0.00094291
0.0010333,0,1.0839e-11,2.0653e-10,0,0.00060325,-0.00094289
0.00105,0,1.0863e-11,1.2735e-10,0,6.0467e-05,-0.00094289
0.0010667,0,1.0885e-11,1.2765e-11,0,-0.00028666,-0.00094289
0.0010833,0,1.0906e-11,-6.0518e-11,0,0.00058303,-0.0009429
0.0011,0,1.0927e-11,1.2309e-10,0,3.6263e-05,-0.00094288
0.0011167,0,1.0946e-11,7.6557e-12,0,-0.00010461,-0.00094288
0.0011333,0,1.0964e-11,-2.2085e-11,0,0.001359,-0.00094288
0.00115,0,1.0981e-11,2.8691e-10,0,0.0010788,-0.00094284
0.0011667,0,1.0998e-11,2.2774e-10,0,0.00073266,-0.00094282
0.0011833,0,1.1013e-11,1.5468e-10,0,0.00026214,-0.00094281
0.0012,0,1.1028e-11,5.5341e-11,0,-0.0006225,-0.00094281
0.0012167,0,1.1042e-11,-1.3142e-10,0,-8.8956e-05,-0.00094283
0.0012333,0,1.1055e-11,-1.878e-11,0,0.0013795,-0.00094283
0.00125,0,1.1068e-11,2.9123e-10,0,0.0011023,-0.00094279
0.0012667,0,1.108e-11,2.3271e-10,0,0.00076237,-0.00094277
0.0012833,0,1.1092e-11,1.6095e-10,0,0.00030588,-0.00094276
0.0013,0,1.1103e-11,6.4576e-11,0,-0.00051685,-0.00094276
0.0013167,0,1.1113e-11,-1.0911e-10,0,9.1377e-05,-0.00094277
0.0013333,0,1.1123e-11,1.9291e-11,0,6.6492e-05,-0.00094277
0.00135,0,1.1132e-11,1.4037e-11,0,-0.00037952,-0.00094277
0.0013667,0,1.1141e-11,-8.0123e-11,0,0.00036621,-0.00094278
0.0013833,0,1.1149e-11,7.7312e-11,0,-0.00036017,-0.00094277
0.0014,0,1.1157e-11,-7.6038e-11,0,0.00040297,-0.00094278
0.0014167,0,1.1165e-11,8.5072e-11,0,-0.00028644,-0.00094277
0.0014333,0,1.1172e-11,-6.0472e-11,0,0.00057544,-0.00094278
0.00145,0,1.1179e-11,1.2148e-10,0,2.3885e-05,-0.00094276
0.0014667,0,1.1186e-11,5.0425e-12,0,-4.4658e-06,-0.00094276
0.0014833,0,1.1192e-11,-9.428e-13,0,0.00019891,-0.00094276
0.0015,0,1.1198e-11,4.1992e-11,0,-0.00093973,-0.00094276
0.0015167,0,1.1203e-11,-1.9839e-10,0,-0.00055525,-0.00094279
0.0015333,0,1.1209e-11,-1.1722e-10,0,3.0716e-05,-0.0009428
0.00155,0,1.1214e-11,6.4847e-12,0,0.00051417,-0.00094279
0.0015667,0,1.1218e-11,1.0855e-10,0,-8.4813e-05,-0.00094278
0.0015833,0,1.1223e-11,-1.7905e-11,0,0.0007889,-0.00094279
0.0016,0,1.1227e-11,1.6655e-10,0,0.00035676,-0.00094275
0.0016167,0,1.1231e-11,7.5317e-11,0,-0.00040154,-0.00094275
0.0016333,0,1.1235e-11,-8.4772e-11,0,0.00031421,-0.00094276
0.00165,0,1.1239e-11,6.6334e-11,0,-0.00046923,-0.00094275
0.0016667,0,1.1243e-11,-9.9062e-11,0,0.00017968,-0.00094277
0.0016833,0,1.1246e-11,3.7932e-11,0,-0.00057072,-0.00094276
0.0017,0,1.1249e-11,-1.2049e-10,0,-1.1795e-05,-0.00094279
0.0017167,0,1.1252e-11,-2.4901e-12,0,0.00082117,-0.00094278
